SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19965,15,20,0
19941,34,20,5
19926,40,25,9
19896,54,38,12
19856,80,48,16
19809,108,63,20
19744,135,96,25
19658,175,130,37
19539,242,163,56
19395,318,216,71
19209,419,279,93
18953,558,364,125
18638,715,479,168
18214,923,629,234
17701,1160,813,326
17087,1440,1038,435
16336,1793,1293,578
15479,2162,1593,766
14388,2637,2011,964
13148,3154,2461,1237
11825,3551,3070,1554
10327,4034,3660,1979
8862,4387,4298,2453
7381,4623,5006,2990
6048,4638,5629,3685
4808,4607,6152,4433
3821,4286,6659,5234
2916,3955,7030,6099
2247,3496,7221,7036
1748,3035,7265,7952
1362,2571,7179,8888
1039,2213,6954,9794
839,1806,6632,10723
673,1528,6253,11546
564,1264,5830,12342
492,997,5423,13088
443,803,5015,13739
426,639,4620,14315
408,493,4215,14884
404,375,3782,15439
411,306,3358,15925
406,284,2968,16342
405,246,2657,16692
435,201,2373,16991
466,179,2120,17235
484,154,1882,17480
507,142,1662,17689
542,136,1483,17839
587,119,1308,17986
613,127,1168,18092
663,115,1025,18197
711,94,932,18263
759,90,829,18322
800,89,727,18384
846,82,660,18412
888,86,594,18432
938,73,546,18443
977,75,490,18458
1027,71,447,18455
1078,65,408,18449
1141,52,374,18433
1208,48,331,18413
1259,45,299,18397
1322,43,264,18371
1381,37,235,18347
1433,45,213,18309
1485,46,197,18272
1535,46,175,18244
1594,36,156,18214
1654,34,141,18171
1701,40,125,18134
1759,35,119,18087
1814,31,120,18035
1866,30,112,17992
1912,31,106,17951
1969,29,102,17900
2023,25,103,17849
2073,28,99,17800
2110,31,92,17767
2164,27,89,17720
2221,22,86,17671
2270,28,77,17625
2333,30,74,17563
2403,27,63,17507
2482,24,59,17435
2540,24,56,17380
2593,25,52,17330
2651,25,44,17280
2701,23,49,17227
2751,21,48,17180
2803,20,50,17127
2849,20,50,17081
2902,24,40,17034
2945,23,40,16992
2996,20,37,16947
3045,19,38,16898
3100,22,35,16843
3136,23,38,16803
3188,20,35,16757
3242,21,35,16702
3281,17,32,16670
3332,13,35,16620
3373,11,35,16581
3414,12,33,16541
3455,13,30,16502
3498,17,23,16462
3539,18,25,16418
3594,12,27,16367
3639,10,28,16323
3684,11,20,16285
3729,10,19,16242
3774,11,18,16197
3811,14,17,16158
3864,16,14,16106
3907,14,17,16062
3945,15,15,16025
3978,17,18,15987
4020,19,20,15941
4068,18,21,15893
4119,15,24,15842
4161,12,26,15801
4206,11,27,15756
4244,14,23,15719
4302,9,23,15666
4348,8,25,15619
4387,9,21,15583
4417,12,22,15549
4458,14,23,15505
4510,11,23,15456
4563,12,21,15404
4607,16,20,15357
4643,15,23,15319
4676,15,25,15284
4722,17,19,15242
4763,17,20,15200
4818,16,23,15143
4862,13,24,15101
4911,17,25,15047
4947,20,26,15007
4995,22,29,14954
5016,23,30,14931
5064,17,35,14884
5117,17,35,14831
5153,15,37,14795
5184,18,39,14759
5229,14,39,14718
5281,18,37,14664
5317,20,38,14625
5348,21,43,14588
5379,23,42,14556
