SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19964,16,20,0
19945,30,24,1
19918,53,24,5
19894,59,38,9
19846,95,47,12
19807,117,58,18
19759,135,78,28
19679,175,114,32
19579,232,137,52
19466,280,186,68
19301,369,225,105
19113,457,288,142
18877,575,375,173
18546,739,493,222
18156,930,626,288
17645,1170,825,360
17029,1473,1018,480
16295,1799,1290,616
15360,2241,1619,780
14297,2627,2077,999
13049,3114,2577,1260
11669,3599,3121,1611
10287,3971,3704,2038
8773,4374,4344,2509
7309,4601,4955,3135
5966,4649,5584,3801
4735,4589,6134,4542
3689,4366,6654,5291
2807,4022,7024,6147
2142,3530,7249,7079
1639,3025,7289,8047
1276,2513,7200,9011
991,2073,7056,9880
794,1689,6670,10847
667,1350,6312,11671
566,1078,5842,12514
512,862,5354,13272
462,723,4844,13971
436,588,4435,14541
415,502,3975,15108
393,433,3572,15602
413,341,3207,16039
424,287,2855,16434
437,244,2537,16782
453,218,2278,17051
460,200,2029,17311
481,173,1775,17571
506,150,1603,17741
532,131,1426,17911
556,133,1248,18063
608,104,1146,18142
645,89,1021,18245
668,100,912,18320
712,88,823,18377
770,85,716,18429
818,83,636,18463
879,81,550,18490
934,76,495,18495
992,60,441,18507
1055,57,409,18479
1113,47,369,18471
1176,38,311,18475
1231,38,275,18456
1273,45,246,18436
1346,44,224,18386
1386,39,210,18365
1448,30,192,18330
1495,33,167,18305
1552,29,153,18266
1615,26,145,18214
1664,26,128,18182
1705,25,116,18154
1760,25,112,18103
1809,28,96,18067
1861,27,89,18023
1917,28,83,17972
1984,22,86,17908
2042,20,81,17857
2094,20,75,17811
2155,20,65,17760
2213,19,66,17702
2264,21,57,17658
2314,25,52,17609
2373,23,47,17557
2421,18,43,17518
2464,17,42,17477
2513,22,37,17428
2562,17,42,17379
2620,11,44,17325
2670,12,41,17277
2734,11,40,17215
2783,12,37,17168
2839,10,35,17116
2896,12,34,17058
2934,16,28,17022
2984,13,28,16975
3047,12,24,16917
3092,11,23,16874
3147,12,21,16820
3203,13,19,16765
3255,9,22,16714
3297,6,24,16673
3344,4,23,16629
3395,5,19,16581
3442,6,14,16538
3494,6,13,16487
3551,8,10,16431
3606,5,13,16376
3649,5,14,16332
3701,4,14,16281
3761,3,14,16222
3804,3,12,16181
3851,4,12,16133
3882,4,13,16101
3919,4,12,16065
3965,5,13,16017
4010,6,12,15972
4054,7,14,15925
4100,8,15,15877
4147,7,15,15831
4184,7,17,15792
4223,9,17,15751
4267,10,17,15706
4301,10,20,15669
4357,10,17,15616
4404,9,17,15570
4439,10,17,15534
4472,8,20,15500
4519,10,20,15451
4563,11,19,15407
4590,14,15,15381
4641,13,18,15328
4679,14,19,15288
4718,18,20,15244
4751,15,21,15213
4782,15,25,15178
4825,18,26,15131
4867,24,26,15083
4894,21,27,15058
4930,21,29,15020
4961,20,31,14988
5011,21,32,14936
5038,25,34,14903
5064,26,41,14869
5098,24,41,14837
5122,31,42,14805
5154,26,44,14776
5196,25,48,14731
5218,34,50,14698
5244,28,60,14668
5274,32,62,14632
5295,38,64,14603
5320,55,57,14568
5349,47,70,14534
5373,55,62,14510
5398,50,67,14485
5420,50,78,14452
5449,49,90,14412
5466,55,82,14397
5499,59,87,14355
5518,70,83,14329
5541,64,98,14297
5565,64,103,14268
5583,69,116,14232
5591,87,120,14202
5619,78,129,14174
5630,77,137,14156
5634,92,143,14131
5639,101,151,14109
5645,104,165,14086
5631,125,164,14080
5637,134,171,14058
5637,145,181,14037
5644,138,196,14022
5635,151,211,14003
5632,149,218,14001
5622,158,232,13988
5601,180,233,13986
5604,180,236,13980
5590,189,253,13968
5586,182,276,13956
5546,217,294,13943
5534,220,305,13941
5498,242,324,13936
5475,247,348,13930
5438,242,378,13942
5408,239,400,13953
5346,260,415,13979
5303,281,422,13994
5269,286,439,14006
5215,293,471,14021
5176,282,491,14051
5118,296,511,14075
5036,337,517,14110
4977,340,533,14150
4922,346,560,14172
4856,361,573,14210
4769,410,576,14245
4707,409,619,14265
4641,407,647,14305
4579,398,702,14321
4499,430,707,14364
4425,437,738,14400
4351,436,772,14441
4273,442,784,14501
4212,434,813,14541
4133,454,823,14590
4039,471,830,14660
3960,468,836,14736
3890,475,826,14809
3838,451,856,14855
3776,418,911,14895
3727,410,911,14952
3668,427,886,15019
3596,443,883,15078
3521,452,894,15133
3464,446,886,15204
3393,440,882,15285
3338,432,897,15333
3289,409,934,15368
3232,421,905,15442
3187,420,876,15517
3139,421,859,15581
3082,404,871,15643
3043,382,886,15689
3009,383,864,15744
2985,376,848,15791
2971,379,818,15832
2932,382,808,15878
2903,364,824,15909
2881,347,811,15961
2873,318,822,15987
2868,329,809,15994
2843,339,790,16028
2844,314,790,16052
2833,325,765,16077
2832,313,741,16114
2814,323,711,16152
2814,300,719,16167
2819,290,684,16207
2826,290,661,16223
2836,278,650,16236
2858,257,659,16226
2889,253,648,16210
2894,231,644,16231
2897,244,625,16234
2918,237,592,16253
2948,246,554,16252
2972,238,530,16260
2976,235,530,16259
3009,227,511,16253
3041,215,512,16232
3037,231,498,16234
3066,222,482,16230
3089,231,449,16231
3122,217,472,16189
3141,215,453,16191
3175,208,437,16180
3202,191,436,16171
3243,184,428,16145
3282,188,423,16107
3325,181,412,16082
3376,174,405,16045
3407,186,400,16007
3431,186,404,15979
3447,181,397,15975
3478,180,395,15947
3508,182,385,15925
3530,189,383,15898
3573,190,389,15848
3632,168,395,15805
3665,190,386,15759
3710,185,375,15730
3720,196,381,15703
3769,188,382,15661
3800,202,387,15611
3824,209,369,15598
3851,198,381,15570
3875,198,386,15541
3898,208,389,15505
3913,214,393,15480
3927,215,406,15452
3942,209,418,15431
3956,223,414,15407
3972,231,411,15386
3993,229,421,15357
4017,233,428,15322
4042,213,439,15306
4052,223,433,15292
4078,228,444,15250
4080,239,455,15226
4098,247,449,15206
4126,240,464,15170
4134,238,483,15145
4148,242,468,15142
4155,246,482,15117
4154,256,489,15101
4147,266,485,15102
4153,286,476,15085
4159,283,492,15066
4169,284,510,15037
4173,284,542,15001
4132,315,550,15003
4124,324,547,15005
