SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19968,12,20,0
19947,28,24,1
19932,40,20,8
19910,52,27,11
19892,54,39,15
19868,65,47,20
19826,90,60,24
19786,106,77,31
19730,133,98,39
19657,168,124,51
19548,231,154,67
19410,312,185,93
19256,379,239,126
19056,480,309,155
18764,654,386,196
18456,776,509,259
18036,1005,636,323
17496,1252,850,402
16838,1543,1114,505
16002,1922,1412,664
14998,2372,1771,859
13865,2870,2179,1086
12650,3252,2730,1368
11266,3697,3306,1731
9770,4163,3872,2195
8222,4588,4508,2682
6821,4716,5211,3252
5481,4762,5845,3912
4315,4598,6401,4686
3349,4204,6920,5527
2526,3866,7166,6442
1941,3396,7257,7406
1493,2885,7331,8291
1103,2482,7181,9234
882,2047,6955,10116
730,1608,6660,11002
596,1288,6241,11875
508,1060,5757,12675
429,874,5264,13433
398,665,4858,14079
382,524,4388,14706
379,424,3956,15241
384,351,3539,15726
401,289,3161,16149
418,243,2822,16517
456,204,2509,16831
478,178,2199,17145
516,148,1973,17363
537,137,1759,17567
572,128,1557,17743
594,108,1400,17898
620,99,1250,18031
641,98,1100,18161
685,85,995,18235
746,85,868,18301
795,81,751,18373
845,73,652,18430
889,68,598,18445
945,66,533,18456
981,59,487,18473
1031,58,428,18483
1078,60,381,18481
1130,48,357,18465
1180,58,326,18436
1233,44,307,18416
1281,42,274,18403
1328,45,254,18373
1392,44,214,18350
1439,41,187,18333
1504,41,168,18287
1550,43,155,18252
1601,45,143,18211
1648,39,136,18177
1706,38,127,18129
1758,36,124,18082
1805,31,116,18048
1852,29,111,18008
1907,29,102,17962
1951,32,97,17920
2001,28,84,17887
2051,31,83,17835
2095,30,82,17793
2144,29,76,17751
2193,24,74,17709
2252,21,73,17654
2301,22,74,17603
2349,22,72,17557
2386,31,65,17518
2437,31,60,17472
2490,29,55,17426
2522,24,51,17403
2572,19,56,17353
2623,20,57,17300
2685,15,55,17245
2735,18,47,17200
2781,16,51,17152
2834,16,47,17103
2885,17,49,17049
2931,20,53,16996
2987,19,52,16942
3024,19,49,16908
3068,24,38,16870
3125,19,38,16818
3169,15,36,16780
3221,13,32,16734
3267,18,25,16690
3320,12,27,16641
3370,13,24,16593
3419,14,26,16541
3467,15,22,16496
3515,13,24,16448
3573,13,23,16391
3623,16,23,16338
3665,18,26,16291
3704,21,29,16246
3756,19,30,16195
3799,16,30,16155
3840,13,31,16116
3891,15,28,16066
3951,14,26,16009
3995,13,25,15967
4033,11,26,15930
4076,14,25,15885
4127,12,27,15834
4182,12,29,15777
4215,15,28,15742
4266,15,31,15688
4314,16,31,15639
4369,18,30,15583
4398,17,32,15553
4439,14,32,15515
4488,15,33,15464
4539,17,29,15415
4577,16,29,15378
4627,13,28,15332
4658,7,30,15305
4702,9,25,15264
4743,10,27,15220
4785,15,24,15176
4823,19,23,15135
4862,17,25,15096
4905,19,22,15054
4944,11,26,15019
4986,14,23,14977
5024,16,24,14936
5071,12,24,14893
5109,13,24,14854
5132,17,23,14828
5175,19,24,14782
5221,20,25,14734
5262,23,22,14693
5305,17,27,14651
5346,19,24,14611
5379,12,30,14579
5416,12,29,14543
5458,12,30,14500
5499,18,31,14452
5534,15,38,14413
5565,22,36,14377
5611,16,36,14337
5641,25,32,14302
5672,27,33,14268
5711,28,36,14225
5748,29,41,14182
5786,26,44,14144
5810,26,50,14114
5858,31,51,14060
5883,37,55,14025
5919,43,53,13985
5949,46,48,13957
5971,41,58,13930
5988,43,61,13908
6004,53,66,13877
6027,59,72,13842
6048,64,80,13808
6082,62,86,13770
6106,61,91,13742
6127,64,98,13711
6152,68,99,13681
6166,67,112,13655
6172,79,120,13629
6185,79,134,13602
6193,83,132,13592
6202,88,148,13562
6219,105,144,13532
6219,117,156,13508
6232,118,177,13473
6220,136,185,13459
6204,145,200,13451
6196,153,205,13446
6176,159,224,13441
6154,183,242,13421
6137,199,264,13400
6108,216,284,13392
6077,223,318,13382
6031,243,332,13394
5991,258,351,13400
5955,262,374,13409
5892,274,408,13426
5840,285,423,13452
5791,292,459,13458
5731,300,479,13490
5679,321,502,13498
5618,345,545,13492
5548,359,571,13522
5479,380,594,13547
5385,437,595,13583
5313,427,644,13616
5249,416,677,13658
5135,443,716,13706
5048,454,755,13743
4940,466,788,13806
4821,503,818,13858
4714,505,857,13924
4621,500,871,14008
4539,478,915,14068
4420,524,903,14153
4320,523,948,14209
4225,525,976,14274
4135,542,997,14326
4026,547,1018,14409
3934,535,1015,14516
3851,530,1023,14596
3752,516,1065,14667
3668,501,1081,14750
3571,514,1063,14852
3508,493,1077,14922
3415,508,1075,15002
3340,503,1070,15087
3261,503,1056,15180
3207,463,1066,15264
3144,440,1046,15370
3084,427,1031,15458
3039,414,1041,15506
2971,419,1043,15567
2925,412,1021,15642
2901,403,1002,15694
2870,379,983,15768
2831,381,933,15855
2786,385,930,15899
2768,379,911,15942
2752,363,919,15966
2715,360,900,16025
2690,345,892,16073
2693,328,852,16127
2697,315,828,16160
2682,315,792,16211
2697,286,790,16227
2701,289,758,16252
2700,282,726,16292
2705,285,711,16299
2711,266,697,16326
2717,258,667,16358
2730,253,644,16373
2728,255,620,16397
2777,227,609,16387
2800,213,578,16409
2831,209,571,16389
2840,218,557,16385
2876,214,547,16363
2875,216,541,16368
2910,215,520,16355
2936,218,491,16355
2963,222,486,16329
2985,212,474,16329
3023,186,475,16316
3072,180,462,16286
3091,189,443,16277
3127,188,436,16249
3147,207,426,16220
3173,198,429,16200
3189,204,424,16183
3224,188,426,16162
3249,202,412,16137
3278,194,417,16111
3315,209,399,16077
3321,225,399,16055
3343,206,418,16033
3368,201,424,16007
3413,187,421,15979
3439,184,422,15955
3473,193,410,15924
3518,185,396,15901
3555,180,391,15874
3598,169,382,15851
3632,179,377,15812
3651,177,379,15793
3674,182,360,15784
3708,171,351,15770
3720,174,362,15744
3766,168,363,15703
3810,178,351,15661
3851,173,355,15621
3877,188,368,15567
3926,196,354,15524
3970,182,368,15480
4006,199,365,15430
4030,197,373,15400
4065,185,384,15366
4086,182,392,15340
4094,203,374,15329
4133,195,388,15284
4174,191,383,15252
4198,195,387,15220
4218,197,388,15197
4243,200,394,15163
4254,232,372,15142
4287,231,385,15097
4291,234,390,15085
4299,256,382,15063
4325,254,395,15026
4336,251,418,14995
4339,258,434,14969
4355,268,430,14947
4377,256,458,14909
4387,265,466,14882
4396,262,469,14873
4383,262,485,14870
4382,279,485,14854
4375,287,513,14825
4388,289,512,14811
4382,305,514,14799
4362,308,530,14800
4392,292,552,14764
4388,310,531,14771
4383,299,545,14773
4386,291,551,14772
4372,293,569,14766
4364,294,564,14778
4372,302,544,14782
4362,314,568,14756
4344,341,550,14765
4340,315,588,14757
4349,314,612,14725
4347,324,618,14711
4325,340,633,14702
4321,328,665,14686
4296,348,688,14668
4262,393,688,14657
4247,399,702,14652
4240,380,724,14656
4223,384,728,14665
4171,406,745,14678
4143,414,755,14688
4097,432,776,14695
4081,436,772,14711
4043,450,798,14709
3961,496,819,14724
3921,479,841,14759
3844,494,854,14808
3796,478,885,14841
3753,469,906,14872
3720,446,951,14883
3679,446,961,14914
3642,466,935,14957
3615,444,955,14986
3577,449,962,15012
3530,466,952,15052
3501,442,965,15092
3464,455,953,15128
3420,452,987,15141
3390,444,985,15181
3372,436,993,15199
3339,433,981,15247
3317,414,991,15278
3292,422,966,15320
3270,396,969,15365
3236,392,975,15397
3205,404,947,15444
3196,379,948,15477
3212,370,948,15470
3243,353,912,15492
3213,363,900,15524
3167,380,896,15557
3158,371,896,15575
3170,358,879,15593
3116,409,831,15644
3104,404,822,15670
3115,381,811,15693
3135,375,821,15669
3144,355,830,15671
3137,349,821,15693
3129,354,822,15695
3141,337,802,15720
3152,332,787,15729
3171,341,734,15754
3192,334,725,15749
3204,318,722,15756
3217,307,732,15744
3219,300,734,15747
3237,301,738,15724
3243,310,715,15732
3255,303,717,15725
3282,305,679,15734
3309,286,663,15742
3306,315,642,15737
3320,308,650,15722
3335,316,656,15693
3348,319,657,15676
3371,296,671,15662
3359,326,667,15648
3368,325,659,15648
3367,322,653,15658
3384,301,660,15655
3385,287,656,15672
3386,316,634,15664
3413,292,614,15681
3426,297,611,15666
3444,299,624,15633
3459,302,626,15613
3487,305,625,15583
3510,304,629,15557
3537,287,640,15536
3550,285,635,15530
3581,280,629,15510
3583,283,645,15489
3605,279,635,15481
3611,291,611,15487
3639,288,608,15465
3649,298,610,15443
3681,277,591,15451
