SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19959,21,20,0
19937,37,24,2
19910,49,38,3
19870,79,41,10
19834,89,60,17
19776,127,71,26
19717,157,91,35
19636,199,115,50
19536,233,162,69
19402,299,213,86
19221,412,259,108
19005,527,322,146
18733,664,411,192
18364,837,546,253
17970,1020,689,321
17427,1274,880,419
16767,1578,1131,524
15996,1915,1418,671
15030,2329,1790,851
13879,2802,2238,1081
12600,3290,2715,1395
11235,3716,3303,1746
9772,4143,3905,2180
8271,4451,4605,2673
6782,4700,5222,3296
5510,4584,5948,3958
4366,4492,6403,4739
3428,4105,6873,5594
2635,3735,7145,6485
1994,3322,7261,7423
1548,2895,7214,8343
1197,2462,7056,9285
940,2043,6860,10157
765,1668,6481,11086
634,1324,6146,11896
542,1057,5762,12639
467,854,5277,13402
420,666,4848,14066
404,543,4353,14700
388,435,3924,15253
401,373,3511,15715
410,307,3162,16121
417,273,2821,16489
443,229,2513,16815
457,196,2232,17115
490,164,2001,17345
526,163,1773,17538
561,148,1600,17691
592,134,1416,17858
619,132,1267,17982
643,115,1153,18089
689,92,1041,18178
741,77,919,18263
768,89,789,18354
815,78,712,18395
860,74,617,18449
928,75,534,18463
976,78,486,18460
1007,77,449,18467
1038,80,409,18473
1091,77,377,18455
1159,63,333,18445
1215,58,306,18421
1265,51,287,18397
1308,50,257,18385
1367,51,229,18353
1427,44,207,18322
1492,45,190,18273
1559,44,174,18223
1615,45,152,18188
1664,37,143,18156
1722,29,133,18116
1791,28,115,18066
1848,26,109,18017
1907,28,99,17966
1967,25,92,17916
2026,22,88,17864
2087,21,82,17810
2141,18,81,17760
2205,15,76,17704
2259,15,69,17657
2306,19,65,17610
2368,16,61,17555
2423,23,48,17506
2489,18,50,17443
2558,17,48,17377
2599,23,43,17335
2659,20,42,17279
2713,17,43,17227
2752,17,44,17187
2800,19,45,17136
2850,19,46,17085
2895,18,46,17041
2948,20,48,16984
2997,19,45,16939
3033,22,46,16899
3068,18,44,16870
3109,11,44,16836
3158,14,43,16785
3208,16,40,16736
3257,10,42,16691
3288,17,40,16655
3335,15,40,16610
3371,16,37,16576
3424,14,36,16526
3480,16,38,16466
3518,18,36,16428
3560,17,39,16384
3604,17,42,16337
3649,13,45,16293
3690,18,40,16252
3732,22,34,16212
3778,19,38,16165
3819,21,37,16123
3859,21,42,16078
3895,22,45,16038
3929,22,44,16005
3981,21,44,15954
4004,23,52,15921
4048,23,53,15876
4086,23,53,15838
4134,25,54,15787
4165,24,54,15757
4217,27,52,15704
4257,27,52,15664
4285,27,58,15630
4335,28,62,15575
4381,28,58,15533
4426,27,62,15485
4458,29,64,15449
4495,32,63,15410
4537,35,60,15368
4576,37,59,15328
4602,36,65,15297
4639,37,68,15256
4678,42,64,15216
4699,46,73,15182
4733,41,72,15154
4763,44,76,15117
4798,38,75,15089
4844,34,76,15046
4871,40,78,15011
4910,39,79,14972
4945,33,79,14943
4968,42,80,14910
5001,42,78,14879
5034,39,80,14847
5071,40,81,14808
5098,49,74,14779
5121,51,73,14755
5156,56,76,14712
5180,59,85,14676
5199,54,94,14653
5236,58,93,14613
5247,64,98,14591
5266,68,111,14555
5278,77,120,14525
5297,72,133,14498
5326,68,135,14471
5345,77,138,14440
5349,79,141,14431
5377,86,137,14400
5403,86,154,14357
5428,79,166,14327
5436,90,156,14318
5466,98,155,14281
5471,90,159,14280
5478,102,170,14250
5482,113,171,14234
5485,135,183,14197
5472,136,200,14192
5497,133,212,14158
5491,135,215,14159
5492,153,225,14130
5483,157,234,14126
5493,153,253,14101
5489,161,269,14081
5473,189,272,14066
5459,189,292,14060
5444,204,310,14042
5427,205,339,14029
5389,224,358,14029
5363,230,367,14040
5341,245,371,14043
5310,261,365,14064
5288,249,399,14064
5262,256,432,14050
5218,284,439,14059
5174,291,452,14083
5123,303,468,14106
5070,319,503,14108
5037,308,527,14128
4999,322,544,14135
4950,338,549,14163
4897,365,557,14181
4845,358,591,14206
4788,366,621,14225
4694,403,639,14264
4631,396,659,14314
4566,399,674,14361
4489,422,688,14401
4421,424,709,14446
4346,407,725,14522
4278,418,741,14563
4208,429,742,14621
4127,427,782,14664
4072,406,794,14728
4048,391,816,14745
3981,401,841,14777
3898,411,838,14853
3843,420,826,14911
3807,410,821,14962
3746,415,839,15000
3689,408,829,15074
3618,426,833,15123
3565,438,832,15165
3534,430,831,15205
3491,416,826,15267
3443,427,830,15300
3393,435,832,15340
3317,446,845,15392
3275,408,870,15447
3227,407,879,15487
3179,418,858,15545
3138,420,842,15600
3117,388,876,15619
3093,375,857,15675
3060,363,861,15716
3042,356,846,15756
3021,350,817,15812
3006,320,826,15848
2994,315,802,15889
2981,321,775,15923
2977,308,782,15933
2981,293,746,15980
2989,296,728,15987
3010,269,715,16006
3005,269,707,16019
3019,279,688,16014
3023,285,682,16010
3063,255,663,16019
3073,246,660,16021
3082,242,653,16023
3078,265,617,16040
3086,278,615,16021
3103,268,611,16018
3112,254,613,16021
3128,238,595,16039
3138,250,572,16040
3168,252,546,16034
3172,264,524,16040
3192,239,546,16023
3223,227,535,16015
3221,229,524,16026
3245,223,533,15999
3227,243,520,16010
3253,240,523,15984
3274,224,522,15980
3323,209,517,15951
3333,218,490,15959
3356,214,495,15935
3354,227,501,15918
3388,225,502,15885
3428,220,498,15854
3435,227,487,15851
3471,212,497,15820
3497,220,486,15797
3513,225,474,15788
3521,229,487,15763
3552,228,486,15734
3575,224,488,15713
3585,251,457,15707
3601,250,476,15673
3615,242,489,15654
3626,241,499,15634
3642,247,495,15616
3670,235,498,15597
3681,237,496,15586
3692,234,509,15565
3692,250,495,15563
3687,268,506,15539
3738,266,502,15494
3750,253,509,15488
3752,254,493,15501
3767,254,505,15474
3788,272,476,15464
3802,254,489,15455
3824,234,511,15431
3846,234,498,15422
3872,235,493,15400
3881,241,503,15375
3879,255,503,15363
3878,256,507,15359
3899,268,506,15327
3897,261,512,15330
3940,245,529,15286
3947,251,523,15279
3945,268,507,15280
3946,285,523,15246
3959,265,560,15216
3977,261,549,15213
3990,273,553,15184
4005,281,558,15156
4005,290,557,15148
4017,283,559,15141
4010,286,561,15143
4021,275,578,15126
4026,280,580,15114
4042,290,585,15083
4036,318,573,15073
4031,314,561,15094
4026,325,580,15069
4035,300,620,15045
4032,288,628,15052
4010,303,634,15053
4005,310,633,15052
3992,324,655,15029
3991,335,656,15018
3994,306,682,15018
3972,323,692,15013
3962,337,687,15014
3950,334,688,15028
3932,348,691,15029
3911,355,699,15035
3878,369,696,15057
3898,340,702,15060
3880,362,722,15036
3884,366,714,15036
3894,362,705,15039
3893,368,714,15025
3882,370,735,15013
3848,393,723,15036
3801,417,734,15048
3793,400,770,15037
3785,386,777,15052
3771,383,772,15074
3750,366,785,15099
3727,356,784,15133
3727,390,765,15118
3684,423,747,15146
3665,411,780,15144
3659,391,793,15157
3629,412,786,15173
3614,397,810,15179
3576,407,821,15196
3551,419,823,15207
3519,420,825,15236
3501,415,833,15251
3491,405,816,15288
3488,406,825,15281
3478,397,805,15320
3459,397,811,15333
3447,403,802,15348
3443,411,787,15359
3465,406,780,15349
3477,395,782,15346
3454,401,789,15356
3451,406,781,15362
3427,392,802,15379
3391,395,802,15412
3397,405,796,15402
3377,405,798,15420
3379,394,805,15422
3385,381,801,15433
3389,368,791,15452
3371,365,806,15458
3367,369,777,15487
3376,355,777,15492
3366,385,773,15476
3377,371,778,15474
3383,349,781,15487
3388,355,774,15483
3420,339,765,15476
3399,340,760,15501
3420,323,752,15505
3415,322,743,15520
3441,317,742,15500
3438,320,722,15520
3444,325,713,15518
3441,327,687,15545
3474,312,673,15541
3496,311,679,15514
3499,316,688,15497
3520,322,675,15483
3514,333,658,15495
3537,321,662,15480
3540,319,671,15470
3555,301,652,15492
3550,307,649,15494
3563,290,658,15489
3575,285,646,15494
3569,290,638,15503
3600,288,634,15478
3621,292,629,15458
3610,295,637,15458
3608,310,628,15454
3624,304,620,15452
3654,297,633,15416
3639,324,606,15431
3677,316,622,15385
3703,299,625,15373
3696,314,615,15375
3707,306,614,15373
3712,306,607,15375
3693,316,629,15362
3691,339,623,15347
3679,352,640,15329
3671,327,675,15327
3699,315,666,15320
3692,314,678,15316
3688,322,694,15296
3686,336,687,15291
3700,350,686,15264
3720,340,715,15225
3722,345,703,15230
3732,337,720,15211
3715,348,719,15218
3702,353,729,15216
3691,364,724,15221
3662,395,708,15235
3677,359,711,15253
3668,353,747,15232
3650,348,761,15241
3657,355,737,15251
3645,372,722,15261
3656,346,726,15272
3633,365,717,15285
3621,355,726,15298
3626,338,733,15303
3610,365,729,15296
3604,346,742,15308
3576,377,729,15318
3579,362,744,15315
3573,345,742,15340
3581,342,739,15338
3582,343,724,15351
3593,321,729,15357
3576,325,735,15364
3581,309,729,15381
3568,326,716,15390
3575,322,714,15389
3560,345,694,15401
3572,326,705,15397
3563,324,708,15405
3570,327,695,15408
