SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19965,15,20,0
19948,29,21,2
19927,44,24,5
19903,52,35,10
19867,71,46,16
19832,82,63,23
19777,111,77,35
19692,153,111,44
19593,207,143,57
19464,258,202,76
19319,341,230,110
19123,440,297,140
18877,580,360,183
18579,716,475,230
18163,945,597,295
17640,1190,806,364
16968,1519,1066,447
16184,1859,1392,565
15217,2326,1720,737
14141,2746,2128,985
12910,3208,2622,1260
11532,3694,3153,1621
10022,4207,3715,2056
8542,4471,4437,2550
7080,4674,5097,3149
5754,4730,5719,3797
4509,4612,6330,4549
3492,4298,6787,5423
2716,3915,7032,6337
2090,3464,7168,7278
1615,2989,7205,8191
1216,2590,7034,9160
969,2107,6817,10107
756,1766,6567,10911
643,1400,6164,11793
543,1141,5779,12537
484,901,5366,13249
439,734,4901,13926
394,614,4433,14559
394,493,4051,15062
400,390,3630,15580
422,320,3279,15979
420,279,2912,16389
416,241,2623,16720
439,203,2324,17034
440,187,2068,17305
478,158,1843,17521
508,141,1621,17730
535,128,1446,17891
570,125,1282,18023
621,103,1161,18115
659,89,1023,18229
706,81,902,18311
747,79,796,18378
800,73,721,18406
847,73,656,18424
916,67,591,18426
969,58,534,18439
1022,51,483,18444
1101,49,440,18410
1148,46,398,18408
1184,50,361,18405
1251,45,334,18370
1298,49,297,18356
1355,52,273,18320
1396,44,259,18301
1425,53,223,18299
1488,50,207,18255
1530,46,191,18233
1580,40,182,18198
1642,39,167,18152
1706,36,150,18108
1764,38,130,18068
1820,42,119,18019
1887,37,107,17969
1947,30,101,17922
2005,31,91,17873
2065,36,83,17816
2123,31,85,17761
2183,26,74,17717
2226,23,73,17678
2273,25,68,17634
2322,22,69,17587
2367,17,66,17550
2410,16,60,17514
2461,14,60,17465
2506,14,56,17424
2562,16,50,17372
2611,22,43,17324
2662,25,40,17273
2701,22,41,17236
2747,22,39,17192
2805,19,40,17136
2835,27,41,17097
2887,25,40,17048
2941,23,41,16995
2988,16,45,16951
3036,13,45,16906
