SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19967,13,20,0
19948,28,22,2
19931,35,23,11
19911,42,33,14
19882,61,39,18
19861,64,52,23
19807,97,67,29
19729,147,87,37
19645,198,111,46
19548,241,152,59
19408,329,186,77
19232,412,267,89
19006,521,351,122
18697,683,456,164
18325,855,604,216
17828,1120,759,293
17242,1398,951,409
16510,1719,1229,542
15606,2136,1552,706
14601,2526,1932,941
13354,3034,2427,1185
12019,3530,2971,1480
10629,3913,3565,1893
9142,4299,4171,2388
7700,4509,4850,2941
6336,4554,5544,3566
5107,4491,6121,4281
3982,4314,6630,5074
3064,3970,6986,5980
2313,3642,7101,6944
1787,3142,7192,7879
1356,2638,7174,8832
1050,2224,6969,9757
834,1855,6639,10672
690,1526,6297,11487
582,1239,5844,12335
513,996,5419,13072
444,832,4935,13789
403,661,4558,14378
386,528,4179,14907
392,423,3758,15427
398,334,3376,15892
406,276,3022,16296
423,226,2683,16668
449,185,2405,16961
490,167,2117,17226
516,161,1850,17473
545,145,1635,17675
571,131,1495,17803
615,120,1327,17938
642,118,1185,18055
676,113,1060,18151
709,110,934,18247
746,114,829,18311
785,99,739,18377
829,89,668,18414
867,81,586,18466
922,72,541,18465
964,69,487,18480
1022,62,448,18468
1073,61,394,18472
1115,58,357,18470
1166,49,338,18447
1214,44,304,18438
1268,46,263,18423
1323,52,248,18377
1390,40,232,18338
1445,45,208,18302
1497,42,200,18261
1539,46,189,18226
1601,41,174,18184
1650,38,154,18158
1695,32,148,18125
1768,27,138,18067
1803,29,122,18046
1837,36,113,18014
1916,29,108,17947
1967,34,92,17907
2028,28,93,17851
2093,30,86,17791
2154,23,84,17739
2206,27,76,17691
2263,26,67,17644
2306,24,69,17601
2374,22,64,17540
2409,24,60,17507
2461,20,58,17461
2519,20,54,17407
2582,15,53,17350
2630,14,51,17305
2681,13,44,17262
2738,12,44,17206
2779,15,42,17164
2843,19,34,17104
2889,17,33,17061
2940,15,36,17009
2974,15,34,16977
3028,14,33,16925
3067,17,29,16887
3125,18,27,16830
3172,18,30,16780
3234,15,34,16717
3288,12,35,16665
3325,13,32,16630
3369,10,35,16586
3413,10,35,16542
3472,11,31,16486
3524,12,30,16434
3573,13,28,16386
3617,11,27,16345
3669,13,27,16291
3711,10,28,16251
3765,7,27,16201
3816,6,24,16154
3856,8,24,16112
3884,11,20,16085
3928,14,20,16038
3977,11,23,15989
4007,9,25,15959
4058,9,22,15911
4093,12,21,15874
4155,10,23,15812
4200,11,23,15766
4234,15,23,15728
4266,17,25,15692
4306,16,21,15657
4339,13,22,15626
4370,11,23,15596
4419,14,25,15542
4459,17,25,15499
4502,25,26,15447
4546,22,28,15404
4589,20,33,15358
4627,20,30,15323
4656,18,35,15291
4692,18,36,15254
4725,21,32,15222
4767,20,36,15177
4814,16,41,15129
4864,13,42,15081
4915,12,45,15028
4953,14,45,14988
4981,22,47,14950
4999,33,45,14923
5044,33,46,14877
5077,32,51,14840
5115,40,50,14795
5146,43,53,14758
5183,46,56,14715
5211,49,62,14678
5242,54,64,14640
5266,53,69,14612
5291,56,72,14581
5310,56,78,14556
5332,47,93,14528
5378,37,102,14483
5414,41,92,14453
5447,40,90,14423
5456,47,92,14405
5477,55,98,14370
5486,65,100,14349
5500,67,106,14327
5509,86,104,14301
5526,83,122,14269
5546,93,126,14235
5564,103,135,14198
5573,102,150,14175
5580,97,161,14162
5584,105,171,14140
5598,103,183,14116
5613,112,190,14085
5624,105,205,14066
5638,110,195,14057
5618,136,193,14053
5614,137,209,14040
5611,138,212,14039
5598,149,220,14033
5588,159,236,14017
5576,163,256,14005
5560,181,253,14006
5557,168,280,13995
5535,176,277,14012
5516,197,288,13999
5505,185,309,14001
5491,188,323,13998
5475,183,334,14008
5455,187,343,14015
5435,205,355,14005
5398,221,372,14009
5360,240,387,14013
5336,245,385,14034
5294,260,410,14036
5243,284,430,14043
5192,289,447,14072
5163,290,467,14080
5110,295,484,14111
5068,313,507,14112
5015,325,537,14123
4957,336,561,14146
4886,351,582,14181
4838,342,612,14208
4748,357,638,14257
4671,359,659,14311
4591,392,669,14348
4494,400,715,14391
4442,385,743,14430
4366,418,739,14477
4306,400,781,14513
4247,411,773,14569
4186,409,779,14626
4086,444,794,14676
4029,431,814,14726
3970,416,840,14774
3891,415,849,14845
3796,453,839,14912
3723,449,850,14978
3689,443,860,15008
3625,439,875,15061
3578,401,894,15127
3515,420,901,15164
3460,413,915,15212
3412,401,919,15268
3334,423,892,15351
3301,418,895,15386
3259,426,901,15414
3203,416,910,15471
3148,414,918,15520
3127,403,908,15562
3103,409,901,15587
3051,379,913,15657
3039,353,911,15697
3014,363,877,15746
2966,375,841,15818
2943,358,841,15858
2936,366,794,15904
2916,354,788,15942
2879,368,773,15980
2872,332,785,16011
2853,327,778,16042
2831,316,770,16083
2821,310,752,16117
2840,309,725,16126
2837,315,706,16142
2839,287,711,16163
2850,268,699,16183
2868,278,666,16188
2908,263,648,16181
2941,253,627,16179
2934,252,615,16199
2963,240,588,16209
2962,243,582,16213
2984,235,567,16214
3030,243,550,16177
3074,238,526,16162
3109,215,522,16154
3119,206,544,16131
3130,210,533,16127
3160,208,528,16104
3203,201,515,16081
3227,216,505,16052
3241,220,510,16029
3256,213,513,16018
3295,204,493,16008
3325,200,468,16007
3353,195,460,15992
3389,184,465,15962
3426,180,458,15936
3454,188,430,15928
3481,181,425,15913
3507,187,418,15888
3547,180,407,15866
3575,181,403,15841
3595,182,396,15827
3613,204,385,15798
3644,210,386,15760
3676,205,393,15726
3716,191,409,15684
3748,187,410,15655
3789,193,402,15616
3799,194,397,15610
3828,208,400,15564
3858,209,407,15526
3870,229,416,15485
3892,231,413,15464
3931,227,417,15425
3965,218,434,15383
3979,236,428,15357
3998,227,445,15330
4020,227,441,15312
4039,213,450,15298
4090,209,436,15265
4131,200,435,15234
4172,196,422,15210
4176,213,416,15195
4188,220,422,15170
4197,237,433,15133
4209,228,440,15123
4233,216,443,15108
4242,225,440,15093
4243,241,431,15085
4274,250,436,15040
4280,250,455,15015
4278,254,469,14999
4289,277,450,14984
4278,288,466,14968
4298,270,492,14940
4308,272,497,14923
4310,291,494,14905
4330,281,520,14869
4348,288,512,14852
4335,287,529,14849
4327,311,533,14829
4327,320,543,14810
4315,315,569,14801
4318,316,584,14782
4313,315,592,14780
4302,327,602,14769
4304,336,603,14757
4281,346,626,14747
4249,349,644,14758
4220,371,654,14755
4199,370,667,14764
4186,355,697,14762
4147,391,698,14764
4116,381,707,14796
4096,397,690,14817
4049,408,700,14843
4021,424,713,14842
4009,396,734,14861
3966,408,738,14888
3943,398,768,14891
3912,389,806,14893
3874,412,795,14919
3840,420,795,14945
3813,428,797,14962
3817,394,814,14975
3790,400,795,15015
3754,397,789,15060
3721,415,791,15073
3692,422,795,15091
3659,402,835,15104
3662,394,815,15129
3634,385,813,15168
3616,369,818,15197
3573,395,811,15221
3568,399,811,15222
3542,400,811,15247
3520,391,804,15285
3509,380,798,15313
3491,400,764,15345
3498,382,777,15343
3495,362,790,15353
3491,379,772,15358
3477,371,778,15374
3455,359,799,15387
3448,335,802,15415
3442,346,791,15421
3445,344,787,15424
3460,359,745,15436
3445,354,739,15462
3456,349,743,15452
3460,347,741,15452
3439,360,731,15470
3452,341,744,15463
3447,348,733,15472
3456,359,700,15485
3460,327,707,15506
3469,312,706,15513
3468,308,701,15523
3485,311,692,15512
3508,317,681,15494
3499,333,688,15480
3507,348,666,15479
3494,342,686,15478
3492,329,707,15472
3520,326,694,15460
3535,314,701,15450
3535,296,720,15449
3519,326,701,15454
3517,314,720,15449
3512,329,728,15431
3497,348,748,15407
3466,355,763,15416
3449,353,765,15433
3451,360,752,15437
3471,353,751,15425
3478,371,721,15430
3472,358,716,15454
3465,325,743,15467
3486,309,728,15477
3497,318,706,15479
3520,314,706,15460
3513,328,701,15458
3504,331,706,15459
3525,304,710,15461
3553,296,695,15456
3552,311,684,15453
3559,297,695,15449
3536,312,689,15463
3536,329,667,15468
3530,323,667,15480
3537,326,673,15464
3549,322,668,15461
3559,312,694,15435
3553,320,708,15419
3534,354,704,15408
3542,360,705,15393
3549,356,702,15393
3558,341,724,15377
3560,337,734,15369
3534,331,733,15402
3529,349,711,15411
3553,344,704,15399
3571,326,719,15384
3577,335,704,15384
3587,318,717,15378
3595,325,700,15380
3588,341,684,15387
3618,340,669,15373
3614,336,670,15380
3634,332,681,15353
3649,321,697,15333
3649,335,689,15327
3644,340,702,15314
3662,354,704,15280
3643,346,722,15289
3640,345,715,15300
3633,347,717,15303
3631,356,722,15291
3599,368,739,15294
3608,364,732,15296
3591,380,738,15291
3578,386,736,15300
3559,379,740,15322
3546,377,747,15330
3567,352,764,15317
3565,340,764,15331
3547,348,757,15348
3533,349,774,15344
3508,377,730,15385
3502,371,744,15383
3509,356,732,15403
3504,357,737,15402
3494,361,711,15434
3486,350,731,15433
3483,349,742,15426
3468,352,745,15435
3469,341,758,15432
3460,333,761,15446
3460,342,754,15444
3484,318,765,15433
3476,321,760,15443
3454,326,765,15455
3457,336,732,15475
3449,341,703,15507
3463,329,699,15509
3465,333,693,15509
3485,313,696,15506
3514,303,680,15503
3509,313,658,15520
3544,310,649,15497
3552,308,659,15481
3543,312,673,15472
3541,325,665,15469
3533,316,676,15475
3535,325,680,15460
3524,327,681,15468
3534,320,680,15466
3513,343,678,15466
3527,315,699,15459
3543,306,701,15450
3544,304,680,15472
3541,306,674,15479
3558,287,683,15472
3541,315,662,15482
3547,316,648,15489
3560,321,643,15476
3561,310,648,15481
3576,305,654,15465
3601,321,634,15444
3590,344,647,15419
3565,350,644,15441
3577,326,650,15447
3553,337,648,15462
3542,317,656,15485
3555,309,672,15464
3529,319,678,15474
3532,331,678,15459
3535,320,682,15463
3527,339,671,15463
3546,319,674,15461
3546,310,679,15465
3542,327,657,15474
3554,332,658,15456
3576,329,660,15435
3578,315,677,15430
3568,310,681,15441
3574,305,646,15475
3580,297,650,15473
3583,312,615,15490
3601,310,624,15465
3613,297,612,15478
3647,287,593,15473
3643,295,599,15463
3641,303,609,15447
3630,323,612,15435
3644,313,611,15432
3679,305,615,15401
3687,303,610,15400
3701,299,611,15389
3717,317,612,15354
3711,311,614,15364
3717,306,613,15364
3737,277,632,15354
3754,275,637,15334
3753,296,629,15322
3744,311,621,15324
3737,299,623,15341
3741,302,639,15318
3718,348,615,15319
3698,340,642,15320
3706,323,668,15303
3694,326,667,15313
3676,331,685,15308
3686,310,673,15331
3699,328,660,15313
3685,337,665,15313
3691,326,676,15307
3690,331,688,15291
3688,322,705,15285
3687,319,700,15294
3694,329,721,15256
3664,359,696,15281
3660,350,712,15278
3651,343,710,15296
3668,324,712,15296
3679,319,695,15307
3662,341,689,15308
3662,354,692,15292
3679,342,674,15305
3678,343,686,15293
3683,339,706,15272
3692,318,714,15276
3682,345,697,15276
3657,352,704,15287
3656,333,707,15304
3691,321,708,15280
3689,318,709,15284
3698,315,694,15293
3692,305,704,15299
3691,319,690,15300
3687,324,691,15298
3692,341,685,15282
3710,343,673,15274
3714,340,699,15247
3707,344,685,15264
3685,350,696,15269
3688,339,695,15278
3686,351,687,15276
3701,345,692,15262
3694,373,676,15257
3700,370,685,15245
3686,374,697,15243
3681,389,717,15213
3663,393,734,15210
3677,371,745,15207
3682,361,749,15208
3668,378,743,15211
3635,400,741,15224
3630,390,755,15225
3620,377,752,15251
3612,379,751,15258
3607,374,764,15255
3603,392,748,15257
3616,377,751,15256
3600,381,762,15257
3592,396,766,15246
3575,399,757,15269
3580,378,782,15260
3569,373,775,15283
3570,361,771,15298
3599,352,768,15281
3608,352,751,15289
3606,356,722,15316
3620,366,723,15291
3637,346,731,15286
3646,342,734,15278
3640,344,742,15274
3656,323,751,15270
3657,330,741,15272
3649,324,748,15279
3666,329,754,15251
3663,341,750,15246
3670,346,745,15239
3673,346,731,15250
3668,354,696,15282
3655,358,702,15285
3641,360,701,15298
3633,334,731,15302
3643,331,722,15304
3655,331,713,15301
3648,352,730,15270
3693,319,744,15244
3689,318,756,15237
3690,324,754,15232
3683,326,759,15232
3673,332,768,15227
3676,348,750,15226
3680,337,761,15222
3692,326,755,15227
3716,315,756,15213
3689,348,743,15220
3701,347,741,15211
3685,355,754,15206
3676,369,747,15208
3637,382,760,15221
3637,372,776,15215
3639,367,790,15204
3631,357,774,15238
3605,360,762,15273
3596,357,782,15265
3607,353,771,15269
3619,357,780,15244
3604,360,780,15256
3603,358,772,15267
3608,336,788,15268
3596,341,777,15286
3598,344,777,15281
3574,377,746,15303
3568,358,754,15320
3575,359,738,15328
3565,360,743,15332
3576,345,749,15330
3579,349,743,15329
3581,339,752,15328
3570,356,740,15334
3572,377,731,15320
3565,369,729,15337
3579,359,758,15304
3601,349,763,15287
3586,351,759,15304
3599,335,788,15278
3579,351,761,15309
3570,335,780,15315
3586,342,740,15332
3581,364,722,15333
3602,360,715,15323
3604,348,707,15341
3605,354,687,15354
3622,342,687,15349
3657,321,694,15328
3643,343,686,15328
3656,334,692,15318
3661,339,692,15308
3676,327,676,15321
3682,314,683,15321
3686,333,642,15339
3704,330,630,15336
3720,323,620,15337
3738,300,644,15318
3741,294,662,15303
3743,312,657,15288
3721,331,668,15280
3739,324,668,15269
3746,306,681,15267
3730,342,671,15257
3715,356,682,15247
3715,358,667,15260
3728,356,667,15249
3726,347,681,15246
3755,320,691,15234
3757,333,693,15217
3727,343,702,15228
3712,335,715,15238
3702,354,721,15223
3706,330,736,15228
3671,327,730,15272
3665,319,740,15276
3660,341,737,15262
3655,329,770,15246
3652,349,764,15235
3638,355,758,15249
3637,354,743,15266
3629,350,753,15268
3625,358,748,15269
3615,361,756,15268
3594,361,735,15310
3607,337,726,15330
3603,337,723,15337
3590,371,717,15322
3569,361,730,15340
3570,374,711,15345
3573,378,714,15335
3558,388,733,15321
3537,395,730,15338
3547,393,722,15338
3543,388,733,15336
3533,380,743,15344
3515,381,761,15343
3533,389,756,15322
3522,386,761,15331
3520,386,769,15325
3526,373,784,15317
3490,383,786,15341
3476,379,786,15359
3478,365,763,15394
3458,340,791,15411
3477,329,773,15421
3446,320,802,15432
3435,331,780,15454
3440,331,756,15473
3456,323,737,15484
3456,333,727,15484
3479,316,745,15460
3481,329,732,15458
3466,342,731,15461
3449,368,727,15456
3452,350,716,15482
3466,337,727,15470
3467,326,740,15467
3476,328,723,15473
3478,325,720,15477
3481,330,711,15478
3480,327,702,15491
3494,335,679,15492
3511,322,695,15472
3519,322,675,15484
3534,315,671,15480
3542,310,661,15487
3523,322,672,15483
