SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19963,17,20,0
19949,27,20,4
19929,42,25,4
19900,59,31,10
19870,75,44,11
19823,100,57,20
19764,132,76,28
19692,177,94,37
19598,224,128,50
19501,252,183,64
19337,355,227,81
19158,441,280,121
18921,558,369,152
18624,712,460,204
18228,900,606,266
17747,1120,782,351
17086,1466,1013,435
16318,1783,1352,547
15364,2227,1686,723
14269,2660,2117,954
13022,3185,2553,1240
11647,3670,3148,1535
10237,4071,3747,1945
8729,4373,4479,2419
7251,4651,5060,3038
5915,4649,5720,3716
4726,4528,6321,4425
3661,4330,6695,5314
2835,3970,7049,6146
2166,3492,7258,7084
1630,3093,7265,8012
1226,2643,7170,8961
957,2175,6977,9891
752,1723,6712,10813
632,1374,6335,11659
530,1137,5916,12417
452,953,5428,13167
414,750,5029,13807
409,601,4505,14485
401,508,4046,15045
409,409,3651,15531
400,355,3272,15973
418,296,2893,16393
443,254,2617,16686
472,203,2362,16963
501,170,2093,17236
511,165,1849,17475
535,159,1637,17669
566,141,1469,17824
605,125,1307,17963
637,115,1169,18079
671,109,1030,18190
724,86,922,18268
750,93,806,18351
816,80,719,18385
874,72,656,18398
937,72,585,18406
974,68,533,18425
1031,73,475,18421
1075,63,415,18447
1130,60,366,18444
1181,47,329,18443
1240,48,288,18424
1299,43,269,18389
1345,46,246,18363
1398,41,222,18339
1449,40,203,18308
1495,33,185,18287
1537,39,165,18259
1594,28,158,18220
1657,25,144,18174
1709,26,133,18132
1767,34,113,18086
1832,28,106,18034
1907,29,97,17967
1963,29,89,17919
2015,21,85,17879
2077,18,79,17826
2119,26,69,17786
2168,24,62,17746
2226,18,63,17693
2272,25,50,17653
2327,22,45,17606
2380,21,41,17558
2445,16,42,17497
2489,18,37,17456
2550,14,35,17401
2598,14,36,17352
2658,12,37,17293
2713,15,37,17235
2761,19,35,17185
2807,17,35,17141
2866,12,35,17087
2902,16,32,17050
2954,13,32,17001
3005,16,32,16947
3059,14,31,16896
3103,14,26,16857
3151,12,24,16813
3197,9,23,16771
3249,9,25,16717
3301,10,23,16666
3338,15,22,16625
3376,13,25,16586
3426,10,26,16538
3480,13,23,16484
3521,16,24,16439
3568,14,25,16393
3603,17,25,16355
3650,13,26,16311
3689,10,29,16272
3734,12,24,16230
3783,12,23,16182
3826,9,22,16143
3867,11,19,16103
3912,8,21,16059
3943,10,20,16027
3991,9,22,15978
4033,8,25,15934
4079,10,24,15887
4119,13,27,15841
4169,12,25,15794
4216,10,26,15748
4270,8,24,15698
4313,9,22,15656
4366,10,19,15605
4401,9,21,15569
4432,12,21,15535
4467,12,22,15499
4507,15,19,15459
4540,15,21,15424
4590,15,22,15373
4630,13,23,15334
4676,14,26,15284
4713,12,30,15245
4738,19,28,15215
4774,24,30,15172
4816,22,37,15125
4853,24,40,15083
4878,27,39,15056
4924,23,47,15006
4973,21,48,14958
5001,24,52,14923
5046,34,54,14866
5070,39,54,14837
5106,39,58,14797
5148,38,59,14755
5176,42,59,14723
5202,33,68,14697
5265,26,72,14637
5302,30,67,14601
5330,26,69,14575
5357,33,67,14543
5383,41,66,14510
5400,42,72,14486
5434,42,74,14450
5452,52,77,14419
5489,46,89,14376
5518,49,93,14340
5539,56,95,14310
5552,67,93,14288
5572,60,116,14252
5579,75,106,14240
5596,75,116,14213
5618,79,127,14176
5636,80,132,14152
5645,82,140,14133
5649,92,146,14113
5641,107,160,14092
5640,122,168,14070
5638,141,169,14052
5622,142,187,14049
5635,140,206,14019
5636,142,222,14000
5644,142,228,13986
5641,154,239,13966
5632,153,250,13965
5623,157,274,13946
5615,173,261,13951
5602,188,268,13942
5596,182,295,13927
5571,183,315,13931
5517,223,322,13938
5504,217,346,13933
5478,223,357,13942
5433,235,375,13957
5405,241,388,13966
5365,244,393,13998
5345,259,396,14000
5300,281,419,14000
5276,281,455,13988
5239,273,466,14022
5197,275,503,14025
5135,313,510,14042
5072,330,532,14066
5016,323,558,14103
4952,352,575,14121
4907,341,592,14160
4846,359,602,14193
4772,384,621,14223
4705,391,645,14259
4620,414,644,14322
4545,424,670,14361
4475,421,686,14418
4404,440,699,14457
4325,463,713,14499
4263,455,740,14542
4180,452,764,14604
4120,443,805,14632
4061,440,819,14680
3960,475,821,14744
3891,442,860,14807
3795,472,849,14884
3741,447,868,14944
3665,458,875,15002
3596,454,879,15071
3545,438,903,15114
3468,437,912,15183
3415,427,926,15232
3352,422,931,15295
3285,425,900,15390
3210,419,914,15457
3167,416,903,15514
3118,418,905,15559
3074,407,886,15633
3014,415,860,15711
2994,381,869,15756
2967,366,861,15806
2935,376,850,15839
2895,370,842,15893
2876,351,837,15936
2866,349,813,15972
2850,341,787,16022
2852,339,761,16048
2842,309,768,16081
2829,308,736,16127
2826,289,740,16145
2840,278,726,16156
2851,272,705,16172
2860,273,673,16194
2894,257,656,16193
2906,250,655,16189
2917,257,630,16196
2948,237,613,16202
2963,251,589,16197
2967,262,575,16196
2979,289,547,16185
2998,264,556,16182
3002,259,567,16172
3030,234,570,16166
3070,214,566,16150
3082,219,551,16148
3098,222,532,16148
3140,206,532,16122
3160,213,500,16127
3184,224,482,16110
3182,241,470,16107
3211,230,482,16077
3250,224,488,16038
3283,224,471,16022
3282,250,455,16013
3315,229,475,15981
3348,209,491,15952
3379,212,487,15922
3406,209,472,15913
3439,211,461,15889
3485,201,472,15842
3488,209,460,15843
3518,206,461,15815
3539,191,461,15809
