SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19959,21,20,0
19945,28,22,5
19930,34,30,6
19897,57,36,10
19865,72,49,14
19832,87,56,25
19779,116,71,34
19705,164,86,45
19615,210,119,56
19520,253,159,68
19376,319,212,93
19196,409,276,119
18949,521,377,153
18600,731,460,209
18207,921,600,272
17713,1146,772,369
17118,1420,994,468
16362,1749,1301,588
15445,2150,1662,743
14341,2641,2067,951
13098,3155,2522,1225
11740,3635,3091,1534
10291,4065,3710,1934
8810,4401,4363,2426
7291,4661,5046,3002
5918,4756,5651,3675
4738,4559,6324,4379
3706,4299,6848,5147
2820,3933,7176,6071
2151,3438,7401,7010
1614,3057,7346,7983
1225,2577,7276,8922
942,2174,7047,9837
773,1748,6707,10772
628,1422,6290,11660
532,1170,5803,12495
465,936,5382,13217
428,765,4964,13843
426,606,4537,14431
401,487,4072,15040
392,403,3652,15553
387,318,3267,16028
390,276,2916,16418
393,244,2606,16757
417,220,2340,17023
443,187,2094,17276
468,156,1840,17536
522,140,1631,17707
557,120,1474,17849
578,106,1330,17986
613,112,1169,18106
650,93,1041,18216
680,93,914,18313
735,87,801,18377
788,91,725,18396
835,89,633,18443
887,74,577,18462
958,70,516,18456
990,81,458,18471
1045,73,418,18464
1097,81,376,18446
1158,62,351,18429
1208,51,319,18422
1265,44,280,18411
1318,49,251,18382
1370,49,233,18348
1415,50,217,18318
1476,37,190,18297
1546,35,166,18253
1610,32,148,18210
1676,27,138,18159
1740,26,121,18113
1789,26,106,18079
1851,27,103,18019
1913,24,94,17969
1972,27,90,17911
2026,19,92,17863
2091,16,89,17804
2143,18,73,17766
2205,22,65,17708
2271,21,62,17646
2334,24,59,17583
2387,24,58,17531
2435,19,58,17488
2495,24,56,17425
2553,19,55,17373
2593,18,52,17337
2632,17,48,17303
2682,13,50,17255
2726,17,47,17210
2777,12,41,17170
2838,13,40,17109
2890,15,36,17059
2948,13,32,17007
3002,10,34,16954
3051,13,34,16902
3100,9,35,16856
3144,11,32,16813
3189,12,31,16768
3235,11,31,16723
3283,12,28,16677
3336,12,29,16623
3378,14,29,16579
3417,15,30,16538
3470,10,34,16486
3519,11,30,16440
3562,10,31,16397
3599,17,32,16352
3637,15,34,16314
3676,18,37,16269
3720,21,39,16220
3763,18,41,16178
3803,16,40,16141
3843,15,42,16100
3882,15,43,16060
3922,20,33,16025
3967,20,31,15982
4011,18,34,15937
4069,15,39,15877
4112,14,37,15837
4147,15,33,15805
4190,16,30,15764
4238,15,28,15719
4289,14,27,15670
4326,13,25,15636
4374,14,23,15589
4413,14,24,15549
4454,16,25,15505
4499,17,29,15455
4560,15,27,15398
4596,20,29,15355
4631,24,33,15312
4669,23,34,15274
4699,23,34,15244
4739,22,36,15203
4787,18,39,15156
4815,19,40,15126
4846,20,36,15098
4880,20,36,15064
4917,21,37,15025
4954,21,39,14986
4985,28,41,14946
5018,27,47,14908
5058,25,51,14866
5102,26,48,14824
5133,27,53,14787
5162,26,54,14758
5188,26,58,14728
5228,28,53,14691
5268,32,51,14649
5310,31,53,14606
5348,37,58,14557
5370,46,57,14527
5394,39,63,14504
5421,44,73,14462
5452,49,74,14425
5478,48,78,14396
5503,47,87,14363
5529,52,91,14328
5562,56,89,14293
5583,61,90,14266
5609,61,105,14225
5625,69,111,14195
5639,80,106,14175
5666,75,102,14157
