SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19963,17,20,0
19941,35,22,2
19925,37,33,5
19891,60,43,6
19850,87,50,13
19820,90,74,16
19737,150,90,23
19659,185,126,30
19522,264,173,41
19361,343,235,61
19149,461,295,95
18861,630,382,127
18505,796,531,168
18086,994,676,244
17591,1203,876,330
16963,1497,1075,465
16189,1851,1371,589
15256,2254,1722,768
14173,2699,2129,999
12926,3179,2591,1304
11519,3659,3148,1674
9997,4130,3761,2112
8527,4392,4458,2623
7087,4572,5130,3211
5743,4617,5774,3866
4501,4569,6315,4615
3464,4287,6851,5398
2635,3888,7170,6307
2003,3476,7254,7267
1572,2926,7295,8207
1177,2459,7158,9206
907,2087,6845,10161
742,1686,6512,11060
603,1383,6101,11913
528,1062,5729,12681
465,839,5271,13425
440,684,4765,14111
411,564,4298,14727
401,416,3899,15284
401,355,3517,15727
407,294,3160,16139
406,250,2850,16494
415,222,2508,16855
432,203,2236,17129
461,170,2005,17364
467,152,1781,17600
505,146,1561,17788
559,130,1378,17933
603,114,1229,18054
623,109,1103,18165
677,108,984,18231
722,98,877,18303
773,98,779,18350
827,83,689,18401
882,77,617,18424
917,81,554,18448
972,71,495,18462
1034,66,443,18457
1079,55,413,18453
1132,49,371,18448
1184,60,349,18407
1226,62,302,18410
1276,55,279,18390
1330,44,255,18371
1397,40,235,18328
1445,41,212,18302
1492,37,198,18273
1556,36,184,18224
1609,30,179,18182
1669,29,161,18141
1720,34,143,18103
1767,28,129,18076
1818,27,111,18044
1875,27,102,17996
1931,30,96,17943
1970,32,89,17909
2013,29,88,17870
2065,28,79,17828
2122,25,69,17784
2183,26,66,17725
2254,26,60,17660
2303,28,51,17618
2360,22,50,17568
2419,18,54,17509
2465,20,55,17460
2517,19,53,17411
2577,23,51,17349
2639,20,54,17287
2688,19,49,17244
2741,22,43,17194
2790,21,37,17152
2840,21,41,17098
2888,24,43,17045
2923,27,46,17004
2968,28,47,16957
3016,27,49,16908
3060,24,50,16866
3101,24,51,16824
3144,23,48,16785
3189,20,52,16739
3243,28,49,16680
3286,20,56,16638
3319,26,50,16605
3356,22,52,16570
3408,19,49,16524
3460,17,43,16480
3496,12,45,16447
3539,15,40,16406
3589,14,39,16358
3625,18,36,16321
3670,19,36,16275
3727,16,40,16217
3771,16,43,16170
3801,19,40,16140
3843,20,38,16099
3876,25,39,16060
3917,25,43,16015
3963,20,45,15972
4006,20,42,15932
4047,19,43,15891
4084,21,40,15855
4120,24,40,15816
4158,24,36,15782
4212,19,38,15731
4263,17,34,15686
4315,17,34,15634
4348,18,35,15599
4394,18,32,15556
4423,18,37,15522
4470,14,38,15478
4498,21,35,15446
4550,22,35,15393
4600,15,38,15347
4642,18,40,15300
4682,18,40,15260
4716,16,39,15229
4742,18,42,15198
4792,21,43,15144
4825,23,43,15109
4873,29,35,15063
4905,21,41,15033
4945,23,40,14992
4976,25,41,14958
5017,26,46,14911
5057,23,48,14872
5084,32,52,14832
5117,31,55,14797
5170,31,57,14742
5194,38,62,14706
5231,39,69,14661
5267,48,69,14616
5285,48,77,14590
5313,50,86,14551
5348,53,85,14514
5390,51,85,14474
5424,53,94,14429
5457,47,100,14396
5477,54,101,14368
5493,65,94,14348
5507,75,95,14323
5535,71,106,14288
5556,67,115,14262
5570,80,116,14234
5593,74,125,14208
5610,72,130,14188
5610,89,126,14175
5607,92,137,14164
5621,87,152,14140
5632,96,158,14114
5632,103,168,14097
5635,109,174,14082
5643,108,190,14059
5651,121,181,14047
5638,131,186,14045
5632,132,202,14034
5636,143,213,14008
5638,143,220,13999
5632,146,231,13991
5639,137,259,13965
5627,157,280,13936
5604,177,291,13928
5569,190,306,13935
5544,203,336,13917
