SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
3481,295,661,15563
3478,297,654,15571
3492,288,664,15556
3512,295,658,15535
3535,288,660,15517
3554,297,635,15514
3567,321,632,15480
3554,328,642,15476
3537,322,646,15495
3559,315,639,15487
3559,308,657,15476
3545,309,668,15478
3538,316,672,15474
3545,308,681,15466
3532,310,665,15493
3534,311,644,15511
3568,309,635,15488
3564,318,634,15484
3551,318,646,15485
3568,305,643,15484
3568,305,642,15485
3580,311,635,15474
3594,304,646,15456
3591,305,658,15446
3583,316,659,15442
3580,324,650,15446
3597,300,648,15455
3591,304,644,15461
3614,291,638,15457
3628,297,625,15450
3654,302,619,15425
3649,321,606,15424
3641,327,605,15427
3669,302,611,15418
3674,307,614,15405
3669,307,607,15417
3695,308,593,15404
3725,301,576,15398
3762,286,576,15376
3774,289,587,15350
3791,287,591,15331
3785,300,602,15313
3818,280,603,15299
3819,291,591,15299
3823,290,611,15276
3827,289,626,15258
3834,296,619,15251
3844,283,625,15248
3849,275,644,15232
3840,302,608,15250
3865,289,621,15225
3863,300,600,15237
3863,298,622,15217
3883,285,611,15221
3894,284,619,15203
3910,286,626,15178
3913,309,620,15158
3887,333,629,15151
3929,314,644,15113
3916,324,660,15100
3924,325,658,15093
3929,340,653,15078
3929,331,688,15052
3932,328,714,15026
3944,320,708,15028
3939,341,707,15013
3933,340,723,15004
3935,344,704,15017
3922,351,704,15023
3912,364,707,15017
3905,357,705,15033
3893,357,720,15030
3879,358,730,15033
3872,355,733,15040
3850,383,725,15042
3824,382,725,15069
3809,377,738,15076
3792,383,741,15084
3762,403,745,15090
3738,408,780,15074
3721,417,775,15087
3692,415,804,15089
3691,426,806,15077
3684,408,823,15085
3676,390,796,15138
3670,387,820,15123
3653,362,826,15159
3624,371,806,15199
3610,355,817,15218
3605,369,804,15222
3591,382,786,15241
3579,372,786,15263
3585,352,779,15284
3559,372,784,15285
3553,379,794,15274
3540,373,789,15298
3527,374,775,15324
3505,364,805,15326
3480,374,794,15352
3488,372,777,15363
3493,360,772,15375
3485,353,778,15384
3493,350,752,15405
3483,345,764,15408
3462,357,753,15428
3463,328,764,15445
3486,304,775,15435
3498,284,763,15455
3493,310,754,15443
3473,321,720,15486
3466,361,721,15452
3504,343,724,15429
3518,324,727,15431
3546,309,724,15421
3542,322,698,15438
3547,310,679,15464
3548,317,663,15472
3559,341,654,15446
3553,351,666,15430
3540,352,678,15430
3557,340,691,15412
3577,325,699,15399
3584,323,693,15400
3592,330,661,15417
3617,344,649,15390
3632,344,657,15367
3636,346,661,15357
3631,353,655,15361
3627,357,671,15345
3648,335,680,15337
3636,356,656,15352
3639,343,663,15355
3680,337,659,15324
3689,317,661,15333
3693,314,656,15337
3713,311,669,15307
3720,329,659,15292
3730,333,666,15271
3729,341,653,15277
3731,344,651,15274
3729,331,667,15273
3733,320,674,15273
3717,310,672,15301
3713,318,660,15309
3746,319,665,15270
3751,326,668,15255
3742,322,688,15248
3734,335,681,15250
3728,340,702,15230
3713,337,721,15229
3704,356,708,15232
3686,358,708,15248
3669,376,702,15253
3681,362,716,15241
3677,348,727,15248
3704,328,712,15256
3688,332,710,15270
3680,315,700,15305
3652,339,684,15325
3652,328,688,15332
3652,333,692,15323
3664,340,683,15313
3683,328,676,15313
3688,321,698,15293
3683,333,692,15292
3691,331,708,15270
3697,310,730,15263
3697,317,718,15268
3677,337,720,15266
3679,322,726,15273
3700,329,717,15254
3705,332,719,15244
3729,324,709,15238
3754,320,710,15216
3765,334,684,15217
3774,334,668,15224
3770,343,678,15209
3764,337,667,15232
3753,354,674,15219
3746,371,671,15212
3785,344,681,15190
3797,333,688,15182
3804,334,686,15176
