SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19967,13,20,0
19950,25,23,2
19924,39,27,10
19900,55,33,12
19881,57,45,17
19841,78,60,21
19775,123,71,31
19706,163,89,42
19622,203,123,52
19514,260,155,71
19372,339,204,85
19182,419,283,116
18929,547,376,148
18591,735,479,195
18215,901,618,266
17712,1158,777,353
17115,1456,980,449
16361,1774,1290,575
15392,2261,1594,753
14331,2707,1993,969
13146,3138,2485,1231
11765,3639,3015,1581
10337,4093,3559,2011
8812,4474,4230,2484
7356,4705,4916,3023
6012,4721,5657,3610
4722,4636,6280,4362
3691,4343,6792,5174
2827,3996,7118,6059
2164,3516,7306,7014
1652,3034,7379,7935
1286,2575,7255,8884
1009,2159,6959,9873
812,1726,6676,10786
642,1419,6311,11628
550,1161,5916,12373
498,958,5476,13068
446,804,4991,13759
416,615,4574,14395
403,474,4138,14985
403,384,3719,15494
396,320,3353,15931
423,264,2981,16332
440,227,2659,16674
449,197,2332,17022
471,169,2070,17290
489,154,1839,17518
542,144,1620,17694
567,132,1453,17848
600,108,1278,18014
633,95,1152,18120
660,111,1020,18209
711,112,912,18265
752,106,811,18331
793,91,709,18407
837,88,627,18448
879,86,580,18455
933,79,511,18477
980,64,463,18493
1042,57,406,18495
1096,54,362,18488
1148,55,317,18480
1219,49,281,18451
1270,42,262,18426
1329,41,229,18401
1389,33,215,18363
1452,32,194,18322
1506,23,179,18292
1569,23,157,18251
1632,31,138,18199
1688,35,117,18160
1740,37,111,18112
1780,33,115,18072
1852,32,105,18011
1906,28,100,17966
1953,23,92,17932
2005,24,86,17885
2077,19,77,17827
2138,19,67,17776
2182,20,60,17738
2236,16,56,17692
2294,14,52,17640
2345,15,49,17591
2400,16,49,17535
2465,14,45,17476
2534,17,39,17410
2596,11,46,17347
2650,12,41,17297
2705,11,37,17247
2760,13,32,17195
2822,10,30,17138
2867,13,28,17092
2926,11,31,17032
2971,16,30,16983
3018,22,25,16935
3058,20,27,16895
3093,17,28,16862
3133,18,26,16823
3168,19,23,16790
3212,19,27,16742
3250,19,31,16700
3301,19,29,16651
3347,20,28,16605
3387,19,30,16564
3436,17,34,16513
3468,20,28,16484
3516,18,25,16441
3560,16,29,16395
3605,14,31,16350
3642,10,33,16315
3685,11,31,16273
3724,17,25,16234
3773,14,29,16184
3829,14,27,16130
3859,14,27,16100
3894,21,26,16059
3935,16,28,16021
3984,16,31,15969
4024,14,35,15927
4072,16,31,15881
4134,13,33,15820
4166,20,31,15783
4209,17,34,15740
4239,18,33,15710
4283,20,31,15666
4320,17,31,15632
4357,17,34,15592
4393,20,32,15555
4424,23,32,15521
4461,23,38,15478
4494,27,44,15435
4523,29,49,15399
4556,25,48,15371
4593,26,49,15332
4623,34,47,15296
4648,34,54,15264
4686,32,63,15219
4724,37,58,15181
4749,35,61,15155
4779,31,73,15117
4818,34,67,15081
4858,33,68,15041
4885,36,71,15008
4910,37,76,14977
4949,38,78,14935
4972,38,78,14912
5010,33,80,14877
5048,40,76,14836
5093,34,80,14793
5128,41,79,14752
5154,39,92,14715
5182,40,90,14688
5206,51,88,14655
5222,59,90,14629
5246,60,102,14592
5269,65,105,14561
5291,66,108,14535
5315,72,112,14501
5319,74,119,14488
5347,66,118,14469
5372,64,120,14444
5392,70,122,14416
5395,93,122,14390
5425,82,129,14364
5445,80,136,14339
5461,85,135,14319
5474,94,130,14302
5495,98,130,14277
5504,102,136,14258
5510,108,144,14238
5495,126,151,14228
5499,133,164,14204
5529,119,179,14173
5529,131,182,14158
5534,132,193,14141
5524,148,199,14129
5517,159,207,14117
5521,147,215,14117
5523,154,220,14103
5506,155,221,14118
5496,160,231,14113
5493,164,232,14111
5480,158,260,14102
5478,160,269,14093
5471,184,267,14078
5458,190,281,14071
5452,194,305,14049
5426,189,332,14053
5389,208,358,14045
5345,230,373,14052
5331,246,386,14037
5291,261,405,14043
5263,272,414,14051
5226,268,458,14048
5193,269,490,14048
5149,283,512,14056
5092,319,508,14081
5027,347,540,14086
4971,363,564,14102
4922,358,585,14135
4852,369,606,14173
4775,406,635,14184
4715,409,657,14219
4642,418,689,14251
4566,439,707,14288
4486,459,737,14318
4430,446,761,14363
4343,462,758,14437
4253,472,790,14485
4183,470,811,14536
4120,478,807,14595
4023,511,824,14642
3929,515,879,14677
3847,487,920,14746
3790,469,932,14809
3735,458,944,14863
3671,466,926,14937
3612,448,930,15010
3538,453,939,15070
3454,467,936,15143
3387,468,927,15218
3359,440,930,15271
3293,430,927,15350
3251,429,929,15391
3213,418,929,15440
3171,408,925,15496
3125,415,897,15563
3085,394,924,15597
3061,362,926,15651
3010,382,900,15708
2965,398,866,15771
2946,373,851,15830
2930,372,847,15851
2912,349,857,15882
2879,347,821,15953
2855,351,781,16013
2853,320,792,16035
2830,337,791,16042
2820,339,758,16083
2827,320,744,16109
2818,323,730,16129
2812,304,734,16150
2835,268,741,16156
2849,270,705,16176
2841,275,692,16192
2855,271,673,16201
2863,259,675,16203
2869,254,649,16228
2902,239,615,16244
2921,246,599,16234
2941,250,599,16210
2957,234,604,16205
2969,227,594,16210
2969,238,556,16237
2980,250,541,16229
2982,255,523,16240
2998,244,527,16231
3014,238,522,16226
3028,249,494,16229
3046,239,498,16217
3092,227,500,16181
3127,239,476,16158
3152,224,477,16147
3177,232,475,16116
3207,214,486,16093
3235,227,448,16090
3274,231,436,16059
3310,229,435,16026
3342,197,437,16024
3374,208,425,15993
3397,203,427,15973
3428,202,426,15944
3460,197,421,15922
3496,190,405,15909
3534,170,396,15900
3581,175,395,15849
3618,185,399,15798
3637,191,405,15767
3659,196,394,15751
3678,210,385,15727
3722,184,406,15688
3749,184,395,15672
3790,198,366,15646
3825,211,381,15583
3852,209,384,15555
3882,207,366,15545
3918,220,376,15486
3957,208,388,15447
4005,202,390,15403
4023,200,406,15371
4060,190,409,15341
4098,186,406,15310
4140,190,410,15260
4166,201,402,15231
4184,222,394,15200
4198,231,401,15170
4215,228,407,15150
4248,220,420,15112
4278,224,419,15079
4282,241,438,15039
4268,269,442,15021
4271,262,456,15011
4285,273,458,14984
4299,279,465,14957
4322,280,479,14919
4324,273,505,14898
4334,257,511,14898
4362,260,500,14878
4347,286,503,14864
4368,268,547,14817
4345,298,541,14816
4315,312,552,14821
4287,330,551,14832
4302,297,587,14814
4290,305,600,14805
4287,315,601,14797
4269,334,608,14789
4249,346,624,14781
4217,358,652,14773
4193,357,674,14776
4184,359,661,14796
4150,370,674,14806
4142,362,682,14814
4138,365,690,14807
4123,354,725,14798
4096,374,733,14797
4049,397,739,14815
4024,397,765,14814
3987,394,760,14859
3970,382,772,14876
3945,393,760,14902
3918,414,751,14917
3876,428,776,14920
3844,428,786,14942
3803,437,797,14963
3763,436,815,14986
3739,443,832,14986
3723,433,834,15010
3679,434,837,15050
3645,435,861,15059
3612,420,864,15104
3595,412,853,15140
3572,407,837,15184
3557,402,847,15194
3527,403,837,15233
3490,403,841,15266
3484,410,812,15294
3458,416,813,15313
3444,419,822,15315
3426,392,848,15334
3386,438,814,15362
3356,429,831,15384
3316,432,867,15385
3316,420,878,15386
3289,425,857,15429
3289,402,872,15437
3272,389,859,15480
3246,412,830,15512
3211,388,862,15539
3196,389,854,15561
3172,387,861,15580
3186,361,847,15606
3178,354,831,15637
3176,356,835,15633
3174,351,843,15632
3185,341,814,15660
3181,333,819,15667
3196,335,798,15671
3225,331,779,15665
3218,363,747,15672
3247,343,757,15653
3253,349,765,15633
3265,350,739,15646
3276,346,749,15629
3286,348,721,15645
3296,339,712,15653
3287,346,695,15672
3303,326,691,15680
3341,297,680,15682
3343,290,681,15686
3342,309,654,15695
3330,309,642,15719
3361,292,620,15727
3400,289,615,15696
3441,287,598,15674
3472,277,602,15649
3481,303,593,15623
3508,303,596,15593
3551,308,594,15547
3563,288,596,15553
3582,285,588,15545
3582,280,600,15538
3593,291,578,15538
3612,285,579,15524
3608,273,600,15519
3649,258,584,15509
3667,272,582,15479
3693,280,573,15454
3734,267,593,15406
3737,300,583,15380
3762,296,584,15358
3778,284,596,15342
3797,279,600,15324
3823,261,617,15299
3813,300,605,15282
3815,305,614,15266
3834,299,624,15243
3841,315,623,15221
3848,324,617,15211
3869,315,622,15194
3870,333,622,15175
3871,341,630,15158
3879,348,639,15134
3835,369,656,15140
3823,390,665,15122
3786,410,654,15150
3775,397,677,15151
3773,401,682,15144
3736,398,719,15147
3719,402,740,15139
3700,395,731,15174
3681,386,748,15185
3665,397,748,15190
3647,390,769,15194
3624,391,776,15209
3653,377,762,15208
3652,365,755,15228
3636,352,755,15257
3636,384,711,15269
3632,390,707,15271
3637,384,714,15265
3663,360,725,15252
3641,376,724,15259
3644,380,707,15269
3638,385,696,15281
3656,366,705,15273
3655,359,709,15277
3657,356,702,15285
3630,363,717,15290
3632,366,714,15288
3610,382,707,15301
3596,380,731,15293
3586,372,750,15292
3562,369,761,15308
3538,354,788,15320
3513,373,757,15357
3502,359,764,15375
3494,377,750,15379
3482,395,740,15383
3461,400,744,15395
3447,403,752,15398
3446,376,788,15390
3432,374,783,15411
3438,359,784,15419
3434,358,761,15447
3422,357,744,15477
3419,374,724,15483
3410,365,716,15509
3417,367,733,15483
3411,368,740,15481
3420,338,763,15479
3447,331,741,15481
3467,318,740,15475
3466,305,748,15481
3456,326,735,15483
3464,311,738,15487
3457,320,729,15494
3470,328,707,15495
3497,326,699,15478
3517,335,668,15480
3499,340,658,15503
3494,333,673,15500
3499,340,673,15488
3502,332,680,15486
3482,344,676,15498
3490,356,672,15482
3503,334,688,15475
3486,326,694,15494
3472,327,691,15510
3457,313,717,15513
3451,329,703,15517
3458,335,697,15510
3457,342,679,15522
3469,338,682,15511
3501,328,657,15514
3506,330,649,15515
3515,329,639,15517
3550,321,655,15474
3530,324,664,15482
3553,310,687,15450
3566,314,690,15430
3563,341,675,15421
3565,328,674,15433
3552,336,689,15423
3555,344,687,15414
3544,334,689,15433
3550,358,687,15405
3546,347,711,15396
3518,343,729,15410
3523,325,717,15435
3480,360,716,15444
3478,345,722,15455
3485,329,730,15456
3480,337,710,15473
3509,319,704,15468
3513,311,688,15488
3482,315,702,15501
3496,303,694,15507
3507,295,708,15490
3484,310,703,15503
3514,321,680,15485
3515,326,692,15467
3522,329,668,15481
3526,324,661,15489
3516,328,660,15496
3522,324,650,15504
3550,338,641,15471
3565,324,649,15462
3577,325,636,15462
3597,319,637,15447
3615,309,643,15433
3622,319,635,15424
3632,317,625,15426
3630,340,623,15407
3661,315,630,15394
3662,305,634,15399
3654,314,641,15391
3672,303,640,15385
3686,309,631,15374
3706,318,644,15332
3739,307,627,15327
3757,290,647,15306
3761,292,646,15301
3752,302,648,15298
3759,330,629,15282
3770,334,647,15249
3760,327,642,15271
3760,342,644,15254
3802,326,655,15217
3798,313,674,15215
3783,329,665,15223
3781,306,675,15238
3778,314,679,15229
3787,320,678,15215
3786,331,656,15227
3806,297,670,15227
3820,310,661,15209
