SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19965,15,20,0
19946,28,23,3
19924,38,30,8
19888,65,36,11
19861,75,51,13
19821,87,71,21
19752,137,80,31
19677,171,109,43
19563,227,154,56
19416,303,206,75
19229,406,255,110
19024,495,332,149
18767,617,410,206
18444,778,515,263
18021,997,646,336
17490,1227,863,420
16852,1541,1081,526
16068,1908,1364,660
15157,2278,1733,832
14006,2816,2117,1061
12797,3280,2561,1362
11406,3774,3104,1716
9962,4219,3671,2148
8464,4488,4417,2631
7061,4611,5073,3255
5767,4580,5723,3930
4600,4447,6287,4666
3588,4169,6791,5452
2733,3877,7084,6306
2108,3398,7295,7199
1584,2970,7329,8117
1243,2487,7188,9082
972,2072,6918,10038
765,1705,6645,10885
623,1400,6222,11755
545,1108,5857,12490
468,927,5439,13166
418,732,4994,13856
388,608,4514,14490
369,483,4069,15079
380,390,3628,15602
374,328,3305,15993
397,277,2949,16377
425,239,2612,16724
458,206,2327,17009
466,186,2105,17243
500,162,1902,17436
536,139,1685,17640
571,126,1478,17825
592,127,1283,17998
631,128,1122,18119
686,108,1005,18201
736,90,908,18266
796,87,823,18294
833,85,721,18361
873,79,649,18399
910,81,582,18427
949,75,520,18456
991,66,481,18462
1037,61,430,18472
1084,47,389,18480
1148,48,346,18458
1199,49,302,18450
1248,42,278,18432
1297,48,246,18409
1347,43,225,18385
1395,46,207,18352
1446,46,182,18326
1510,33,179,18278
1564,37,160,18239
1613,36,144,18207
1666,37,123,18174
1719,34,118,18129
1781,28,106,18085
1826,27,101,18046
1889,28,87,17996
1950,18,81,17951
2015,17,70,17898
2069,13,66,17852
2141,13,62,17784
2202,11,57,17730
2240,11,47,17702
2306,12,47,17635
2349,12,41,17598
2389,12,38,17561
2442,11,38,17509
2492,9,38,17461
2544,14,38,17404
2594,12,37,17357
2645,13,35,17307
2699,11,32,17258
2750,13,27,17210
2800,10,28,17162
2846,6,29,17119
2890,11,26,17073
2929,14,27,17030
2972,12,28,16988
3018,9,25,16948
3066,9,21,16904
3103,8,20,16869
3159,6,15,16820
3214,6,16,16764
3262,10,15,16713
3333,9,15,16643
3381,6,17,16596
3428,5,17,16550
3472,7,17,16504
3523,9,19,16449
3573,12,16,16399
3620,11,19,16350
3667,13,15,16305
3712,10,17,16261
3755,7,18,16220
3798,6,18,16178
3841,8,16,16135
3886,8,16,16090
3930,11,15,16044
3979,8,15,15998
4033,8,16,15943
4083,6,17,15894
4127,7,15,15851
4176,6,16,15802
4227,7,15,15751
4272,8,14,15706
4318,5,17,15660
4353,10,16,15621
4396,10,20,15574
4426,11,22,15541
4482,14,23,15481
4515,14,20,15451
4549,14,20,15417
4594,14,21,15371
4640,10,25,15325
4686,14,26,15274
4713,14,27,15246
4762,10,29,15199
4806,14,29,15151
4842,13,31,15114
4866,11,29,15094
4909,14,30,15047
4952,17,30,15001
4990,21,28,14961
5020,23,27,14930
5050,28,27,14895
5100,30,33,14837
5127,30,38,14805
5159,23,43,14775
5191,29,39,14741
5221,31,41,14707
5250,31,47,14672
5290,34,55,14621
5317,37,56,14590
5345,35,58,14562
5367,38,56,14539
5403,42,58,14497
5446,44,58,14452
5466,48,55,14431
5507,44,62,14387
5529,52,66,14353
5547,55,74,14324
5581,52,77,14290
5599,62,78,14261
5625,66,81,14228
5647,63,95,14195
5662,62,95,14181
5673,76,90,14161
5688,74,104,14134
5706,77,109,14108
5728,73,119,14080
5727,74,137,14062
5745,87,141,14027
5745,96,144,14015
5746,111,143,14000
5748,118,157,13977
5758,116,162,13964
5779,117,165,13939
5778,122,173,13927
5769,145,187,13899
5770,154,206,13870
5768,159,220,13853
5760,169,224,13847
5749,173,235,13843
5728,191,248,13833
5703,213,273,13811
5672,225,295,13808
5637,240,316,13807
5615,240,334,13811
5580,237,359,13824
5546,245,396,13813
5489,271,414,13826
5455,279,433,13833
5416,282,454,13848
5369,296,467,13868
5319,316,484,13881
5251,329,521,13899
5196,361,549,13894
5147,373,559,13921
5089,375,587,13949
5017,391,583,14009
4976,388,603,14033
4878,414,636,14072
4775,437,682,14106
4709,433,690,14168
4637,443,712,14208
4548,451,735,14266
4459,452,758,14331
4371,446,790,14393
4304,424,819,14453
4206,453,842,14499
4138,440,852,14570
4076,448,850,14626
3995,432,880,14693
3937,431,905,14727
3831,450,912,14807
3781,430,933,14856
3730,430,928,14912
3663,439,910,14988
3598,445,890,15067
