SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19964,16,20,0
19950,23,25,2
19928,36,31,5
19903,47,42,8
19869,73,41,17
19836,81,62,21
19775,114,81,30
19707,148,100,45
19627,201,115,57
19520,253,150,77
19393,305,209,93
19191,423,264,122
18977,533,330,160
18701,642,468,189
18309,823,620,248
17779,1116,762,343
17190,1379,976,455
16404,1761,1257,578
15510,2157,1593,740
14480,2530,2038,952
13257,3017,2527,1199
11860,3553,3076,1511
10368,4080,3674,1878
8857,4474,4315,2354
7435,4585,5059,2921
6036,4657,5705,3602
4805,4516,6340,4339
3759,4332,6749,5160
2897,3984,7083,6036
2195,3608,7237,6960
1678,3137,7255,7930
1346,2598,7215,8841
1031,2218,6958,9793
821,1815,6678,10686
636,1523,6236,11605
555,1189,5873,12383
476,949,5463,13112
422,796,4940,13842
405,641,4480,14474
387,521,4037,15055
391,429,3647,15533
386,345,3284,15985
390,293,2936,16381
401,257,2607,16735
410,199,2351,17040
439,162,2067,17332
459,147,1857,17537
505,107,1665,17723
537,113,1458,17892
583,104,1275,18038
612,113,1127,18148
650,99,1021,18230
688,90,932,18290
736,76,834,18354
776,79,728,18417
820,70,652,18458
872,74,563,18491
918,69,507,18506
979,64,455,18502
1033,57,401,18509
1078,49,361,18512
1137,49,318,18496
1210,53,281,18456
1271,44,267,18418
1323,37,244,18396
1370,33,232,18365
1431,32,209,18328
1478,35,180,18307
1530,34,169,18267
1588,35,159,18218
1660,30,137,18173
1708,24,126,18142
1759,26,110,18105
1822,24,99,18055
1872,20,93,18015
1935,20,85,17960
1975,25,75,17925
2034,20,71,17875
2093,18,68,17821
2148,16,61,17775
2209,13,56,17722
2257,14,52,17677
2287,15,46,17652
2333,19,41,17607
2387,12,45,17556
2429,13,38,17520
2482,17,38,17463
2540,16,35,17409
2575,16,35,17374
2626,15,34,17325
2681,13,36,17270
2749,14,32,17205
2800,14,30,17156
2855,15,31,17099
2899,17,31,17053
2949,16,32,17003
3015,15,31,16939
3054,19,30,16897
3103,17,33,16847
3140,16,33,16811
3186,16,32,16766
3241,14,32,16713
3289,14,27,16670
3344,14,26,16616
3402,15,27,16556
3449,13,31,16507
3502,11,32,16455
3562,10,31,16397
3617,12,26,16345
3659,15,22,16304
3707,11,26,16256
3752,6,31,16211
3785,8,30,16177
3832,10,29,16129
3878,12,25,16085
3923,10,29,16038
3960,15,27,15998
4007,12,28,15953
4054,16,27,15903
4098,9,29,15864
4138,11,30,15821
4167,13,28,15792
4218,12,27,15743
4264,11,27,15698
4317,12,29,15642
4358,14,25,15603
4392,10,29,15569
4432,17,25,15526
4482,15,28,15475
4527,16,29,15428
4567,15,31,15387
4601,11,41,15347
4634,17,37,15312
4668,16,37,15279
4696,21,35,15248
4742,17,40,15201
4762,21,44,15173
4795,20,39,15146
4827,25,41,15107
4861,24,49,15066
4900,21,46,15033
4946,18,48,14988
4977,32,47,14944
5010,31,55,14904
5031,41,55,14873
5069,33,62,14836
5107,36,62,14795
5135,35,70,14760
5169,34,75,14722
5206,50,70,14674
5245,45,76,14634
5265,45,84,14606
5312,42,85,14561
5331,54,85,14530
5361,56,90,14493
5379,62,92,14467
5409,62,103,14426
5429,65,109,14397
5444,68,114,14374
5470,62,122,14346
5490,68,116,14326
5518,73,112,14297
5538,71,125,14266
5553,74,126,14247
5560,87,127,14226
5572,98,134,14196
5572,96,147,14185
5581,104,145,14170
5599,117,144,14140
5611,108,164,14117
5604,125,179,14092
5602,121,208,14069
5598,139,215,14048
5594,152,230,14024
5600,151,239,14010
5576,177,244,14003
5577,166,261,13996
5569,170,280,13981
5552,177,277,13994
5535,169,294,14002
5527,181,311,13981
5488,214,324,13974
5479,210,327,13984
5449,218,340,13993
5417,233,340,14010
5407,225,352,14016
5389,221,379,14011
5352,243,378,14027
5316,254,398,14032
5274,276,410,14040
5240,285,426,14049
5207,278,455,14060
5152,297,460,14091
5095,298,493,14114
5046,302,502,14150
4981,329,520,14170
4926,339,539,14196
4884,325,574,14217
4813,335,585,14267
4732,364,612,14292
4679,367,626,14328
4641,350,660,14349
4573,368,674,14385
4501,389,662,14448
4440,395,678,14487
4360,394,712,14534
4322,359,753,14566
4272,352,754,14622
4192,390,753,14665
4105,417,761,14717
4038,428,776,14758
