SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19961,19,20,0
19943,33,21,3
19917,50,29,4
19893,54,48,5
19845,78,62,15
19774,119,76,31
19702,150,108,40
19599,210,131,60
19489,263,163,85
19336,336,223,105
19149,430,289,132
18906,562,353,179
18605,725,449,221
18216,929,567,288
17783,1105,748,364
17217,1327,994,462
16522,1634,1253,591
15648,2044,1543,765
14644,2484,1916,956
13536,2901,2337,1226
12199,3430,2807,1564
10772,3942,3370,1916
9216,4373,4067,2344
7757,4625,4726,2892
6329,4703,5469,3499
5058,4605,6077,4260
3996,4396,6579,5029
3056,4157,6933,5854
2309,3769,7185,6737
1758,3274,7288,7680
1317,2790,7209,8684
989,2341,7038,9632
780,1874,6817,10529
644,1536,6363,11457
535,1221,5871,12373
463,1010,5445,13082
441,786,4989,13784
418,631,4540,14411
401,503,4113,14983
396,423,3683,15498
392,347,3286,15975
420,290,2901,16389
434,252,2596,16718
466,214,2305,17015
486,175,2084,17255
506,164,1823,17507
531,151,1627,17691
569,144,1435,17852
579,136,1307,17978
616,120,1164,18100
648,106,1062,18184
701,90,953,18256
725,90,849,18336
757,87,755,18401
805,77,672,18446
861,71,611,18457
913,74,555,18458
955,70,500,18475
1014,61,434,18491
1064,55,389,18492
1109,57,356,18478
1140,63,315,18482
1205,56,283,18456
1267,53,248,18432
1330,45,231,18394
1372,44,211,18373
1432,43,193,18332
1502,43,173,18282
1555,45,163,18237
1607,44,152,18197
1658,42,143,18157
1706,36,133,18125
1763,36,123,18078
1823,26,118,18033
1876,23,112,17989
1928,23,110,17939
1971,27,94,17908
2016,28,86,17870
2078,23,83,17816
2121,18,77,17784
2170,19,70,17741
2226,21,60,17693
2279,21,57,17643
2326,26,45,17603
2386,25,42,17547
2444,21,41,17494
2516,18,42,17424
2563,16,45,17376
2617,20,43,17320
2665,15,43,17277
2716,17,38,17229
2780,20,36,17164
2840,16,37,17107
2903,14,36,17047
2954,8,38,17000
2994,11,31,16964
3045,10,31,16914
3095,10,31,16864
3144,9,32,16815
3191,15,27,16767
3246,15,23,16716
3289,12,24,16675
3346,11,24,16619
3390,9,22,16579
3440,9,18,16533
3480,11,19,16490
3527,9,19,16445
3566,11,16,16407
3614,11,16,16359
3672,15,13,16300
3716,17,11,16256
3763,12,15,16210
3813,8,22,16157
3860,12,21,16107
3906,11,21,16062
3946,10,19,16025
4004,13,14,15969
4045,13,16,15926
4094,13,15,15878
4129,14,13,15844
4168,14,13,15805
4224,12,13,15751
4280,13,13,15694
4320,11,13,15656
4355,13,9,15623
4399,9,11,15581
4448,6,13,15533
4485,6,11,15498
4520,5,15,15460
4566,2,14,15418
4613,5,12,15370
4662,7,12,15319
4696,6,9,15289
4732,8,9,15251
4773,8,9,15210
4812,7,11,15170
4844,7,13,15136
4881,7,13,15099
4910,8,13,15069
4959,8,12,15021
4998,6,14,14982
5030,6,13,14951
5069,9,14,14908
5116,11,17,14856
5153,13,15,14819
5194,15,14,14777
5235,12,14,14739
5279,10,17,14694
5317,13,17,14653
5357,11,22,14610
5391,12,23,14574
5432,13,23,14532
5470,9,25,14496
5517,9,25,14449
5547,14,20,14419
5577,15,21,14387
5614,16,25,14345
5648,17,31,14304
5689,24,26,14261
5714,21,31,14234
5740,25,30,14205
5777,24,35,14164
5809,28,31,14132
5857,27,36,14080
5901,25,39,14035
5939,24,41,13996
5975,30,46,13949
6007,29,48,13916
6033,30,53,13884
6059,35,59,13847
6081,43,58,13818
6099,51,62,13788
6118,57,68,13757
6149,65,67,13719
6175,66,77,13682
6187,70,87,13656
6194,78,96,13632
6204,77,108,13611
6230,77,119,13574
6246,84,122,13548
6259,89,132,13520
6265,90,143,13502
6268,94,150,13488
6270,98,150,13482
6266,104,152,13478
6250,127,166,13457
6255,137,176,13432
6232,140,198,13430
6204,161,204,13431
6202,160,229,13409
6185,171,243,13401
6160,190,249,13401
6124,195,294,13387
6092,214,317,13377
6046,225,348,13381
6007,244,357,13392
5952,275,386,13387
5910,278,405,13407
5852,294,422,13432
5777,327,444,13452
5699,363,459,13479
5641,364,487,13508
5575,369,522,13534
5501,394,556,13549
5418,416,590,13576
5315,444,636,13605
5202,466,668,13664
5099,480,706,13715
5013,506,723,13758
4926,516,755,13803
4816,520,814,13850
4691,543,857,13909
4576,544,881,13999
4478,528,908,14086
4379,536,912,14173
4284,526,933,14257
4170,545,931,14354
4078,528,979,14415
3995,525,994,14486
3901,515,1021,14563
3808,497,1025,14670
3727,496,1020,14757
3625,504,1052,14819
3545,502,1026,14927
3473,486,1032,15009
3410,492,1032,15066
3318,495,1050,15137
3231,478,1058,15233
3156,466,1038,15340
3117,460,1018,15405
3067,431,999,15503
3005,416,1015,15564
2952,433,972,15643
2907,438,948,15707
2862,422,927,15789
2822,407,915,15856
2766,394,906,15934
2728,393,885,15994
2705,372,881,16042
2682,349,865,16104
2664,340,849,16147
2644,321,852,16183
2625,311,830,16234
2605,324,806,16265
2607,320,784,16289
2584,328,758,16330
2583,299,768,16350
2591,288,752,16369
2594,278,737,16391
2588,275,704,16433
2592,284,685,16439
2604,266,666,16464
2621,252,653,16474
2636,259,618,16487
2670,251,582,16497
2682,246,568,16504
2696,237,566,16501
2730,220,551,16499
2763,201,547,16489
2799,198,510,16493
2836,199,487,16478
2879,191,473,16457
2905,193,455,16447
2961,198,445,16396
3001,193,420,16386
3057,179,413,16351
3124,167,401,16308
3176,171,382,16271
3212,158,380,16250
3238,168,366,16228
3281,158,370,16191
3314,166,364,16156
3374,154,370,16102
3394,160,378,16068
3422,170,361,16047
3463,178,350,16009
3494,169,362,15975
3548,176,349,15927
3599,176,355,15870
3651,175,351,15823
3686,181,343,15790
3739,153,366,15742
3774,152,355,15719
3798,174,351,15677
3815,191,351,15643
3868,182,358,15592
3895,188,357,15560
3933,185,352,15530
3961,190,341,15508
4005,192,340,15463
4032,189,336,15443
4062,195,330,15413
4076,193,350,15381
4118,199,338,15345
4148,192,343,15317
4198,202,345,15255
4209,195,370,15226
4214,217,383,15186
4231,221,398,15150
4240,227,413,15120
4248,226,426,15100
4266,234,431,15069
4274,246,439,15041
4298,244,452,15006
4312,242,451,14995
4342,233,465,14960
4337,257,478,14928
4339,267,488,14906
4334,262,510,14894
4365,233,523,14879
4369,248,498,14885
4375,259,507,14859
4369,270,527,14834
4375,274,542,14809
4372,290,529,14809
4369,295,528,14808
4372,301,537,14790
4366,315,535,14784
4371,324,540,14765
4368,328,567,14737
4341,334,583,14742
4319,347,608,14726
4321,334,623,14722
4304,337,640,14719
4282,360,639,14719
4239,365,671,14725
4196,387,686,14731
4166,371,724,14739
4134,394,698,14774
4088,404,692,14816
4052,414,714,14820
4028,405,741,14826
4014,395,757,14834
3991,377,784,14848
3964,404,770,14862
3940,407,776,14877
3929,391,779,14901
3914,381,780,14925
3907,368,777,14948
3902,383,752,14963
3886,381,752,14981
3842,395,759,15004
3839,415,735,15011
3823,406,769,15002
3787,419,774,15020
3748,407,808,15037
3722,425,800,15053
3707,408,828,15057
3684,413,806,15097
3658,419,816,15107
3653,422,817,15108
3622,424,828,15126
3633,412,841,15114
3616,402,854,15128
3581,414,843,15162
3553,423,837,15187
3532,402,841,15225
3553,401,820,15226
3553,392,832,15223
3538,378,831,15253
3515,373,841,15271
3468,408,814,15310
3441,404,814,15341
3423,414,797,15366
3417,412,792,15379
3410,408,790,15392
3418,372,813,15397
3433,351,794,15422
3421,362,811,15406
3402,381,781,15436
3414,377,785,15424
3384,405,756,15455
3401,386,765,15448
3382,389,756,15473
3392,362,763,15483
3397,358,738,15507
3398,354,735,15513
3407,346,745,15502
3395,344,746,15515
3367,368,764,15501
3361,377,757,15505
3332,401,760,15507
3339,385,770,15506
3328,392,787,15493
3328,375,824,15473
3341,358,829,15472
3324,393,809,15474
3338,369,807,15486
3318,371,771,15540
3301,343,781,15575
3313,338,764,15585
3317,329,758,15596
3326,348,742,15584
3345,342,728,15585
3370,339,708,15583
3366,340,721,15573
3365,335,734,15566
3360,338,695,15607
3347,321,716,15616
3370,311,706,15613
3398,308,695,15599
3399,304,692,15605
3410,312,678,15600
3423,333,657,15587
3452,326,643,15579
3472,297,635,15596
3469,299,631,15601
3487,298,610,15605
3504,281,621,15594
3514,279,635,15572
3552,278,634,15536
3540,290,623,15547
3573,286,620,15521
3588,295,628,15489
3619,292,624,15465
3634,297,627,15442
3669,295,628,15408
3658,325,610,15407
3658,323,609,15410
3665,329,599,15407
3666,322,595,15417
3670,305,624,15401
3672,296,628,15404
3670,328,609,15393
3702,306,613,15379
3730,293,618,15359
3737,300,611,15352
3737,314,599,15350
3748,321,581,15350
3761,283,605,15351
3754,295,595,15356
3750,301,596,15353
3760,296,592,15352
3772,308,587,15333
3778,314,595,15313
3799,312,597,15292
3792,319,594,15295
3794,334,593,15279
3789,312,613,15286
3822,309,620,15249
3834,299,630,15237
3829,307,657,15207
3824,294,672,15210
3834,309,667,15190
3833,316,646,15205
3814,341,621,15224
3832,320,634,15214
3826,330,616,15228
3818,341,623,15218
3809,342,625,15224
3764,363,627,15246
3783,342,639,15236
3776,336,627,15261
3758,353,627,15262
3740,351,634,15275
3743,341,665,15251
3748,351,648,15253
3753,347,636,15264
3752,341,645,15262
3773,327,650,15250
3795,316,664,15225
3815,326,645,15214
3789,319,645,15247
3769,340,640,15251
3774,332,665,15229
3748,331,680,15241
3737,318,700,15245
3717,335,689,15259
3708,334,686,15272
3726,329,704,15241
3703,338,710,15249
3681,359,689,15271
3671,352,708,15269
3664,354,717,15265
3639,368,706,15287
3635,379,704,15282
3644,362,710,15284
3645,351,720,15284
3625,378,714,15283
3605,385,704,15306
3594,393,696,15317
3596,368,707,15329
3597,347,723,15333
3614,314,728,15344
3627,302,734,15337
3596,342,726,15336
3576,371,713,15340
3580,357,717,15346
3561,363,726,15350
3553,354,757,15336
3544,367,732,15357
3565,332,747,15356
3556,327,743,15374
3563,341,732,15364
3579,314,762,15345
3563,333,745,15359
3535,338,736,15391
3553,332,714,15401
3532,338,700,15430
3545,318,730,15407
3551,314,719,15416
3545,306,725,15424
3545,323,710,15422
3554,327,687,15432
3560,343,662,15435
3552,333,673,15442
3558,341,653,15448
3573,334,658,15435
3573,331,651,15445
3592,337,663,15408
3584,353,661,15402
3589,336,696,15379
3588,328,675,15409
3602,310,670,15418
3599,317,649,15435
3628,305,648,15419
3652,288,646,15414
3654,315,627,15404
3661,320,621,15398
3661,312,640,15387
3671,317,635,15377
3661,317,642,15380
3703,316,635,15346
3722,319,636,15323
3724,311,660,15305
3716,314,652,15318
3707,346,617,15330
3697,337,621,15345
3723,290,640,15347
3725,299,644,15332
3737,310,624,15329
3751,329,604,15316
3718,329,623,15330
3709,327,631,15333
3713,320,641,15326
3720,320,638,15322
3733,291,666,15310
3736,286,650,15328
3730,318,652,15300
3727,309,657,15307
3755,298,666,15281
3747,296,677,15280
3742,309,669,15280
3731,330,661,15278
3717,339,674,15270
3693,338,674,15295
3690,345,679,15286
3684,334,692,15290
3679,351,691,15279
3698,346,698,15258
3699,341,702,15258
3699,344,694,15263
3692,358,696,15254
3678,369,718,15235
3683,384,731,15202
3668,382,737,15213
3680,367,751,15202
3667,351,737,15245
3663,337,739,15261
3656,328,727,15289
3652,349,715,15284
3653,342,723,15282
3631,347,721,15301
3610,351,720,15319
3578,354,752,15316
3579,372,747,15302
3591,366,747,15296
3581,365,743,15311
3584,359,740,15317
3559,374,716,15351
3550,362,748,15340
3565,359,730,15346
3557,372,724,15347
3561,362,745,15332
3549,382,747,15322
3573,369,743,15315
3550,375,761,15314
3554,366,746,15334
3541,370,754,15335
3536,355,760,15349
3513,355,764,15368
3506,343,769,15382
3522,346,779,15353
3516,347,758,15379
3523,345,737,15395
3525,353,730,15392
3542,339,732,15387
3534,331,740,15395
3542,325,725,15408
3521,358,714,15407
3520,360,712,15408
3531,351,711,15407
3525,350,719,15406
3540,334,722,15404
3547,337,690,15426
3544,325,711,15420
3553,330,691,15426
3576,343,677,15404
3577,344,701,15378
3598,326,695,15381
3596,335,679,15390
3581,335,691,15393
3596,364,670,15370
3589,354,695,15362
3599,350,688,15363
3623,351,663,15363
3654,337,666,15343
3666,349,645,15340
3672,332,656,15340
3694,327,650,15329
3719,312,666,15303
3735,306,643,15316
3757,314,643,15286
3766,301,639,15294
3762,321,632,15285
3795,305,651,15249
3804,321,621,15254
3813,315,632,15240
3825,307,635,15233
3832,325,621,15222
3823,339,616,15222
3815,335,640,15210
3817,330,640,15213
3798,336,635,15231
3808,343,653,15196
3814,317,678,15191
3795,339,676,15190
3789,349,680,15182
3777,348,677,15198
3797,340,693,15170
3805,352,694,15149
3800,342,708,15150
3813,323,709,15155
3821,334,706,15139
3813,378,705,15104
3807,382,720,15091
3795,391,715,15099
3787,375,723,15115
3785,368,734,15113
3780,357,736,15127
3780,377,727,15116
3760,374,725,15141
3785,370,726,15119
3757,387,750,15106
3747,390,738,15125
3769,364,747,15120
3768,359,755,15118
3756,374,747,15123
3730,386,744,15140
3728,376,751,15145
3699,390,766,15145
3700,399,761,15140
3706,378,781,15135
3704,379,778,15139
3708,380,787,15125
3722,362,785,15131
3706,376,777,15141
3677,377,785,15161
3686,366,786,15162
3701,356,790,15153
3679,354,799,15168
3673,357,772,15198
3665,347,782,15206
3662,347,778,15213
3644,379,758,15219
3649,381,755,15215
3658,366,762,15214
3645,377,739,15239
3636,380,733,15251
3630,396,735,15239
3663,355,753,15229
3681,345,745,15229
3687,368,714,15231
3724,363,706,15207
3713,370,721,15196
3706,369,727,15198
3698,362,722,15218
3700,357,732,15211
3695,366,727,15212
3686,369,713,15232
3672,361,712,15255
3703,331,725,15241
3680,366,718,15236
3692,371,705,15232
3677,370,708,15245
3673,362,729,15236
3669,370,703,15258
3660,377,691,15272
