SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19969,11,20,0
19951,27,21,1
19929,38,27,6
19904,49,36,11
19863,81,37,19
19830,95,51,24
19790,108,70,32
19756,118,81,45
19699,144,104,53
19618,183,134,65
19475,268,172,85
19336,329,226,109
19156,418,280,146
18913,534,377,176
18585,710,490,215
18226,873,618,283
17739,1104,795,362
17143,1395,994,468
16398,1706,1303,593
15547,2077,1619,757
14517,2541,1969,973
13340,3019,2408,1233
11960,3543,2919,1578
10514,4029,3483,1974
9064,4282,4201,2453
7640,4532,4827,3001
6240,4688,5440,3632
4968,4638,6076,4318
3872,4440,6602,5086
2955,4135,6975,5935
2237,3727,7179,6857
1694,3231,7268,7807
1311,2669,7252,8768
1007,2240,7049,9704
785,1845,6724,10646
645,1485,6340,11530
538,1198,5982,12282
472,958,5530,13040
415,788,5040,13757
394,645,4555,14406
371,525,4134,14970
367,417,3724,15492
373,333,3351,15943
383,278,2989,16350
393,229,2698,16680
423,187,2402,16988
456,162,2127,17255
485,151,1887,17477
511,147,1679,17663
547,128,1503,17822
573,115,1296,18016
601,115,1142,18142
640,96,1039,18225
692,81,928,18299
737,83,820,18360
768,75,724,18433
815,64,633,18488
865,67,570,18498
890,79,518,18513
937,77,478,18508
979,83,432,18506
1036,74,402,18488
1078,70,373,18479
1129,61,340,18470
1175,60,314,18451
1232,56,279,18433
1280,48,269,18403
1335,44,242,18379
1410,41,221,18328
1475,41,190,18294
1531,44,175,18250
1580,45,158,18217
1641,40,147,18172
1702,37,131,18130
1767,30,126,18077
1835,34,114,18017
1890,34,100,17976
1959,30,100,17911
2011,31,89,17869
2044,36,84,17836
2096,30,82,17792
2160,21,78,17741
2221,16,77,17686
2271,22,71,17636
2322,22,63,17593
2375,21,60,17544
2419,26,51,17504
2485,26,50,17439
2536,18,54,17392
2588,17,56,17339
2639,15,53,17293
2694,15,49,17242
2744,21,46,17189
2801,20,42,17137
2858,19,44,17079
2921,24,42,17013
2971,27,39,16963
3014,30,40,16916
3056,30,35,16879
3106,29,37,16828
3144,22,44,16790
3196,24,40,16740
3261,13,43,16683
3301,18,42,16639
3346,19,44,16591
3393,20,47,16540
3427,21,47,16505
3467,22,43,16468
3513,24,44,16419
3556,22,43,16379
3602,24,41,16333
3661,22,37,16280
3697,22,41,16240
3738,21,44,16197
3769,24,49,16158
3808,22,49,16121
3848,22,52,16078
3884,28,52,16036
3933,24,50,15993
3966,22,50,15962
3999,26,46,15929
4041,28,45,15886
4080,26,43,15851
4120,24,44,15812
4156,18,44,15782
4204,19,40,15737
4253,18,42,15687
4290,16,45,15649
4334,22,43,15601
4368,27,42,15563
4396,33,46,15525
4439,31,50,15480
4475,37,51,15437
4517,29,57,15397
4549,34,52,15365
4585,37,53,15325
4606,34,57,15303
4654,33,53,15260
4701,37,53,15209
4740,27,62,15171
4775,19,65,15141
4811,23,58,15108
4839,22,59,15080
4862,32,60,15046
4898,29,66,15007
4947,31,68,14954
4986,35,71,14908
5016,38,68,14878
5045,41,70,14844
5076,48,73,14803
5100,55,63,14782
5128,61,67,14744
5159,61,75,14705
5181,62,76,14681
5196,67,77,14660
5222,68,83,14627
5264,62,85,14589
5287,63,89,14561
5308,63,101,14528
5328,69,109,14494
5332,83,104,14481
5364,84,105,14447
5396,79,118,14407
5410,85,124,14381
5415,94,132,14359
5422,103,143,14332
5435,108,149,14308
5447,104,164,14285
5445,108,177,14270
5459,121,180,14240
5445,131,207,14217
5446,147,204,14203
5437,151,214,14198
5449,151,222,14178
5439,171,234,14156
5425,172,257,14146
5406,167,262,14165
5399,160,276,14165
5376,182,268,14174
5360,192,279,14169
5345,217,291,14147
5328,208,305,14159
5307,221,307,14165
5295,226,317,14162
5279,231,343,14147
5241,246,366,14147
5204,262,386,14148
5155,307,393,14145
5121,287,433,14159
5076,289,455,14180
5025,304,469,14202
4980,318,499,14203
4910,333,541,14216
4857,348,555,14240
4786,370,577,14267
4709,393,607,14291
4665,391,632,14312
4591,403,645,14361
4533,390,685,14392
4473,403,684,14440
4401,401,730,14468
4327,427,743,14503
4253,440,754,14553
4173,439,787,14601
4080,451,805,14664
3995,465,826,14714
3888,477,860,14775
3810,479,869,14842
3735,515,840,14910
3670,482,893,14955
3592,480,919,15009
3518,490,909,15083
3477,464,945,15114
3426,445,942,15187
3349,444,929,15278
3291,438,928,15343
3247,430,934,15389
3188,439,901,15472
3166,397,908,15529
3138,395,880,15587
3098,389,880,15633
3070,396,866,15668
3028,407,832,15733
2991,407,808,15794
2957,405,820,15818
2933,379,833,15855
2900,363,832,15905
2886,336,820,15958
2867,331,811,15991
2869,316,806,16009
2874,308,784,16034
2865,288,770,16077
2845,308,742,16105
2805,319,724,16152
2800,309,709,16182
2785,290,694,16231
2804,289,677,16230
2819,264,689,16228
2833,243,680,16244
2852,233,648,16267
2864,246,612,16278
2889,234,590,16287
2898,233,581,16288
2919,230,549,16302
2954,220,532,16294
2970,237,518,16275
2974,234,529,16263
2997,212,524,16267
3012,223,505,16260
3021,229,507,16243
3039,213,503,16245
3078,211,475,16236
3111,191,478,16220
3140,191,471,16198
3161,200,466,16173
3198,198,446,16158
3196,235,421,16148
3250,203,441,16106
3305,193,438,16064
3337,197,425,16041
3367,200,418,16015
3390,199,429,15982
3441,186,414,15959
3477,181,410,15932
3510,191,394,15905
3572,185,396,15847
3618,169,395,15818
3657,171,386,15786
3692,176,366,15766
3751,160,378,15711
3786,160,381,15673
3830,165,366,15639
3856,175,357,15612
3877,176,360,15587
3930,164,357,15549
3968,161,340,15531
4008,150,349,15493
4061,151,346,15442
4097,147,336,15420
4144,154,333,15369
4183,158,328,15331
4209,179,312,15300
4246,180,317,15257
4280,179,334,15207
4316,184,329,15171
4341,189,322,15148
4393,182,348,15077
4420,180,355,15045
4462,190,357,14991
4473,208,358,14961
4484,223,371,14922
4489,241,369,14901
4527,238,369,14866
4533,222,404,14841
4555,225,417,14803
4577,234,429,14760
4590,236,455,14719
4602,258,448,14692
4596,261,465,14678
4594,268,500,14638
4573,301,502,14624
4564,307,519,14610
4572,288,535,14605
4558,296,547,14599
4538,329,536,14597
4527,349,558,14566
4506,328,610,14556
4474,347,617,14562
4434,376,637,14553
4415,382,639,14564
