SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19964,16,20,0
19948,29,21,2
19921,43,30,6
19894,57,37,12
19856,77,54,13
19802,112,66,20
19751,136,91,22
19669,190,104,37
19562,238,144,56
19437,301,191,71
19295,363,244,98
19099,471,311,119
18845,598,396,161
18526,759,501,214
18133,922,659,286
17562,1227,843,368
16929,1503,1096,472
16090,1901,1396,613
15192,2262,1733,813
14069,2787,2109,1035
12842,3255,2578,1325
11425,3738,3191,1646
10020,4132,3743,2105
8535,4458,4425,2582
7102,4688,5005,3205
5745,4750,5652,3853
4589,4541,6260,4610
3526,4305,6740,5429
2697,3890,7072,6341
2056,3434,7210,7300
1554,2981,7199,8266
1222,2411,7113,9254
922,2008,6923,10147
756,1644,6582,11018
632,1331,6132,11905
537,1112,5653,12698
466,924,5238,13372
427,736,4800,14037
399,585,4322,14694
373,485,3925,15217
393,402,3512,15693
405,332,3144,16119
420,280,2830,16470
445,223,2550,16782
457,192,2306,17045
494,155,2062,17289
536,129,1817,17518
573,123,1628,17676
620,119,1417,17844
653,121,1280,17946
685,107,1145,18063
720,112,1036,18132
751,110,926,18213
782,112,836,18270
835,93,756,18316
881,74,682,18363
919,68,593,18420
966,65,519,18450
1008,62,467,18463
1050,60,420,18470
1101,50,384,18465
1147,53,333,18467
1190,55,307,18448
1252,49,288,18411
1299,45,267,18389
1358,41,251,18350
1409,46,223,18322
1459,44,202,18295
1514,48,185,18253
1557,49,166,18228
1612,40,160,18188
1658,34,150,18158
1715,34,140,18111
1788,33,126,18053
1833,29,115,18023
1892,29,105,17974
1935,35,92,17938
1986,31,90,17893
2048,34,83,17835
2110,29,74,17787
2166,21,77,17736
2228,22,72,17678
2271,22,68,17639
2321,19,69,17591
2354,16,67,17563
2420,16,66,17498
2474,14,62,17450
2518,15,52,17415
2570,14,46,17370
2630,12,42,17316
2684,12,35,17269
2747,12,31,17210
2813,9,30,17148
2858,11,25,17106
2911,8,26,17055
2970,6,24,17000
3016,8,23,16953
3065,10,18,16907
3113,11,16,16860
3176,9,18,16797
3229,9,20,16742
3295,11,19,16675
3328,13,18,16641
3368,13,17,16602
3422,15,15,16548
3475,12,17,16496
3521,8,20,16451
3573,9,20,16398
3609,11,19,16361
3656,11,19,16314
3707,12,20,16261
3754,10,21,16215
3802,14,17,16167
3850,12,15,16123
3897,13,16,16074
3944,13,16,16027
3990,10,18,15982
4036,10,19,15935
4081,8,19,15892
4134,5,21,15840
4177,5,21,15797
4218,7,19,15756
4272,10,18,15700
4312,12,16,15660
4369,9,17,15605
4409,10,19,15562
4443,10,19,15528
4479,9,19,15493
4527,7,21,15445
4559,10,22,15409
4609,9,21,15361
4635,10,23,15332
4670,12,23,15295
4710,12,22,15256
4756,11,22,15211
4803,12,23,15162
4837,9,29,15125
4870,10,25,15095
4909,11,20,15060
4943,13,23,15021
4968,15,23,14994
4998,19,25,14958
5039,14,32,14915
5077,11,31,14881
5113,14,32,14841
5136,18,33,14813
5168,22,33,14777
5203,18,35,14744
5232,23,37,14708
5260,24,37,14679
5289,31,36,14644
5319,35,41,14605
5352,40,46,14562
5386,36,50,14528
5409,35,51,14505
5427,33,55,14485
5456,38,56,14450
5485,36,56,14423
5512,41,58,14389
5532,50,57,14361
5562,41,64,14333
5585,42,68,14305
5594,45,73,14288
5609,55,75,14261
5636,58,82,14224
5651,53,96,14200
5667,57,103,14173
5694,65,93,14148
5721,67,85,14127
5733,72,95,14100
5750,77,95,14078
5777,86,105,14032
5794,81,113,14012
5812,83,113,13992
5812,94,121,13973
5837,93,125,13945
5853,87,139,13921
5863,102,142,13893
5888,85,163,13864
5903,103,159,13835
5900,119,171,13810
5897,128,194,13781
5876,156,198,13770
5875,155,206,13764
5850,162,221,13767
5815,196,232,13757
