SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19969,11,20,0
19956,20,23,1
19938,33,26,3
19908,58,29,5
19874,78,39,9
19848,88,46,18
19796,116,66,22
19746,144,79,31
19676,187,99,38
19560,253,141,46
19428,314,197,61
19251,402,260,87
19001,548,330,121
18720,673,452,155
18370,829,586,215
17920,1031,763,286
17340,1337,935,388
16602,1715,1153,530
15753,2080,1490,677
14773,2460,1886,881
13577,2939,2361,1123
12278,3417,2863,1442
10802,3909,3462,1827
9298,4312,4145,2245
7897,4460,4844,2799
6444,4683,5445,3428
5114,4730,6049,4107
4033,4476,6600,4891
3097,4168,6973,5762
2300,3798,7236,6666
1760,3238,7386,7616
1350,2764,7329,8557
1042,2375,7118,9465
807,1952,6872,10369
637,1590,6543,11230
555,1305,6079,12061
481,1070,5631,12818
452,817,5223,13508
431,678,4742,14149
392,555,4296,14757
373,427,3892,15308
386,334,3499,15781
398,293,3131,16178
399,258,2779,16564
406,222,2491,16881
421,184,2230,17165
447,166,1972,17415
480,146,1748,17626
504,139,1533,17824
546,120,1351,17983
577,113,1191,18119
641,96,1063,18200
696,88,938,18278
728,90,832,18350
779,83,734,18404
815,81,667,18437
866,75,587,18472
907,77,530,18486
964,75,480,18481
1007,71,427,18495
1073,66,366,18495
1114,70,319,18497
1179,58,289,18474
1229,51,257,18463
1286,41,234,18439
1348,40,212,18400
1402,32,202,18364
1467,31,179,18323
1516,25,163,18296
1562,27,151,18260
1604,28,140,18228
1646,23,130,18201
1721,18,114,18147
1780,21,108,18091
1826,26,96,18052
1869,28,81,18022
1919,25,73,17983
1976,18,69,17937
2036,18,65,17881
2091,20,63,17826
2141,17,58,17784
2190,15,51,17744
2259,10,51,17680
2306,13,50,17631
2365,13,45,17577
2433,15,38,17514
2495,17,38,17450
2553,15,31,17401
2611,10,33,17346
2651,11,31,17307
2692,11,29,17268
2740,13,29,17218
2796,10,31,17163
2840,11,29,17120
2876,16,26,17082
2923,17,25,17035
2963,16,24,16997
3027,14,23,16936
3067,9,26,16898
3107,8,21,16864
3169,6,22,16803
3220,6,20,16754
3262,8,16,16714
3299,12,16,16673
3344,12,17,16627
3382,16,15,16587
3427,9,20,16544
3470,10,21,16499
3524,9,19,16448
3559,9,18,16414
3611,9,19,16361
3676,8,15,16301
3722,5,18,16255
3755,8,16,16221
3801,6,14,16179
3843,9,15,16133
3887,8,14,16091
3951,7,11,16031
3994,5,12,15989
4034,6,11,15949
4076,6,10,15908
4122,6,10,15862
4160,9,10,15821
4200,10,12,15778
4244,9,15,15732
4293,10,15,15682
4333,8,15,15644
4375,8,16,15601
4423,9,15,15553
4470,7,18,15505
4517,10,21,15452
4555,9,21,15415
4615,13,19,15353
4655,13,21,15311
4704,10,25,15261
4747,15,22,15216
4796,20,20,15164
4835,20,20,15125
4875,18,24,15083
4913,17,26,15044
4947,17,32,15004
4981,22,32,14965
5010,26,33,14931
5054,27,32,14887
5087,29,37,14847
5123,23,45,14809
5149,27,42,14782
5176,26,48,14750
5217,28,49,14706
5250,29,51,14670
5280,36,49,14635
5306,36,51,14607
5332,37,60,14571
5362,30,70,14538
5395,42,74,14489
5416,47,74,14463
5431,57,78,14434
5471,51,86,14392
5496,55,83,14366
5509,59,93,14339
5516,66,97,14321
