SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19959,21,20,0
19941,35,22,2
19919,46,28,7
19889,60,40,11
19853,78,54,15
19812,97,67,24
19747,136,83,34
19682,163,109,46
19582,207,149,62
19433,306,183,78
19264,382,252,102
19036,504,328,132
18733,665,436,166
18340,862,570,228
17892,1081,722,305
17294,1374,929,403
16551,1714,1197,538
15704,2062,1530,704
14648,2552,1881,919
13477,2987,2370,1166
12171,3444,2914,1471
10691,4008,3433,1868
9252,4290,4115,2343
7843,4501,4717,2939
6455,4618,5399,3528
5156,4613,5975,4256
4053,4479,6396,5072
3104,4118,6841,5937
2385,3708,7065,6842
1824,3242,7186,7748
1387,2732,7224,8657
1059,2244,7103,9594
855,1866,6826,10453
670,1559,6438,11333
564,1295,6001,12140
498,1045,5553,12904
437,838,5070,13655
400,679,4627,14294
388,558,4203,14851
374,473,3741,15412
372,405,3381,15842
389,318,3051,16242
418,281,2732,16569
438,243,2479,16840
448,213,2185,17154
477,186,1951,17386
508,160,1718,17614
519,152,1503,17826
552,119,1339,17990
602,109,1169,18120
633,107,1038,18222
678,102,907,18313
734,96,808,18362
788,98,704,18410
833,92,645,18430
881,87,583,18449
920,96,510,18474
956,88,458,18498
1008,66,435,18491
1068,64,402,18466
1135,63,347,18455
1185,53,304,18458
1248,53,269,18430
1302,56,242,18400
1364,48,221,18367
1434,53,196,18317
1498,45,191,18266
1545,39,165,18251
1598,39,147,18216
1639,39,135,18187
1699,35,127,18139
1753,42,109,18096
1798,41,99,18062
1857,38,93,18012
1911,28,101,17960
1953,27,95,17925
2013,32,89,17866
2079,26,92,17803
2141,26,81,17752
2194,24,75,17707
2248,24,71,17657
2325,21,68,17586
2378,19,68,17535
2425,26,62,17487
2480,24,54,17442
2527,22,56,17395
2577,27,51,17345
2618,23,54,17305
2663,21,52,17264
2730,13,57,17200
2771,19,48,17162
2827,18,49,17106
2882,18,44,17056
2941,17,49,16993
2990,17,48,16945
3044,20,46,16890
3100,15,46,16839
3147,17,41,16795
3185,18,37,16760
3230,18,36,16716
3278,16,35,16671
3318,15,36,16631
3370,13,35,16582
3418,12,33,16537
3456,16,35,16493
3503,18,34,16445
3544,25,32,16399
3578,22,35,16365
3620,27,34,16319
3663,30,37,16270
3696,24,43,16237
3748,20,44,16188
3787,17,46,16150
3834,19,44,16103
3874,19,39,16068
3926,21,34,16019
3972,21,34,15973
4013,17,39,15931
4054,17,40,15889
4093,17,39,15851
4133,15,36,15816
4168,16,38,15778
4201,15,40,15744
4233,15,39,15713
4270,15,38,15677
4312,15,30,15643
4349,14,33,15604
4394,17,30,15559
4445,17,30,15508
4489,14,33,15464
4530,19,33,15418
4575,21,34,15370
4616,19,39,15326
4633,32,37,15298
4671,27,41,15261
4722,28,38,15212
4754,27,40,15179
4789,23,52,15136
4829,23,54,15094
4874,24,50,15052
4908,26,50,15016
4934,29,50,14987
4970,33,52,14945
5004,37,51,14908
5037,37,53,14873
5070,38,54,14838
5099,29,60,14812
5131,38,60,14771
5163,36,63,14738
5197,32,60,14711
5227,31,59,14683
5278,29,66,14627
5311,32,66,14591
5337,34,70,14559
5373,36,66,14525
5406,43,64,14487
5444,43,64,14449
5477,44,65,14414
5509,48,64,14379
5539,48,66,14347
5568,54,67,14311
5597,53,74,14276
5630,60,79,14231
5658,52,85,14205
5697,47,89,14167
5733,57,89,14121
5746,69,99,14086
5765,72,104,14059
5790,81,108,14021
5810,77,122,13991
5822,73,132,13973
5831,81,129,13959
5845,92,131,13932
5868,85,136,13911
5880,96,146,13878
5895,95,155,13855
5887,113,157,13843
5902,113,166,13819
5904,124,173,13799
5912,131,183,13774
5921,132,198,13749
5907,145,216,13732
5904,146,241,13709
5872,161,250,13717
5848,171,277,13704
5814,206,274,13706
5797,215,276,13712
5760,225,314,13701
5713,253,326,13708
5673,268,351,13708
5639,248,410,13703
5592,293,412,13703
5539,310,424,13727
5484,316,456,13744
5437,317,475,13771
5385,329,512,13774
5310,343,551,13796
5253,355,563,13829
5202,356,570,13872
5134,359,615,13892
5060,357,645,13938
4975,401,642,13982
4899,408,657,14036
4833,402,674,14091
4757,415,713,14115
4661,434,756,14149
4565,463,762,14210
4507,422,806,14265
4445,417,812,14326
4357,446,818,14379
4299,452,819,14430
4192,485,828,14495
4102,468,842,14588
