SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19962,18,20,0
19934,41,20,5
19911,58,21,10
19893,57,33,17
19870,66,44,20
19834,84,60,22
19785,111,77,27
19708,156,101,35
19624,190,136,50
19481,274,186,59
19316,363,239,82
19095,489,303,113
18852,603,403,142
18512,777,524,187
18050,989,703,258
17465,1278,911,346
16778,1595,1161,466
15920,2005,1436,639
14981,2414,1756,849
13902,2798,2230,1070
12599,3293,2738,1370
11226,3725,3300,1749
9752,4203,3851,2194
8272,4469,4548,2711
6849,4632,5186,3333
5478,4658,5861,4003
4321,4527,6424,4728
3343,4174,6894,5589
2541,3799,7129,6531
1882,3394,7285,7439
1447,2840,7343,8370
1118,2360,7223,9299
896,1983,6869,10252
718,1610,6530,11142
589,1318,6109,11984
510,1048,5625,12817
462,818,5178,13542
429,672,4724,14175
403,550,4291,14756
399,449,3883,15269
395,383,3520,15702
388,339,3138,16135
403,260,2825,16512
420,220,2513,16847
434,189,2262,17115
463,161,2023,17353
481,159,1785,17575
511,148,1583,17758
544,126,1415,17915
566,126,1254,18054
606,102,1131,18161
637,93,996,18274
673,94,873,18360
728,86,793,18393
790,82,697,18431
827,85,614,18474
865,79,543,18513
927,72,499,18502
970,67,444,18519
1038,66,395,18501
1089,53,359,18499
1136,51,329,18484
1204,47,293,18456
1235,47,260,18458
1303,37,245,18415
1355,32,210,18403
1421,32,195,18352
1481,28,176,18315
1546,30,150,18274
1614,28,137,18221
1668,28,124,18180
1729,26,105,18140
1781,23,89,18107
1849,19,87,18045
1897,15,85,18003
1958,13,77,17952
2029,13,72,17886
2078,13,61,17848
2137,16,53,17794
2190,15,47,17748
2230,12,48,17710
2286,13,41,17660
2336,10,43,17611
2394,11,39,17556
2451,10,34,17505
2499,8,30,17463
2543,9,25,17423
2601,9,20,17370
2653,7,22,17318
2699,6,23,17272
2751,11,22,17216
2794,7,27,17172
2841,11,25,17123
2882,12,22,17084
2930,11,21,17038
2977,11,23,16989
3018,12,24,16946
3069,11,24,16896
3125,9,22,16844
3185,8,20,16787
3223,6,23,16748
3260,5,22,16713
3319,8,21,16652
3364,9,18,16609
3402,7,21,16570
3447,8,19,16526
3497,8,16,16479
3553,7,17,16423
3603,10,16,16371
3654,7,17,16322
3712,12,18,16258
3762,8,24,16206
3805,7,25,16163
3847,9,21,16123
3887,7,25,16081
3933,11,21,16035
3980,12,20,15988
4017,9,21,15953
4059,11,18,15912
4096,12,21,15871
4124,12,19,15845
4175,13,17,15795
4219,14,19,15748
4255,15,16,15714
4292,14,18,15676
4330,14,20,15636
4360,16,20,15604
4400,17,23,15560
4438,11,31,15520
4480,11,27,15482
4525,13,28,15434
4570,12,32,15386
4610,11,32,15347
4644,12,31,15313
4690,11,33,15266
4714,12,33,15241
4765,13,35,15187
4814,16,34,15136
4857,19,30,15094
4894,19,31,15056
4932,25,26,15017
4963,25,30,14982
5001,27,33,14939
5028,26,38,14908
5079,22,45,14854
5103,23,45,14829
5141,28,51,14780
5172,28,51,14749
5207,31,53,14709
5232,34,54,14680
5266,37,58,14639
5288,40,60,14612
5327,37,61,14575
5354,42,63,14541
5392,43,65,14500
5422,48,69,14461
5451,50,72,14427
5471,51,75,14403
5500,43,85,14372
5519,50,83,14348
5553,57,81,14309
5583,57,76,14284
5617,53,82,14248
5629,61,87,14223
5638,68,100,14194
5678,63,108,14151
5690,72,105,14133
5710,78,103,14109
5740,69,114,14077
5758,78,121,14043
5762,91,139,14008
5779,93,150,13978
5788,98,159,13955
5778,113,167,13942
5781,113,167,13939
5784,124,163,13929
5789,130,173,13908
5786,139,179,13896
5801,132,194,13873
5787,139,206,13868
5777,158,214,13851
5773,157,226,13844
5769,170,235,13826
5745,168,249,13838
5714,187,263,13836
5698,189,277,13836
5670,216,290,13824
5641,229,313,13817
5603,250,334,13813
5575,255,343,13827
5543,260,374,13823
5500,265,400,13835
