SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19961,19,20,0
19942,34,22,2
19926,44,25,5
19905,52,35,8
19874,66,46,14
19833,96,48,23
19781,117,76,26
19701,164,102,33
19607,219,133,41
19474,287,183,56
19321,361,237,81
19093,489,310,108
18827,608,406,159
18485,759,539,217
18018,1021,672,289
17447,1291,881,381
16744,1623,1144,489
15948,1966,1437,649
14970,2377,1833,820
13778,2899,2265,1058
12472,3340,2820,1368
11049,3816,3389,1746
9520,4272,3989,2219
8051,4539,4659,2751
6596,4681,5354,3369
5259,4634,6013,4094
4166,4469,6505,4860
3230,4145,6941,5684
2429,3737,7175,6659
1881,3248,7290,7581
1432,2734,7278,8556
1065,2366,7078,9491
836,1964,6799,10401
666,1607,6450,11277
547,1262,6130,12061
446,1038,5686,12830
391,839,5209,13561
382,669,4710,14239
365,529,4247,14859
356,416,3830,15398
352,332,3430,15886
363,265,3095,16277
381,224,2769,16626
399,189,2482,16930
431,163,2184,17222
463,140,1964,17433
486,131,1756,17627
526,106,1564,17804
555,104,1390,17951
593,94,1200,18113
640,90,1066,18204
682,87,932,18299
721,79,834,18366
764,85,740,18411
809,65,671,18455
849,69,606,18476
894,54,542,18510
936,58,478,18528
980,55,422,18543
1033,50,380,18537
1092,40,339,18529
1151,38,300,18511
1227,42,259,18472
1276,35,242,18447
1316,44,216,18424
1368,34,205,18393
1424,35,185,18356
1464,46,171,18319
1534,37,154,18275
1584,37,133,18246
1639,34,127,18200
1695,33,115,18157
1751,31,109,18109
1816,36,93,18055
1881,31,88,18000
1939,27,84,17950
1994,26,74,17906
2057,23,72,17848
2115,24,70,17791
2158,24,67,17751
2216,18,64,17702
2265,15,62,17658
2323,21,62,17594
2363,18,60,17559
2400,21,59,17520
2452,22,53,17473
2502,22,50,17426
2543,19,44,17394
2596,16,43,17345
2650,20,42,17288
2699,19,42,17240
2749,21,41,17189
2788,22,36,17154
2836,23,38,17103
2888,23,34,17055
2929,17,42,17012
2998,20,39,16943
3056,15,45,16884
3103,18,44,16835
3158,17,40,16785
3215,17,35,16733
3259,19,32,16690
3311,20,31,16638
3365,16,30,16589
3417,16,28,16539
3455,19,25,16501
3504,13,26,16457
3559,11,28,16402
3603,16,24,16357
3643,16,24,16317
3675,14,24,16287
3727,13,24,16236
3785,10,25,16180
3826,10,22,16142
3857,12,22,16109
3900,13,19,16068
3953,12,20,16015
3992,10,23,15975
4042,10,25,15923
4094,10,23,15873
4138,10,24,15828
4182,14,23,15781
4247,9,22,15722
4285,7,26,15682
4336,6,26,15632
4380,7,23,15590
4419,10,23,15548
4459,9,23,15509
4498,9,21,15472
4539,9,20,15432
4566,9,15,15410
4608,7,18,15367
4641,8,15,15336
4678,9,17,15296
4728,12,17,15243
4765,11,16,15208
4809,9,22,15160
4847,10,20,15123
4886,13,17,15084
4932,11,18,15039
4976,11,18,14995
5031,18,14,14937
5076,19,16,14889
5131,13,24,14832
5174,17,23,14786
5217,19,26,14738
5257,16,26,14701
5283,16,32,14669
5310,23,34,14633
5339,27,29,14605
5383,25,33,14559
5417,23,39,14521
5452,30,38,14480
5478,27,42,14453
5512,27,43,14418
5538,26,45,14391
5579,23,50,14348
5619,20,54,14307
5642,27,53,14278
5677,33,53,14237
5702,34,59,14205
5741,35,57,14167
5773,42,57,14128
5805,41,61,14093
5832,42,63,14063
5852,49,65,14034
5883,54,65,13998
5916,44,71,13969
5939,56,72,13933
5970,51,76,13903
5990,53,78,13879
6006,53,80,13861
6032,67,87,13814
6066,71,86,13777
6083,77,92,13748
6098,83,107,13712
6105,90,128,13677
6124,95,134,13647
6130,97,146,13627
6114,114,157,13615
6131,121,164,13584
6130,130,173,13567
6124,139,196,13541
6130,143,212,13515
6125,141,221,13513
6107,154,238,13501
6077,188,243,13492
6039,202,269,13490
6020,204,288,13488
5969,238,291,13502
5959,238,314,13489
5947,223,351,13479
5918,239,373,13470
5885,254,392,13469
5847,265,413,13475
5775,288,447,13490
5726,290,462,13522
5674,295,482,13549
5607,309,508,13576
5523,339,535,13603
5457,333,570,13640
5382,360,589,13669
5306,380,600,13714
5216,402,644,13738
5118,417,684,13781
5038,437,702,13823
