SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19958,22,20,0
19941,32,23,4
19922,39,35,4
19892,62,33,13
19857,83,41,19
19833,88,47,32
19779,113,70,38
19716,156,77,51
19640,187,112,61
19534,238,155,73
19402,307,200,91
19251,365,269,115
19025,485,337,153
18744,641,414,201
18369,843,534,254
17930,1018,714,338
17383,1262,921,434
16656,1610,1167,567
15761,2004,1541,694
14679,2501,1940,880
13453,2987,2418,1142
12108,3513,2922,1457
10664,3961,3524,1851
9226,4254,4242,2278
7678,4583,4904,2835
6239,4759,5532,3470
4908,4737,6134,4221
3831,4505,6654,5010
3005,4059,7098,5838
2304,3644,7258,6794
1766,3161,7366,7707
1357,2695,7245,8703
1030,2316,7012,9642
787,1948,6708,10557
664,1553,6387,11396
528,1283,5932,12257
463,975,5550,13012
429,776,5067,13728
391,616,4637,14356
359,500,4242,14899
351,406,3864,15379
362,337,3477,15824
363,280,3131,16226
375,243,2796,16586
396,212,2471,16921
420,185,2178,17217
443,169,1953,17435
478,149,1720,17653
517,134,1516,17833
561,123,1336,17980
599,114,1195,18092
636,97,1091,18176
698,81,968,18253
732,73,869,18326
785,67,766,18382
836,64,672,18428
877,63,592,18468
924,67,533,18476
992,69,470,18469
1046,73,405,18476
1101,66,357,18476
1155,57,327,18461
1205,60,286,18449
1246,60,263,18431
1319,44,230,18407
1381,41,207,18371
1442,40,186,18332
1506,31,165,18298
1560,32,147,18261
1613,32,133,18222
1673,35,123,18169
1729,32,119,18120
1789,23,109,18079
1866,22,103,18009
1926,26,86,17962
1975,27,79,17919
2030,26,68,17876
2084,21,68,17827
2126,27,61,17786
2187,18,62,17733
2248,16,60,17676
2302,14,58,17626
2351,16,59,17574
2406,18,48,17528
2464,17,40,17479
2520,17,39,17424
2557,19,33,17391
2605,23,33,17339
2651,16,38,17295
2701,14,37,17248
2753,14,37,17196
2808,14,35,17143
2847,11,33,17109
2894,13,28,17065
2944,12,26,17018
2995,11,25,16969
3042,13,27,16918
3092,14,23,16871
3157,16,20,16807
3211,16,22,16751
3248,17,23,16712
3306,11,27,16656
3365,7,26,16602
3399,7,29,16565
3439,2,28,16531
3482,3,25,16490
3531,4,26,16439
3579,3,27,16391
3621,5,27,16347
3658,8,26,16308
3700,12,29,16259
3749,8,35,16208
3787,11,32,16170
3820,11,31,16138
3866,8,35,16091
3900,12,34,16054
3941,15,30,16014
3978,15,31,15976
4012,15,30,15943
4066,11,35,15888
4096,20,34,15850
4138,20,37,15805
4189,16,37,15758
4227,16,40,15717
4265,19,39,15677
4306,16,46,15632
4346,21,43,15590
4383,22,47,15548
4413,22,49,15516
4445,23,46,15486
4487,21,50,15442
4537,25,45,15393
4571,28,40,15361
4617,24,40,15319
4656,26,45,15273
4691,31,46,15232
4729,33,39,15199
4762,30,46,15162
4818,32,50,15100
4858,30,57,15055
4895,31,55,15019
4923,41,54,14982
4958,39,56,14947
4988,41,60,14911
5030,41,57,14872
5077,35,64,14824
5109,34,71,14786
5138,35,70,14757
5166,42,60,14732
5202,37,64,14697
5222,44,69,14665
5243,54,77,14626
5273,55,83,14589
5309,57,81,14553
5330,56,90,14524
5353,60,100,14487
5367,69,107,14457
5391,74,109,14426
5405,71,120,14404
5430,78,127,14365
5448,84,129,14339
5473,91,135,14301
5483,90,148,14279
5481,99,158,14262
5492,101,172,14235
5510,107,174,14209
5506,111,187,14196
5510,127,183,14180
5530,130,198,14142
5529,136,205,14130
5532,128,214,14126
5543,116,241,14100
5529,141,229,14101
5528,153,222,14097
5515,156,232,14097
5505,163,232,14100
5498,158,257,14087
5486,169,267,14078
5471,198,274,14057
5463,198,296,14043
5446,188,335,14031
5418,204,356,14022
5345,262,362,14031
5301,272,378,14049
5269,258,400,14073
5227,264,415,14094
5199,258,437,14106
5146,280,458,14116
5099,290,491,14120
5058,299,500,14143
4996,305,530,14169
4910,339,553,14198
4846,350,576,14228
4765,362,601,14272
4683,379,630,14308
4604,397,656,14343
4553,393,664,14390
4473,418,687,14422
4423,420,705,14452
4328,438,731,14503
4245,451,756,14548
4181,444,774,14601
4091,456,790,14663
4032,422,837,14709
3959,406,858,14777
3888,399,860,14853
3802,428,857,14913
3760,386,888,14966
3714,375,881,15030
3654,412,853,15081
3590,423,867,15120
3537,410,852,15201
3492,383,867,15258
3453,386,858,15303
3382,400,823,15395
3346,367,846,15441
3319,346,829,15506
3304,329,823,15544
3275,349,785,15591
3256,322,796,15626
3267,312,778,15643
3235,340,750,15675
3216,337,740,15707
3170,351,725,15754
3151,368,699,15782
3151,345,702,15802
3156,323,709,15812
3129,325,705,15841
3127,302,709,15862
3109,285,725,15881
3114,272,713,15901
3102,294,686,15918
3084,301,678,15937
3078,284,669,15969
3108,273,642,15977
3085,282,619,16014
3089,277,609,16025
3076,287,615,16022
3080,270,616,16034
3079,286,602,16033
3100,270,606,16024
3097,270,601,16032
3111,259,584,16046
3140,261,556,16043
3162,256,531,16051
3191,240,549,16020
3213,231,539,16017
3207,234,528,16031
3216,226,534,16024
3230,219,519,16032
3239,237,503,16021
3261,231,498,16010
3300,225,509,15966
3333,235,487,15945
3357,215,497,15931
3366,206,498,15930
3381,209,492,15918
3383,207,486,15924
3430,202,483,15885
3452,204,467,15877
3486,195,460,15859
3504,193,460,15843
3496,226,455,15823
3519,209,460,15812
3556,211,430,15803
3589,199,434,15778
3610,209,422,15759
3662,200,427,15711
3682,199,441,15678
3691,215,437,15657
3733,215,431,15621
3780,196,447,15577
3788,209,434,15569
3824,194,439,15543
3863,196,428,15513
3888,200,425,15487
3909,198,434,15459
3941,213,436,15410
3943,239,430,15388
3965,238,439,15358
3972,259,450,15319
3983,242,461,15314
3994,257,453,15296
4037,255,450,15258
4051,252,467,15230
4065,251,475,15209
4071,248,479,15202
4082,247,484,15187
4096,264,490,15150
4113,259,495,15133
4129,260,507,15104
4136,259,530,15075
4139,271,540,15050
4141,298,527,15034
4154,289,541,15016
4151,301,538,15010
4176,278,569,14977
4152,291,579,14978
4117,321,589,14973
4126,309,624,14941
4087,326,634,14953
4081,335,637,14947
4086,329,644,14941
4075,346,627,14952
4063,357,619,14961
4066,351,658,14925
4045,361,666,14928
4063,365,638,14934
4043,348,643,14966
4007,360,667,14966
3995,342,683,14980
3959,357,694,14990
3971,340,700,14989
3938,365,689,15008
3932,341,704,15023
3892,358,723,15027
3871,363,716,15050
3837,373,712,15078
3813,369,727,15091
3786,365,742,15107
3792,347,764,15097
3794,359,748,15099
3766,370,747,15117
3759,358,760,15123
3754,371,744,15131
3736,356,742,15166
3749,352,750,15149
3728,366,758,15148
3710,376,762,15152
3691,364,763,15182
3670,370,778,15182
3636,375,782,15207
3622,367,804,15207
3623,362,795,15220
3588,386,762,15264
3575,379,766,15280
3590,381,776,15253
3577,355,791,15277
3553,362,772,15313
3539,351,782,15328
3546,332,789,15333
3541,318,795,15346
3536,329,779,15356
3535,339,770,15356
3521,346,770,15363
3498,347,764,15391
3480,367,745,15408
3472,351,763,15414
3483,326,773,15418
3498,323,771,15408
3476,356,751,15417
