SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19964,16,20,0
19948,29,22,1
19927,40,28,5
19899,56,39,6
19856,83,48,13
19805,111,66,18
19747,141,88,24
19669,175,119,37
19582,226,135,57
19458,290,181,71
19308,360,245,87
19085,476,314,125
18797,640,398,165
18469,800,515,216
18035,997,680,288
17494,1276,840,390
16860,1534,1112,494
16010,1950,1405,635
15041,2371,1761,827
13933,2821,2204,1042
12614,3361,2693,1332
11243,3743,3321,1693
9831,4047,3991,2131
8375,4332,4659,2634
6832,4643,5296,3229
5489,4684,5925,3902
4317,4584,6374,4725
3434,4207,6767,5592
2583,3863,7068,6486
1955,3409,7217,7419
1483,2911,7268,8338
1144,2424,7166,9266
903,2026,6818,10253
707,1659,6502,11132
588,1307,6142,11963
512,1033,5712,12743
462,806,5252,13480
431,645,4726,14198
403,554,4243,14800
402,449,3791,15358
398,382,3441,15779
402,312,3122,16164
409,273,2783,16535
428,234,2463,16875
449,203,2196,17152
478,170,1981,17371
505,164,1764,17567
530,143,1583,17744
555,129,1386,17930
590,95,1262,18053
629,88,1110,18173
672,90,989,18249
689,94,880,18337
728,88,780,18404
772,86,703,18439
820,72,639,18469
863,57,567,18513
910,62,508,18520
970,60,452,18518
1033,54,410,18503
1071,54,366,18509
1128,47,341,18484
1169,41,307,18483
1238,35,276,18451
1285,40,235,18440
1336,37,200,18427
1399,31,189,18381
1447,27,166,18360
1513,26,157,18304
1553,28,137,18282
1612,33,120,18235
1665,35,115,18185
1716,29,107,18148
1770,31,101,18098
1839,32,93,18036
1913,34,86,17967
1957,36,75,17932
2010,32,71,17887
2059,27,69,17845
2117,26,62,17795
2174,24,64,17738
2233,17,66,17684
2284,17,60,17639
2349,15,54,17582
2390,16,49,17545
2441,17,45,17497
2487,16,45,17452
2547,13,40,17400
2602,11,40,17347
2662,10,39,17289
2718,10,36,17236
2773,10,39,17178
2817,12,37,17134
2864,14,35,17087
2906,18,33,17043
2948,18,33,17001
3011,13,35,16941
3058,7,39,16896
3104,8,32,16856
3158,8,30,16804
3201,8,31,16760
3239,5,31,16725
3286,9,26,16679
3348,9,26,16617
3398,7,23,16572
3447,9,15,16529
3496,10,12,16482
3544,7,16,16433
3584,9,17,16390
3638,7,19,16336
3678,11,18,16293
3719,10,19,16252
3755,10,18,16217
3798,9,19,16174
3849,6,18,16127
3896,9,18,16077
3935,12,17,16036
3978,11,18,15993
4026,8,17,15949
4080,7,18,15895
4124,9,16,15851
4168,10,14,15808
4211,9,13,15767
4264,11,13,15712
4304,9,15,15672
4336,5,20,15639
4383,7,18,15592
4419,8,20,15553
4452,7,21,15520
4493,11,17,15479
4533,13,17,15437
4570,10,20,15400
4613,8,23,15356
4640,10,22,15328
4689,6,22,15283
4736,10,23,15231
4777,7,24,15192
4824,9,19,15148
4861,9,21,15109
4901,7,24,15068
4952,12,22,15014
4976,15,18,14991
5020,15,19,14946
5052,10,25,14913
5100,10,26,14864
5137,11,27,14825
5170,13,26,14791
5216,13,29,14742
5252,17,27,14704
5296,15,29,14660
5332,13,33,14622
5358,19,34,14589
5394,20,37,14549
5427,28,36,14509
5453,28,44,14475
5484,29,43,14444
5517,29,50,14404
5545,32,50,14373
5583,24,53,14340
5603,31,54,14312
5631,36,49,14284
5664,40,54,14242
5698,46,57,14199
5723,45,63,14169
5750,47,60,14143
5775,47,64,14114
5801,49,70,14080
5834,52,69,14045
5862,52,83,14003
5882,62,82,13974
5901,58,98,13943
5910,72,108,13910
5927,67,118,13888
5939,73,128,13860
5957,68,139,13836
5964,82,137,13817
5977,81,144,13798
5986,93,143,13778
5993,84,163,13760
5999,90,157,13754
5995,101,157,13747
6001,103,159,13737
6002,102,172,13724
6007,114,176,13703
6012,121,186,13681
6015,128,191,13666
6020,146,199,13635
6024,156,202,13618
6006,166,211,13617
5991,162,240,13607
5979,185,258,13578
5955,191,284,13570
5912,230,283,13575
5872,235,307,13586
5847,255,319,13579
5815,253,350,13582
5767,273,380,13580
5723,284,401,13592
5670,317,402,13611
5622,317,424,13637
5581,318,455,13646
5508,335,497,13660
5445,344,518,13693
5386,329,565,13720
5316,346,583,13755
5250,368,605,13777
5156,391,631,13822
5093,401,646,13860
5011,402,680,13907
4939,409,708,13944
4836,431,737,13996
4740,448,751,14061
4639,469,766,14126
4557,448,826,14169
4453,483,845,14219
4363,494,859,14284
4251,481,913,14355
4134,500,933,14433
4015,532,960,14493
3905,524,992,14579
3799,556,997,14648
3720,548,1004,14728
3628,540,992,14840
3533,532,1001,14934
3448,550,1006,14996
3393,526,992,15089
3309,515,1006,15170
3238,492,1041,15229
3174,472,1046,15308
3119,452,1069,15360
3074,420,1063,15443
3001,430,1019,15550
2957,425,1002,15616
2912,418,986,15684
2867,393,994,15746
2829,382,969,15820
2788,387,933,15892
2764,385,918,15933
2744,366,907,15983
2719,359,870,16052
2698,338,868,16096
2688,325,860,16127
2708,326,814,16152
2684,319,792,16205
2682,317,770,16231
2683,316,747,16254
2704,301,723,16272
2734,275,724,16267
2743,265,701,16291
2769,249,661,16321
2816,238,630,16316
2822,244,611,16323
2838,234,585,16343
2844,237,590,16329
2875,214,573,16338
2891,211,552,16346
2908,198,536,16358
2946,210,519,16325
2961,206,519,16314
2969,209,492,16330
2996,187,502,16315
3032,198,476,16294
3044,200,462,16294
3094,203,461,16242
3142,190,462,16206
3152,194,456,16198
3186,199,434,16181
3215,196,422,16167
3256,165,425,16154
3288,170,408,16134
3312,168,398,16122
3353,163,386,16098
3381,155,389,16075
3417,153,375,16055
3454,160,352,16034
3489,154,355,16002
3505,157,365,15973
3562,148,345,15945
3605,145,349,15901
3644,149,339,15868
3685,145,344,15826
3719,152,339,15790
3755,160,336,15749
3791,168,330,15711
3829,157,338,15676
3864,155,344,15637
3884,173,338,15605
3924,160,341,15575
3956,166,331,15547
4013,158,342,15487
4035,157,346,15462
4078,169,337,15416
4106,171,355,15368
4135,190,356,15319
4143,197,358,15302
4147,217,364,15272
4149,235,373,15243
4191,229,386,15194
4199,228,414,15159
4227,238,416,15119
4230,260,413,15097
4236,264,431,15069
4247,268,436,15049
4248,257,472,15023
4259,279,471,14991
4286,258,502,14954
4286,273,504,14937
4304,286,507,14903
4320,280,516,14884
4329,270,532,14869
4313,289,513,14885
4311,292,521,14876
4296,296,529,14879
4262,328,543,14867
4264,332,541,14863
4260,356,542,14842
4263,335,576,14826
4256,339,591,14814
4241,344,596,14819
4217,345,619,14819
4190,351,650,14809
4183,363,668,14786
4191,359,683,14767
4165,367,701,14767
4102,383,735,14780
4051,390,738,14821
4023,409,743,14825
3996,409,768,14827
3967,397,783,14853
3933,406,783,14878
3913,405,791,14891
3883,412,811,14894
3856,407,809,14928
3826,399,817,14958
3811,386,809,14994
3798,411,777,15014
3755,390,799,15056
3725,381,825,15069
3706,381,824,15089
3695,388,820,15097
3683,396,835,15086
3661,395,851,15093
3620,402,827,15151
3623,392,830,15155
3574,387,818,15221
3548,392,808,15252
3542,386,807,15265
3505,391,808,15296
3494,389,787,15330
3509,370,777,15344
3508,351,798,15343
3496,343,796,15365
3470,348,786,15396
3450,362,771,15417
3438,373,749,15440
3455,379,747,15419
3423,376,773,15428
3421,374,771,15434
3403,375,777,15445
3410,364,745,15481
3415,353,751,15481
3412,346,762,15480
3409,374,748,15469
3397,368,740,15495
3406,371,730,15493
3412,360,731,15497
3429,360,740,15471
3430,358,727,15485
3456,331,725,15488
3468,314,732,15486
3480,308,717,15495
3486,289,716,15509
3505,284,688,15523
3510,293,700,15497
3511,309,690,15490
3523,307,683,15487
3535,305,674,15486
3553,291,689,15467
3555,307,693,15445
3566,310,681,15443
3582,303,672,15443
3585,316,659,15440
3590,297,699,15414
3571,297,695,15437
3586,290,694,15430
3587,288,691,15434
3617,300,673,15410
3634,306,659,15401
3628,323,671,15378
3644,314,682,15360
3650,334,676,15340
3680,328,676,15316
3696,331,677,15296
3713,319,685,15283
3697,314,685,15304
3696,338,653,15313
3715,326,661,15298
3725,321,662,15292
3719,325,671,15285
3715,326,666,15293
3747,309,682,15262
3758,320,665,15257
3751,344,659,15246
3748,336,666,15250
3755,333,658,15254
3750,348,633,15269
3725,356,647,15272
3728,347,672,15253
3729,358,666,15247
3715,372,677,15236
3728,338,694,15240
3747,327,686,15240
3765,319,685,15231
3754,319,693,15234
3757,311,700,15232
3789,290,714,15207
3808,286,727,15179
3787,300,700,15213
3770,320,699,15211
3781,325,696,15198
3758,342,689,15211
3748,345,685,15222
3736,357,688,15219
3719,369,682,15230
3754,355,710,15181
3757,357,714,15172
3723,369,718,15190
3718,334,766,15182
3707,340,743,15210
3701,352,737,15210
3672,369,739,15220
3659,371,723,15247
3657,349,721,15273
3647,354,712,15287
3624,359,723,15294
