SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19965,15,20,0
19949,29,21,1
19935,34,28,3
19914,44,35,7
19872,73,40,15
19845,78,55,22
19799,101,71,29
19739,127,99,35
19639,178,129,54
19529,242,161,68
19386,312,210,92
19217,408,254,121
19013,501,329,157
18707,645,449,199
18362,801,562,275
17877,1069,712,342
17308,1344,913,435
16620,1669,1146,565
15780,2045,1460,715
14820,2403,1870,907
13623,2918,2310,1149
12319,3402,2809,1470
10998,3787,3373,1842
9555,4168,4019,2258
8085,4393,4761,2761
6621,4637,5361,3381
5309,4649,5920,4122
4212,4475,6439,4874
3290,4135,6885,5690
2500,3738,7132,6630
1916,3267,7236,7581
1451,2793,7238,8518
1129,2348,7035,9488
880,1949,6742,10429
717,1632,6346,11305
608,1300,6020,12072
514,1066,5590,12830
459,856,5169,13516
422,706,4694,14178
404,562,4270,14764
399,456,3843,15302
385,366,3422,15827
397,311,3049,16243
417,250,2682,16651
439,214,2358,16989
452,184,2102,17262
477,152,1889,17482
517,148,1653,17682
549,137,1467,17847
580,127,1321,17972
617,124,1164,18095
645,104,1053,18198
691,92,944,18273
755,85,852,18308
799,84,753,18364
848,73,675,18404
895,67,613,18425
939,68,543,18450
975,64,491,18470
1027,58,447,18468
1081,53,401,18465
1127,51,364,18458
1178,55,324,18443
1241,53,284,18422
1302,55,253,18390
1351,52,230,18367
1417,36,217,18330
1472,41,202,18285
1506,44,180,18270
1549,40,160,18251
1601,43,139,18217
1660,35,137,18168
1706,34,127,18133
1749,26,115,18110
1813,29,99,18059
1874,27,90,18009
1937,19,80,17964
1994,22,66,17918
2047,13,71,17869
2101,18,64,17817
2156,17,56,17771
2212,10,57,17721
2274,14,48,17664
2325,18,47,17610
2377,16,46,17561
2422,17,47,17514
2464,20,42,17474
2532,16,40,17412
2577,17,40,17366
2620,13,40,17327
2666,12,36,17286
2711,13,35,17241
2754,13,37,17196
2800,15,34,17151
2842,15,34,17109
2890,17,32,17061
2936,16,32,17016
2976,16,33,16975
3036,16,31,16917
3078,11,35,16876
3127,12,28,16833
3171,17,25,16787
3238,12,31,16719
3288,8,33,16671
3337,7,33,16623
3386,15,29,16570
3422,15,30,16533
3459,14,29,16498
3507,14,27,16452
3549,12,29,16410
3592,12,32,16364
3648,15,26,16311
3693,10,25,16272
3743,8,23,16226
3783,9,19,16189
3835,8,24,16133
3893,9,20,16078
3949,7,20,16024
3992,7,20,15981
4032,10,19,15939
4071,8,18,15903
4112,9,18,15861
4159,9,16,15816
4194,8,13,15785
4235,11,14,15740
4276,9,17,15698
4323,10,12,15655
4366,8,14,15612
4397,8,15,15580
4439,6,17,15538
4485,6,15,15494
4528,6,14,15452
4568,6,15,15411
4614,5,17,15364
4653,6,16,15325
4682,6,16,15296
4722,4,14,15260
4755,7,13,15225
4797,6,13,15184
4839,4,13,15144
4885,3,14,15098
4921,8,11,15060
4964,8,10,15018
5000,6,10,14984
5054,5,12,14929
5093,6,13,14888
5135,7,12,14846
5173,8,16,14803
5210,10,18,14762
5245,14,18,14723
5285,12,23,14680
5330,10,22,14638
5376,12,19,14593
5415,10,21,14554
5452,12,21,14515
5490,10,22,14478
5519,10,23,14448
5559,9,26,14406
5587,11,26,14376
5630,15,28,14327
5652,20,28,14300
5691,20,29,14260
5726,28,32,14214
5742,30,37,14191
5768,30,43,14159
5803,36,40,14121
5833,37,46,14084
5860,35,54,14051
5888,30,60,14022
5913,35,57,13995
5935,45,56,13964
5974,46,60,13920
6008,49,64,13879
6037,53,63,13847
6056,59,67,13818
6091,57,77,13775
6102,67,82,13749
6135,55,99,13711
6146,63,97,13694
6162,68,106,13664
6171,76,107,13646
6178,80,119,13623
6183,81,136,13600
6183,84,144,13589
6194,87,150,13569
6202,93,156,13549
6207,114,159,13520
6203,121,167,13509
6203,135,171,13491
6210,123,201,13466
6194,148,201,13457
6185,164,204,13447
6183,171,216,13430
6178,174,242,13406
6163,186,253,13398
6133,199,279,13389
6111,207,296,13386
6089,213,307,13391
6059,219,330,13392
6019,241,346,13394
5989,239,360,13412
5935,261,379,13425
5888,271,405,13436
5845,282,418,13455
5776,298,443,13483
5695,317,466,13522
5638,333,495,13534
5559,347,523,13571
5487,351,553,13609
5414,357,592,13637
5335,375,613,13677
5259,393,635,13713
5178,419,659,13744
5092,437,681,13790
4990,451,721,13838
4884,485,757,13874
4787,498,766,13949
4682,499,816,14003
4591,501,845,14063
4496,509,879,14116
4389,527,913,14171
4274,569,911,14246
4180,573,943,14304
4078,580,977,14365
3979,582,1008,14431
3869,577,1036,14518
3763,575,1056,14606
3657,579,1081,14683
3549,564,1112,14775
3471,517,1122,14890
3407,516,1125,14952
3325,514,1147,15014
3276,493,1147,15084
3187,502,1144,15167
3102,495,1111,15292
3029,491,1094,15386
2979,478,1066,15477
2914,469,1050,15567
2867,467,1024,15642
2802,447,1011,15740
2773,401,1025,15801
2720,414,985,15881
2718,382,969,15931
2694,371,951,15984
2680,358,934,16028
2650,336,907,16107
2644,316,866,16174
2645,278,853,16224
2621,290,803,16286
2619,294,748,16339
2643,251,724,16382
2657,255,690,16398
2682,255,678,16385
2694,240,672,16394
2720,247,650,16383
2727,237,620,16416
2727,232,592,16449
2759,232,557,16452
2789,218,558,16435
2811,210,555,16424
2839,206,528,16427
2865,182,516,16437
2883,189,497,16431
2935,178,483,16404
2972,178,480,16370
2994,190,459,16357
3045,177,448,16330
3058,187,442,16313
3102,176,421,16301
3145,184,407,16264
3201,165,398,16236
3236,155,401,16208
3281,165,388,16166
3304,176,379,16141
3348,179,373,16100
3393,166,379,16062
3414,167,377,16042
3445,185,353,16017
3473,177,365,15985
3508,182,357,15953
3537,182,346,15935
3590,165,355,15890
3632,157,346,15865
3659,166,353,15822
3706,157,351,15786
3753,164,340,15743
3788,163,333,15716
3826,164,332,15678
3850,176,318,15656
3911,151,343,15595
3948,165,330,15557
3978,160,325,15537
3992,175,324,15509
4044,177,321,15458
4083,176,321,15420
4117,173,321,15389
4135,171,331,15363
4164,169,338,15329
4172,185,347,15296
4204,184,368,15244
4246,179,367,15208
4274,192,366,15168
4273,214,382,15131
4277,209,409,15105
4304,215,427,15054
4326,217,434,15023
4359,225,436,14980
4368,244,427,14961
4367,236,430,14967
4414,231,424,14931
4424,253,428,14895
4426,265,439,14870
4460,244,463,14833
4455,272,467,14806
4455,261,488,14796
4448,278,484,14790
4458,280,476,14786
4457,278,494,14771
4451,287,498,14764
4423,317,507,14753
4434,295,527,14744
4432,289,527,14752
4398,315,530,14757
4379,317,530,14774
4374,317,558,14751
4346,328,581,14745
4342,314,611,14733
4331,313,611,14745
4318,324,617,14741
4290,339,639,14732
4296,357,637,14710
4281,359,670,14690
4254,379,676,14691
4223,400,683,14694
4217,364,722,14697
4163,373,734,14730
4148,367,724,14761
4110,377,723,14790
4114,355,716,14815
4082,375,713,14830
4063,391,722,14824
4044,380,739,14837
4026,395,754,14825
4002,383,759,14856
3955,385,766,14894
3919,401,780,14900
3894,410,787,14909
3868,395,797,14940
