SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19955,25,20,0
19937,40,17,6
19921,41,29,9
19898,50,41,11
19873,61,48,18
19822,92,65,21
19755,135,87,23
19669,187,105,39
19577,229,146,48
19453,289,186,72
19289,372,240,99
19061,480,331,128
18779,636,415,170
18461,776,524,239
18013,1007,664,316
17485,1269,843,403
16833,1546,1093,528
15998,1967,1376,659
15062,2338,1780,820
13969,2772,2188,1071
12705,3221,2732,1342
11351,3656,3289,1704
9883,4069,3901,2147
8344,4431,4578,2647
6903,4654,5223,3220
5557,4674,5886,3883
4395,4489,6441,4675
3429,4179,6889,5503
2609,3797,7205,6389
1955,3399,7345,7301
1504,2929,7298,8269
1177,2449,7170,9204
951,1997,6925,10127
752,1657,6530,11061
626,1340,6097,11937
539,1105,5662,12694
479,918,5226,13377
451,752,4819,13978
409,635,4376,14580
416,505,3961,15118
417,416,3558,15609
411,337,3219,16033
409,284,2877,16430
444,227,2553,16776
457,196,2270,17077
498,165,2043,17294
529,143,1818,17510
558,132,1605,17705
596,117,1433,17854
638,102,1270,17990
668,105,1122,18105
713,86,1006,18195
756,88,877,18279
805,93,773,18329
855,95,674,18376
904,94,607,18395
950,80,561,18409
1019,70,494,18417
1071,68,444,18417
1139,62,398,18401
1200,60,368,18372
1240,59,341,18360
1298,52,315,18335
1347,46,287,18320
1403,45,253,18299
1446,54,227,18273
1483,55,214,18248
1543,49,194,18214
1599,38,180,18183
1646,46,168,18140
1699,42,145,18114
1753,40,138,18069
1801,32,135,18032
1874,31,129,17966
1940,25,109,17926
2004,22,106,17868
2045,23,97,17835
2117,23,82,17778
2169,26,73,17732
2232,21,74,17673
2284,17,76,17623
2330,16,67,17587
2387,16,63,17534
2429,21,55,17495
2475,20,56,17449
2516,18,58,17408
2581,15,46,17358
2631,18,45,17306
2678,19,43,17260
2723,22,40,17215
2773,18,45,17164
2824,17,41,17118
2868,18,40,17074
2918,17,41,17024
2973,18,42,16967
3019,17,38,16926
3067,17,39,16877
3111,16,41,16832
3155,19,34,16792
3194,16,32,16758
3239,15,38,16708
3291,11,38,16660
3346,15,34,16605
3381,21,33,16565
3439,21,31,16509
3478,17,34,16471
3533,19,35,16413
3572,20,39,16369
3610,15,40,16335
3655,14,40,16291
3700,16,40,16244
3733,21,41,16205
3773,23,39,16165
3824,19,38,16119
3870,13,44,16073
3909,14,44,16033
3951,19,42,15988
3989,21,41,15949
4020,21,40,15919
4064,18,42,15876
4106,17,41,15836
4147,17,43,15793
4193,19,44,15744
4237,23,38,15702
4272,23,39,15666
4312,15,43,15630
4361,17,42,15580
4404,22,41,15533
4439,20,47,15494
4495,25,42,15438
4533,27,47,15393
4566,23,49,15362
4603,26,47,15324
4621,29,48,15302
4648,30,53,15269
4679,33,53,15235
4703,40,50,15207
4744,37,52,15167
4783,42,55,15120
4833,42,63,15062
4864,39,69,15028
4900,42,69,14989
4931,40,72,14957
4966,41,75,14918
5006,44,81,14869
5027,51,82,14840
5052,52,85,14811
5065,58,90,14787
5092,52,98,14758
5107,61,99,14733
5136,57,103,14704
5170,48,111,14671
5199,56,113,14632
5220,62,111,14607
5233,77,113,14577
5245,78,116,14561
5253,83,126,14538
5276,83,134,14507
5281,99,136,14484
5277,117,147,14459
5302,118,152,14428
5305,140,155,14400
5298,140,176,14386
5309,147,185,14359
5309,141,197,14353
5296,153,212,14339
5284,173,217,14326
5293,165,243,14299
5279,184,254,14283
5277,184,276,14263
5265,191,285,14259
5254,203,295,14248
5248,190,324,14238
5246,197,322,14235
5212,214,342,14232
5185,218,367,14230
5150,226,384,14240
5117,236,398,14249
5100,237,406,14257
5075,248,426,14251
5026,267,417,14290
5001,257,465,14277
4949,263,485,14303
4897,292,496,14315
4865,312,505,14318
4853,304,531,14312
4808,306,550,14336
4770,313,583,14334
4727,315,586,14372
4677,317,613,14393
4645,312,617,14426
4600,333,631,14436
4539,347,637,14477
4471,376,650,14503
4431,369,675,14525
4373,374,691,14562
4322,396,690,14592
4255,397,731,14617
4197,402,747,14654
4101,424,734,14741
4050,407,775,14768
4004,403,782,14811
3917,437,807,14839
3849,441,806,14904
3771,445,847,14937
3693,452,850,15005
3640,434,874,15052
3565,455,880,15100
3527,436,897,15140
3471,411,906,15212
3429,377,913,15281
3363,416,885,15336
3319,396,882,15403
3246,410,869,15475
3204,399,911,15486
3154,413,884,15549
3118,385,900,15597
3085,389,888,15638
3057,375,877,15691
3025,391,874,15710
3016,366,887,15731
2993,362,890,15755
2955,360,855,15830
2938,362,832,15868
2933,364,808,15895
2910,351,788,15951
2899,342,765,15994
2885,336,750,16029
2877,325,745,16053
2879,296,742,16083
2853,315,728,16104
2858,307,723,16112
2893,309,689,16109
2888,303,689,16120
2912,264,681,16143
2902,283,662,16153
2907,276,645,16172
2948,255,647,16150
2943,262,636,16159
2989,255,606,16150
3006,229,598,16167
3042,223,560,16175
3062,217,547,16174
3085,216,533,16166
3119,209,519,16153
3157,220,480,16143
3181,215,478,16126
3218,224,477,16081
3248,218,471,16063
3270,214,462,16054
3300,212,462,16026
3354,191,458,15997
3422,185,453,15940
3456,196,446,15902
3501,181,456,15862
3551,179,444,15826
3567,199,429,15805
3576,195,455,15774
3609,190,462,15739
3639,205,460,15696
3661,206,475,15658
3686,215,479,15620
3709,218,470,15603
3700,236,455,15609
3741,227,452,15580
3738,239,439,15584
3766,224,447,15563
3784,223,458,15535
3811,209,470,15510
3840,221,443,15496
3839,251,415,15495
3873,234,421,15472
3903,223,445,15429
3913,239,447,15401
3927,242,457,15374
3941,242,461,15356
3965,233,449,15353
3981,252,447,15320
4005,229,458,15308
4023,236,477,15264
4039,246,467,15248
4062,247,468,15223
4061,265,479,15195
4071,279,484,15166
4075,275,484,15166
4065,277,506,15152
4051,296,517,15136
4063,298,530,15109
4078,284,545,15093
4095,281,553,15071
4096,293,539,15072
4105,291,546,15058
4098,294,576,15032
4098,313,571,15018
4073,322,588,15017
4075,324,578,15023
4066,333,586,15015
4072,318,614,14996
4056,320,629,14995
4052,318,640,14990
4046,329,636,14989
4036,339,650,14975
4051,323,659,14967
4039,339,664,14958
3992,349,662,14997
3973,369,650,15008
3961,367,670,15002
3926,356,689,15029
3920,351,700,15029
3907,355,694,15044
3894,363,692,15051
3889,360,675,15076
3857,389,675,15079
3834,394,690,15082
3822,400,697,15081
3773,417,711,15099
3787,392,751,15070
3757,407,769,15067
3714,446,777,15063
3715,422,788,15075
3702,423,792,15083
3681,422,806,15091
3645,410,827,15118
3641,398,838,15123
3630,400,834,15136
3620,383,831,15166
3612,369,808,15211
3619,361,796,15224
3609,381,799,15211
3592,358,806,15244
3580,350,804,15266
3573,372,802,15253
3577,359,809,15255
3569,356,818,15257
3582,368,782,15268
3569,358,787,15286
3548,355,790,15307
3536,358,779,15327
3553,349,811,15287
3531,352,829,15288
3520,358,829,15293
3519,354,821,15306
