SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19970,10,20,0
19954,25,17,4
19935,34,25,6
19914,48,32,6
19883,71,38,8
19830,97,58,15
19766,133,81,20
19704,153,112,31
19588,220,147,45
19456,281,203,60
19276,390,245,89
19088,488,300,124
18820,618,395,167
18465,796,521,218
18052,982,676,290
17517,1218,898,367
16836,1569,1110,485
16051,1907,1400,642
15114,2287,1761,838
13997,2794,2137,1072
12714,3274,2656,1356
11281,3805,3204,1710
9811,4218,3820,2151
8317,4502,4562,2619
6811,4772,5198,3219
5464,4813,5790,3933
4309,4594,6401,4696
3336,4303,6820,5541
2532,3868,7162,6438
1920,3402,7268,7410
1471,2941,7237,8351
1129,2469,7109,9293
894,2009,6885,10212
735,1641,6563,11061
628,1302,6206,11864
546,1076,5725,12653
492,858,5307,13343
442,697,4839,14022
418,555,4372,14655
389,468,3971,15172
382,381,3564,15673
389,296,3186,16129
428,244,2794,16534
422,226,2477,16875
429,192,2206,17173
465,167,1925,17443
494,146,1674,17686
520,132,1469,17879
557,123,1294,18026
599,113,1170,18118
635,100,1020,18245
673,87,912,18328
726,85,803,18386
770,80,710,18440
817,72,625,18486
855,61,561,18523
915,60,498,18527
972,67,439,18522
1021,75,385,18519
1078,75,355,18492
1130,65,332,18473
1166,67,308,18459
1211,60,296,18433
1267,51,267,18415
1310,47,235,18408
1363,48,221,18368
1420,47,200,18333
1477,47,168,18308
1524,38,158,18280
1583,39,147,18231
1619,40,134,18207
1675,31,129,18165
1722,31,123,18124
1770,32,121,18077
1826,31,112,18031
1878,28,106,17988
1928,27,102,17943
1978,25,92,17905
2030,27,81,17862
2080,30,77,17813
2138,28,73,17761
2175,30,70,17725
2229,26,68,17677
2268,27,65,17640
2326,24,62,17588
2385,23,61,17531
2442,18,53,17487
2502,18,50,17430
2550,19,50,17381
2594,25,45,17336
2635,19,48,17298
2686,20,41,17253
2740,18,40,17202
2787,16,39,17158
2833,19,32,17116
2889,22,36,17053
2928,24,35,17013
2975,18,38,16969
3026,14,36,16924
3085,17,32,16866
3119,17,29,16835
3187,13,29,16771
3237,11,27,16725
3289,10,27,16674
3330,12,25,16633
3375,9,30,16586
3425,6,29,16540
3478,4,26,16492
3530,5,24,16441
3580,10,24,16386
3623,11,21,16345
3673,14,16,16297
3718,12,20,16250
3757,7,24,16212
3800,7,18,16175
3850,6,18,16126
3897,9,17,16077
3967,11,18,16004
4006,12,18,15964
4041,11,18,15930
4087,10,19,15884
4140,10,21,15829
4186,9,18,15787
4230,8,19,15743
4286,10,19,15685
4333,8,20,15639
4378,10,19,15593
4419,15,18,15548
4460,15,17,15508
4503,15,18,15464
4546,12,19,15423
4587,16,19,15378
4631,17,19,15333
4676,22,21,15281
4717,14,27,15242
