SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19967,13,20,0
19955,20,23,2
19935,34,23,8
19908,53,27,12
19878,67,41,14
19851,73,56,20
19814,90,71,25
19765,117,85,33
19692,166,95,47
19583,222,131,64
19450,287,183,80
19278,383,238,101
19076,479,309,136
18815,606,399,180
18449,788,533,230
18049,990,653,308
17505,1258,850,387
16838,1580,1073,509
16024,1941,1378,657
15036,2364,1785,815
13901,2799,2250,1050
12630,3303,2703,1364
11299,3715,3239,1747
9787,4189,3871,2153
8328,4499,4542,2631
6928,4628,5196,3248
5551,4734,5776,3939
4371,4524,6387,4718
3387,4263,6843,5507
2562,3897,7124,6417
1964,3374,7280,7382
1497,2897,7204,8402
1168,2457,7005,9370
933,2029,6768,10270
757,1681,6439,11123
643,1351,6074,11932
530,1130,5607,12733
471,928,5217,13384
422,768,4804,14006
407,632,4333,14628
394,503,3938,15165
397,391,3588,15624
408,330,3185,16077
401,279,2850,16470
413,239,2512,16836
443,191,2232,17134
461,159,1997,17383
483,153,1790,17574
520,140,1604,17736
560,119,1414,17907
606,107,1275,18012
647,105,1128,18120
668,113,992,18227
720,101,877,18302
786,89,794,18331
835,88,721,18356
883,84,632,18401
948,68,566,18418
986,74,509,18431
1046,60,475,18419
1100,54,422,18424
1134,57,379,18430
1177,57,353,18413
1248,52,310,18390
1310,48,271,18371
1366,38,256,18340
1417,42,230,18311
1469,34,209,18288
1516,42,181,18261
1564,40,172,18224
1612,41,156,18191
1675,34,145,18146
1746,31,124,18099
1828,28,115,18029
1871,26,105,17998
1940,18,106,17936
1988,25,97,17890
2038,27,88,17847
2096,24,91,17789
2148,24,82,17746
2210,20,75,17695
2261,22,73,17644
2316,18,67,17599
2363,18,63,17556
2409,25,57,17509
2465,19,51,17465
2517,22,44,17417
2565,22,44,17369
2630,17,39,17314
2679,17,38,17266
2720,16,38,17226
2772,15,36,17177
2840,13,36,17111
2898,12,31,17059
2956,12,24,17008
3013,12,26,16949
3076,11,23,16890
3137,9,21,16833
3191,9,23,16777
3238,8,18,16736
3274,5,21,16700
3329,4,18,16649
3380,3,18,16599
3415,4,17,16564
3459,5,18,16518
3502,5,17,16476
3551,3,15,16431
3593,5,11,16391
3649,6,9,16336
3701,4,9,16286
3748,5,9,16238
3792,5,12,16191
3839,1,14,16146
3888,5,13,16094
3936,5,15,16044
3991,6,12,15991
4032,6,11,15951
4070,9,9,15912
4127,8,10,15855
4171,8,12,15809
4228,11,8,15753
4265,7,11,15717
4310,7,11,15672
4362,9,8,15621
4410,7,11,15572
4444,3,15,15538
4479,7,13,15501
4525,8,11,15456
4575,8,14,15403
4622,8,12,15358
4658,6,14,15322
4698,7,13,15282
4738,9,12,15241
4775,11,13,15201
4808,11,13,15168
4846,7,15,15132
4880,7,13,15100
4925,7,15,15053
4961,5,16,15018
5005,6,17,14972
5052,11,20,14917
5098,11,21,14870
5138,10,24,14828
5182,10,22,14786
5215,13,22,14750
5249,15,24,14712
5289,12,24,14675
5325,13,27,14635
5362,16,25,14597
5392,18,26,14564
5424,21,31,14524
5455,18,34,14493
5501,18,39,14442
5533,22,39,14406
5568,24,40,14368
5596,28,38,14338
5635,26,43,14296
5657,32,42,14269
5686,29,46,14239
5716,29,51,14204
5744,30,56,14170
5772,36,53,14139
5799,37,55,14109
5822,40,50,14088
5851,41,50,14058
5882,47,49,14022
5911,46,55,13988
5936,47,63,13954
5975,44,71,13910
6002,52,69,13877
6026,47,78,13849
6038,65,72,13825
6056,63,77,13804
6076,59,87,13778
6103,53,94,13750
6126,58,92,13724
6163,55,100,13682
6173,62,97,13668
6200,66,95,13639
6214,72,100,13614
6260,62,103,13575
6279,68,103,13550
6286,82,109,13523
6299,93,118,13490
6318,92,131,13459
6310,106,153,13431
6310,117,166,13407
6301,121,192,13386
6297,125,210,13368
6288,141,210,13361
6261,150,227,13362
6244,165,238,13353
6211,185,267,13337
6172,200,284,13344
6157,211,307,13325
6122,215,343,13320
6093,233,343,13331
6037,259,354,13350
6001,270,376,13353
5928,304,403,13365
5868,309,447,13376
5810,327,479,13384
5751,347,498,13404
5682,347,541,13430
5601,373,563,13463
5489,416,603,13492
5392,429,655,13524
5302,445,677,13576
5194,475,702,13629
5090,495,730,13685
5002,492,784,13722
4884,495,838,13783
4772,512,873,13843
4648,514,933,13905
4531,547,945,13977
4393,595,948,14064
4289,596,974,14141
4198,571,1025,14206
4075,589,1052,14284
3956,582,1081,14381
3854,590,1076,14480
3742,601,1071,14586
3615,598,1100,14687
3521,584,1120,14775
3430,583,1106,14881
3361,561,1116,14962
3266,558,1111,15065
3213,488,1149,15150
3151,479,1115,15255
3099,444,1116,15341
3014,447,1090,15449
2959,453,1058,15530
2921,436,1047,15596
2861,436,1027,15676
2829,396,1020,15755
2788,397,980,15835
2760,375,969,15896
2725,392,933,15950
2685,385,883,16047
2676,353,887,16084
2657,356,844,16143
2646,327,817,16210
2646,302,793,16259
2654,273,769,16304
2671,278,741,16310
2693,252,729,16326
2723,251,693,16333
2725,249,678,16348
2739,268,651,16342
2766,250,636,16348
2781,248,609,16362
2788,253,589,16370
2821,234,578,16367
2844,223,551,16382
2861,213,549,16377
2911,201,513,16375
2930,206,486,16378
2974,202,471,16353
3028,191,452,16329
3070,172,454,16304
3107,176,430,16287
3137,165,409,16289
3165,162,402,16271
3192,161,383,16264
3254,159,381,16206
3264,177,379,16180
