SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19964,16,20,0
19945,32,19,4
19920,46,28,6
19893,57,38,12
19862,67,52,19
19819,93,62,26
19752,129,83,36
19672,175,102,51
19577,227,133,63
19448,293,178,81
19311,359,226,104
19108,472,284,136
18864,585,376,175
18553,720,502,225
18133,928,654,285
17648,1135,839,378
17015,1399,1105,481
16253,1767,1351,629
15301,2201,1687,811
14207,2697,2087,1009
12987,3167,2568,1278
11568,3688,3133,1611
10105,4129,3742,2024
8568,4507,4427,2498
7113,4749,5056,3082
5705,4818,5757,3720
4517,4661,6353,4469
3535,4318,6824,5323
2664,3955,7184,6197
1995,3497,7388,7120
1466,3045,7465,8024
1118,2505,7336,9041
865,2036,7117,9982
681,1698,6724,10897
555,1388,6305,11752
462,1127,5839,12572
433,890,5364,13313
403,743,4890,13964
380,601,4489,14530
381,492,4029,15098
381,407,3626,15586
400,330,3253,16017
398,277,2908,16417
411,230,2584,16775
430,197,2314,17059
451,171,2063,17315
474,148,1858,17520
514,126,1621,17739
536,120,1422,17922
581,110,1259,18050
618,97,1121,18164
667,90,994,18249
699,93,872,18336
733,92,760,18415
776,88,668,18468
832,79,606,18483
877,70,550,18503
914,68,487,18531
980,61,438,18521
1037,52,384,18527
1072,51,349,18528
1129,50,307,18514
1198,46,269,18487
1259,39,239,18463
1301,37,215,18447
1375,39,190,18396
1437,41,177,18345
1489,46,151,18314
1539,42,144,18275
1602,34,141,18223
1659,33,121,18187
1724,26,108,18142
1787,23,103,18087
1835,31,87,18047
1892,30,84,17994
1944,26,82,17948
2001,22,84,17893
2058,22,78,17842
2127,20,74,17779
2181,20,68,17731
2231,14,66,17689
2267,17,56,17660
2322,17,51,17610
2387,12,56,17545
2433,15,52,17500
2490,14,48,17448
2541,17,41,17401
2593,15,44,17348
2638,8,45,17309
2686,12,40,17262
2737,14,36,17213
2774,11,35,17180
2826,15,33,17126
2882,14,31,17073
2945,10,33,17012
2985,12,32,16971
3030,15,28,16927
3067,12,31,16890
3121,7,34,16838
3169,9,30,16792
3221,10,30,16739
3272,10,28,16690
3319,12,28,16641
3362,11,27,16600
3420,12,26,16542
3473,8,24,16495
3511,9,20,16460
3545,8,21,16426
3600,10,20,16370
3628,10,21,16341
3679,8,21,16292
3717,8,20,16255
3766,8,17,16209
3814,6,17,16163
3858,8,18,16116
3903,10,17,16070
3942,9,14,16035
3974,7,14,16005
4018,3,18,15961
4062,4,13,15921
4104,3,14,15879
4154,5,12,15829
4208,3,12,15777
4240,5,11,15744
4300,5,13,15682
4348,5,14,15633
4382,7,11,15600
4416,8,8,15568
4460,5,10,15525
4497,3,12,15488
4538,3,9,15450
4588,4,9,15399
4625,5,8,15362
