SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19965,15,20,0
19947,30,21,2
19922,45,25,8
19897,58,34,11
19863,75,50,12
19823,93,66,18
19761,137,73,29
19695,162,104,39
19595,205,146,54
19472,268,188,72
19314,350,251,85
19101,464,314,121
18834,579,420,167
18509,737,531,223
18047,993,667,293
17510,1238,875,377
16844,1531,1136,489
16036,1899,1430,635
15040,2375,1768,817
13896,2850,2216,1038
12594,3354,2737,1315
11192,3776,3342,1690
9745,4136,3999,2120
8109,4573,4641,2677
6694,4639,5378,3289
5435,4616,5978,3971
4241,4499,6506,4754
3300,4218,6883,5599
2514,3840,7133,6513
1893,3383,7258,7466
1456,2900,7214,8430
1134,2432,7072,9362
885,2034,6830,10251
732,1623,6513,11132
614,1300,6052,12034
532,1034,5641,12793
471,861,5181,13487
421,691,4745,14143
396,561,4282,14761
389,458,3864,15289
375,377,3470,15778
368,306,3124,16202
385,271,2796,16548
433,210,2518,16839
452,180,2238,17130
471,163,2010,17356
502,136,1762,17600
558,123,1565,17754
587,112,1374,17927
623,88,1219,18070
656,94,1079,18171
686,98,958,18258
717,105,857,18321
776,83,782,18359
829,78,705,18388
879,70,623,18428
920,59,569,18452
955,61,506,18478
1007,54,437,18502
1052,42,406,18500
1099,49,356,18496
1158,43,310,18489
1215,39,280,18466
1268,40,269,18423
1315,48,235,18402
1375,43,217,18365
1426,44,192,18338
1484,46,168,18302
1543,43,158,18256
1603,44,143,18210
1656,36,136,18172
1711,36,123,18130
1771,34,111,18084
1831,31,109,18029
1889,23,101,17987
1934,26,90,17950
1983,28,85,17904
2039,24,76,17861
2112,22,70,17796
2168,22,71,17739
2222,24,71,17683
2283,28,65,17624
2336,20,72,17572
2375,21,73,17531
2419,23,65,17493
2461,25,53,17461
2517,19,56,17408
2567,17,49,17367
2627,19,44,17310
2673,13,47,17267
2713,20,42,17225
2762,21,39,17178
2804,22,35,17139
2852,20,34,17094
2903,18,33,17046
2944,20,35,17001
2988,16,38,16958
3035,18,36,16911
3084,18,32,16866
3129,15,33,16823
3180,19,30,16771
3213,16,35,16736
3269,16,35,16680
3318,12,38,16632
3358,11,35,16596
3404,14,31,16551
3456,13,28,16503
3501,12,28,16459
3550,14,24,16412
3589,14,22,16375
3637,12,22,16329
3681,8,21,16290
3731,9,20,16240
3771,8,20,16201
3805,13,18,16164
3862,12,15,16111
3903,10,18,16069
3948,12,17,16023
3998,7,16,15979
4028,8,14,15950
4075,6,16,15903
4123,6,16,15855
4156,10,12,15822
4207,12,12,15769
4254,12,13,15721
4307,10,16,15667
4350,11,17,15622
4407,15,16,15562
4447,16,19,15518
4491,16,22,15471
4539,17,24,15420
4572,18,27,15383
4607,21,26,15346
4651,13,29,15307
4686,18,27,15269
4723,17,26,15234
4762,16,31,15191
4819,19,32,15130
4858,22,30,15090
4884,19,34,15063
4920,16,40,15024
4955,18,41,14986
4978,23,42,14957
5022,16,49,14913
5048,22,45,14885
5097,22,45,14836
5134,25,43,14798
5167,24,44,14765
5191,26,45,14738
5239,27,45,14689
5282,21,54,14643
5308,25,54,14613
5343,25,57,14575
5367,30,56,14547
5406,38,55,14501
5426,38,58,14478
5450,38,69,14443
5474,47,64,14415
5509,37,76,14378
5545,43,72,14340
5565,45,71,14319
5585,41,77,14297
5611,59,73,14257
5637,68,78,14217
5659,69,88,14184
5672,70,103,14155
5684,65,116,14135
5701,78,119,14102
5710,90,126,14074
5721,91,128,14060
5732,97,143,14028
5731,110,141,14018
5730,102,161,14007
5732,105,168,13995
5739,113,171,13977
5737,122,188,13953
5740,133,195,13932
5746,144,209,13901
5720,167,217,13896
5721,156,229,13894
5700,163,252,13885
5700,167,263,13870
5673,172,289,13866
