SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19962,18,20,0
19947,29,21,3
19928,34,30,8
19903,50,35,12
19869,70,45,16
19831,88,60,21
19783,108,80,29
19715,146,101,38
19614,194,139,53
19491,258,179,72
19325,342,230,103
19127,430,313,130
18840,597,402,161
18505,769,517,209
18088,944,698,270
17575,1174,885,366
16943,1458,1106,493
16133,1851,1369,647
15225,2235,1689,851
14132,2695,2111,1062
12840,3223,2617,1320
11410,3723,3207,1660
9939,4169,3801,2091
8455,4482,4459,2604
7000,4666,5147,3187
5746,4595,5798,3861
4572,4466,6332,4630
3569,4224,6724,5483
2758,3875,7022,6345
2127,3449,7197,7227
1580,3038,7201,8181
1180,2622,7078,9120
894,2195,6842,10069
720,1820,6552,10908
601,1463,6166,11770
496,1207,5697,12600
455,945,5286,13314
417,761,4862,13960
384,620,4453,14543
375,489,4033,15103
372,402,3635,15591
368,321,3291,16020
396,252,2960,16392
414,217,2629,16740
430,189,2365,17016
446,170,2075,17309
473,145,1836,17546
510,121,1635,17734
524,120,1450,17906
575,110,1285,18030
602,100,1156,18142
642,91,1022,18245
691,87,891,18331
747,84,780,18389
810,70,702,18418
868,62,621,18449
919,55,548,18478
966,56,483,18495
1022,53,430,18495
1065,55,377,18503
1118,53,328,18501
1174,50,293,18483
1223,47,269,18461
1281,50,241,18428
1327,47,228,18398
1389,46,214,18351
1449,42,206,18303
1498,49,192,18261
1556,42,180,18222
1609,49,163,18179
1670,42,152,18136
1730,36,145,18089
1791,35,130,18044
1853,36,116,17995
1914,28,105,17953
1958,31,100,17911
2002,31,92,17875
2053,27,92,17828
2104,29,83,17784
2154,24,78,17744
2217,21,74,17688
2260,22,70,17648
2309,24,64,17603
2364,22,66,17548
2411,20,68,17501
2457,19,66,17458
2506,22,52,17420
2541,20,52,17387
2595,16,49,17340
2641,19,49,17291
2683,14,49,17254
2734,10,48,17208
2783,11,45,17161
2833,17,43,17107
2877,18,40,17065
2921,13,41,17025
2956,14,38,16992
3005,11,40,16944
3058,11,35,16896
3099,12,31,16858
3146,8,31,16815
3197,10,31,16762
3246,9,32,16713
3280,9,32,16679
3331,10,33,16626
3384,14,32,16570
3437,14,31,16518
3481,15,29,16475
3515,19,26,16440
3554,18,27,16401
3606,16,27,16351
3665,14,22,16299
3706,12,24,16258
3742,15,23,16220
3774,12,23,16191
3812,10,25,16153
3852,12,27,16109
3905,12,30,16053
3948,12,27,16013
3997,11,25,15967
4039,11,28,15922
4083,14,24,15879
4128,20,24,15828
4170,20,25,15785
4212,22,23,15743
4245,23,28,15704
4280,19,32,15669
4320,17,34,15629
4344,23,34,15599
4384,21,38,15557
4433,28,39,15500
4463,24,44,15469
4491,26,47,15436
4524,27,48,15401
4551,30,48,15371
4585,30,52,15333
4616,33,52,15299
4653,33,58,15256
4684,33,61,15222
4716,32,56,15196
4746,33,55,15166
4778,40,49,15133
4819,40,56,15085
4856,31,63,15050
4891,35,61,15013
4912,37,67,14984
4931,37,71,14961
4974,35,77,14914
4996,41,75,14888
5011,52,74,14863
5038,50,77,14835
5081,47,80,14792
5104,53,81,14762
5136,55,83,14726
5177,55,84,14684
5199,58,85,14658
5212,61,88,14639
5241,51,101,14607
5258,64,102,14576
5288,59,109,14544
5299,72,107,14522
5310,69,112,14509
5326,69,115,14490
5347,76,110,14467
5353,86,111,14450
5370,90,107,14433
5399,83,112,14406
5420,82,107,14391
5440,83,116,14361
5460,90,128,14322
5479,80,151,14290
5490,95,152,14263
5489,112,157,14242
5512,113,155,14220
5521,109,169,14201
5524,112,176,14188
5510,135,183,14172
5512,137,196,14155
5526,131,205,14138
5542,125,205,14128
5533,128,227,14112
5544,140,236,14080
5526,158,249,14067
5536,153,256,14055
5531,162,256,14051
5514,176,270,14040
5513,168,288,14031
5496,177,299,14028
5477,185,307,14031
5460,204,305,14031
5441,200,336,14023
5424,227,342,14007
5388,244,352,14016
5356,260,367,14017
5305,278,386,14031
5270,281,408,14041
5233,301,418,14048
5183,295,447,14075
5141,300,464,14095
5085,296,491,14128
5038,311,492,14159
4970,325,496,14209
4935,315,510,14240
4882,343,517,14258
4830,359,531,14280
4772,371,559,14298
4725,364,586,14325
4673,362,623,14342
4609,356,658,14377
4548,378,675,14399
4505,372,692,14431
4411,424,699,14466
4349,435,713,14503
4281,436,759,14524
4214,440,759,14587
4163,431,772,14634
4056,441,816,14687
3999,437,803,14761
3947,435,811,14807
3901,423,828,14848
3822,427,825,14926
3790,401,831,14978
3719,406,864,15011
3652,417,855,15076
3596,405,846,15153
3546,421,836,15197
3503,419,816,15262
3476,397,835,15292
3445,379,835,15341
3406,375,838,15381
3358,390,818,15434
3323,397,818,15462
3278,388,830,15504
3282,361,835,15522
3274,356,824,15546
3235,351,826,15588
3231,343,819,15607
3206,340,810,15644
3170,347,787,15696
3167,341,781,15711
3170,313,784,15733
3168,308,773,15751
3180,293,750,15777
3170,305,715,15810
3153,296,719,15832
3132,303,710,15855
3122,298,693,15887
3129,286,695,15890
3143,291,674,15892
3150,290,656,15904
3158,266,663,15913
3157,275,650,15918
3155,273,626,15946
3165,269,617,15949
3181,262,608,15949
3169,284,591,15956
3196,274,583,15947
3199,279,578,15944
3185,279,585,15951
3191,274,574,15961
3158,287,567,15988
3171,273,561,15995
3203,259,570,15968
3226,247,577,15950
3228,245,582,15945
3238,239,580,15943
3242,268,555,15935
3254,251,560,15935
3261,259,557,15923
3270,252,542,15936
3290,250,533,15927
3286,249,533,15932
3304,255,526,15915
3324,259,512,15905
3338,256,508,15898
3359,249,507,15885
3383,236,511,15870
3388,242,506,15864
3390,245,512,15853
3427,238,509,15826
