SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19969,11,20,0
19951,26,23,0
19929,38,30,3
19906,51,39,4
19883,62,45,10
19840,83,59,18
19777,123,78,22
19720,150,94,36
19628,199,123,50
19510,261,164,65
19348,345,217,90
19166,429,280,125
18924,562,355,159
18617,713,464,206
18255,868,607,270
17790,1085,778,347
17216,1370,971,443
16522,1687,1233,558
15687,2033,1568,712
14615,2556,1916,913
13471,2963,2400,1166
12138,3485,2885,1492
10778,3880,3451,1891
9306,4264,4073,2357
7898,4502,4716,2884
6444,4693,5379,3484
5281,4500,5992,4227
4191,4336,6414,5059
3254,4084,6765,5897
2472,3693,7017,6818
1891,3257,7116,7736
1450,2816,7013,8721
1114,2385,6877,9624
865,1971,6595,10569
700,1579,6375,11346
584,1277,5976,12163
525,991,5580,12904
445,800,5121,13634
422,656,4641,14281
401,524,4243,14832
381,428,3810,15381
400,329,3451,15820
404,286,3065,16245
419,231,2767,16583
446,210,2465,16879
474,182,2177,17167
511,142,1967,17380
530,137,1750,17583
572,124,1533,17771
591,125,1343,17941
617,119,1193,18071
677,105,1084,18134
716,95,948,18241
750,98,828,18324
795,95,720,18390
837,88,650,18425
890,78,584,18448
947,67,519,18467
997,68,467,18468
1055,70,418,18457
1104,65,380,18451
1180,54,341,18425
1240,50,309,18401
1283,52,260,18405
1322,49,231,18398
1372,40,221,18367
1408,42,204,18346
1458,34,184,18324
1504,36,165,18295
1556,35,151,18258
1623,33,140,18204
1682,31,127,18160
1749,34,113,18104
1802,32,104,18062
1870,29,100,18001
1935,29,88,17948
1999,30,69,17902
2048,30,68,17854
2096,26,75,17803
2149,23,76,17752
2204,16,77,17703
2254,18,69,17659
2310,13,63,17614
2380,15,57,17548
2421,16,51,17512
2503,13,52,17432
2557,11,49,17383
2613,12,47,17328
2678,11,48,17263
2727,12,42,17219
2783,14,33,17170
2821,15,36,17128
2871,13,35,17081
2912,12,38,17038
2958,16,38,16988
