SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19965,15,20,0
19953,22,23,2
19932,36,29,3
19908,50,30,12
19886,60,39,15
19852,76,49,23
19792,117,61,30
19724,150,84,42
19660,168,118,54
19554,217,162,67
19401,303,209,87
19205,402,274,119
18993,511,341,155
18707,650,446,197
18345,813,581,261
17892,1039,722,347
17363,1291,892,454
16721,1595,1112,572
15932,1949,1404,715
14984,2319,1824,873
13869,2786,2212,1133
12658,3203,2693,1446
11303,3666,3231,1800
9852,4060,3867,2221
8404,4421,4474,2701
7004,4611,5057,3328
5698,4583,5678,4041
4514,4453,6268,4765
3561,4181,6652,5606
2744,3768,7005,6483
2072,3393,7080,7455
1562,2971,7085,8382
1213,2539,6917,9331
960,2161,6654,10225
789,1759,6369,11083
635,1456,6014,11895
547,1155,5659,12639
479,933,5240,13348
451,724,4803,14022
434,556,4394,14616
400,471,3976,15153
383,411,3560,15646
388,328,3183,16101
395,270,2843,16492
417,221,2529,16833
450,188,2237,17125
466,166,1983,17385
485,146,1762,17607
542,123,1578,17757
576,104,1420,17900
619,95,1224,18062
669,89,1086,18156
700,86,951,18263
728,96,838,18338
775,93,763,18369
831,84,682,18403
884,81,607,18428
939,73,528,18460
981,70,473,18476
1025,64,427,18484
1068,66,377,18489
1132,67,335,18466
1195,61,306,18438
1245,58,277,18420
1297,46,256,18401
1362,49,233,18356
1403,56,209,18332
1457,54,204,18285
1496,52,187,18265
1559,46,171,18224
1613,34,156,18197
1679,28,142,18151
1738,29,125,18108
1803,30,114,18053
1868,27,107,17998
1926,22,103,17949
1976,22,95,17907
2032,20,85,17863
2068,22,81,17829
2127,19,81,17773
2185,17,70,17728
2236,14,63,17687
2296,13,64,17627
2338,15,62,17585
2391,18,56,17535
2452,15,58,17475
2500,18,57,17425
2550,16,47,17387
2596,18,46,17340
2647,26,42,17285
2711,24,39,17226
2748,23,41,17188
2789,18,44,17149
2850,17,41,17092
2896,14,43,17047
2941,16,41,17002
3000,18,41,16941
3040,15,42,16903
3095,13,40,16852
3153,16,31,16800
3199,15,31,16755
3247,11,33,16709
3300,12,30,16658
3343,12,28,16617
3403,8,24,16565
3441,9,26,16524
3498,11,24,16467
3563,11,21,16405
3618,8,24,16350
3664,14,21,16301
3722,14,21,16243
3774,12,23,16191
3805,10,24,16161
3860,8,28,16104
3902,8,27,16063
3948,12,25,16015
3999,12,26,15963
4047,9,31,15913
4087,6,28,15879
4132,10,24,15834
4178,15,22,15785
4215,13,28,15744
4269,14,22,15695
4302,11,26,15661
4346,14,23,15617
4386,15,21,15578
4430,17,19,15534
4477,14,14,15495
4528,13,19,15440
4589,8,27,15376
4625,8,30,15337
4666,12,28,15294
4704,16,25,15255
4746,21,25,15208
4790,19,28,15163
4819,20,30,15131
4855,21,34,15090
4895,21,35,15049
4939,22,35,15004
4976,23,35,14966
5020,28,35,14917
5058,19,38,14885
5085,22,33,14860
5122,23,33,14822
5165,25,35,14775
5201,29,37,14733
5233,27,42,14698
5271,35,44,14650
5299,35,48,14618
5322,39,45,14594
5375,33,50,14542
5398,42,55,14505
5429,46,57,14468
5461,47,57,14435
5484,55,65,14396
5518,48,65,14369
5567,48,67,14318
5602,50,71,14277
5639,46,75,14240
5663,48,80,14209
5687,49,89,14175
5726,48,96,14130
5740,57,93,14110
5752,56,108,14084
5780,64,98,14058
5784,69,109,14038
5796,88,106,14010
5801,90,122,13987
5823,84,128,13965
5831,87,139,13943
5843,91,141,13925
5858,105,131,13906
5871,98,152,13879
5866,105,159,13870
5864,117,165,13854
5865,126,179,13830
5881,117,200,13802
5882,115,201,13802
5872,126,208,13794
5863,153,209,13775
5869,143,233,13755
5867,169,227,13737
5859,191,225,13725
5844,181,263,13712
5839,186,276,13699
5798,216,290,13696
5783,202,317,13698
5758,223,333,13686
5724,252,339,13685
5691,243,362,13704
5666,249,393,13692
5617,265,390,13728
5575,280,405,13740
5539,295,428,13738
5488,305,473,13734
5428,316,492,13764
5380,318,532,13770
5319,325,562,13794
5240,360,565,13835
5168,373,597,13862
5071,386,646,13897
4984,392,666,13958
4907,395,691,14007
4822,432,688,14058
4749,429,716,14106
4679,434,743,14144
4616,437,754,14193
4530,456,773,14241
4451,445,815,14289
4388,448,836,14328
4288,470,854,14388
4200,459,880,14461
4147,439,897,14517
4033,481,889,14597
3957,468,917,14658
3878,467,942,14713
3787,496,963,14754
3703,488,969,14840
3607,495,956,14942
3516,502,965,15017
3445,494,969,15092
3382,481,979,15158
