SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19971,9,20,0
19945,30,23,2
19917,45,28,10
19882,70,33,15
19847,84,51,18
19813,91,75,21
19759,118,95,28
19673,166,115,46
19560,235,147,58
19409,316,198,77
19234,404,261,101
19015,523,324,138
18754,617,442,187
18425,788,550,237
18000,989,690,321
17447,1288,848,417
16749,1614,1104,533
15917,1993,1399,691
14955,2448,1709,888
13837,2852,2183,1128
12587,3319,2647,1447
11214,3740,3259,1787
9749,4102,3901,2248
8280,4415,4530,2775
6820,4660,5154,3366
5527,4638,5828,4007
4345,4522,6394,4739
3402,4205,6790,5603
2595,3872,7038,6495
1936,3420,7192,7452
1477,2913,7206,8404
1144,2427,7078,9351
921,1980,6818,10281
723,1679,6432,11166
603,1368,6050,11979
520,1099,5630,12751
461,889,5159,13491
418,710,4758,14114
387,590,4307,14716
386,462,3897,15255
374,381,3513,15732
379,292,3166,16163
389,247,2834,16530
406,220,2516,16858
418,183,2241,17158
449,159,1976,17416
491,140,1778,17591
541,122,1545,17792
578,112,1376,17934
601,108,1226,18065
636,106,1066,18192
668,104,944,18284
713,92,836,18359
762,85,755,18398
813,76,666,18445
864,72,592,18472
908,66,534,18492
956,63,483,18498
987,61,429,18523
1040,51,380,18529
1101,58,342,18499
1152,53,317,18478
1226,46,283,18445
1284,42,248,18426
1346,40,219,18395
1396,40,202,18362
1462,35,183,18320
1516,36,167,18281
1571,31,166,18232
1625,29,150,18196
1685,30,133,18152
1742,31,119,18108
1799,31,115,18055
1857,29,103,18011
1906,26,102,17966
1939,28,93,17940
1998,29,80,17893
2045,26,79,17850
2114,23,72,17791
2164,25,63,17748
2219,29,59,17693
2282,27,61,17630
2350,18,64,17568
2406,20,56,17518
2469,20,55,17456
2509,21,54,17416
2559,21,51,17369
2597,17,50,17336
2665,13,50,17272
2706,13,46,17235
2756,17,44,17183
2809,18,39,17134
2866,15,41,17078
2914,17,39,17030
2974,13,38,16975
3036,14,34,16916
3086,10,40,16864
3122,10,36,16832
3172,9,30,16789
3214,13,26,16747
3255,16,25,16704
3308,13,26,16653
3356,9,28,16607
3411,8,28,16553
3454,12,26,16508
3489,9,27,16475
3537,11,25,16427
3577,13,24,16386
3627,11,25,16337
3668,17,23,16292
3713,14,24,16249
3778,7,29,16186
3823,6,25,16146
3872,9,23,16096
3909,12,21,16058
3969,13,21,15997
4036,13,24,15927
4083,13,23,15881
4126,14,23,15837
4180,9,28,15783
4228,12,31,15729
4273,11,29,15687
4306,12,27,15655
4349,13,25,15613
4386,14,25,15575
4418,15,22,15545
4470,13,25,15492
4502,18,26,15454
4531,23,26,15420
4561,26,30,15383
4603,23,31,15343
4630,22,33,15315
4662,19,34,15285
4689,23,38,15250
