SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19964,16,20,0
19943,35,19,3
19923,44,27,6
19898,58,37,7
19865,69,54,12
19815,98,74,13
19747,134,96,23
19667,171,121,41
19552,242,145,61
19411,306,199,84
19240,400,251,109
19014,505,341,140
18728,653,432,187
18379,812,555,254
17963,1010,705,322
17429,1275,881,415
16753,1567,1154,526
15915,1975,1426,684
14926,2427,1775,872
13832,2854,2216,1098
12594,3288,2725,1393
11165,3746,3370,1719
9704,4130,3981,2185
8202,4434,4654,2710
6679,4730,5298,3293
5353,4716,5926,4005
4182,4558,6443,4817
3223,4252,6836,5689
2439,3851,7081,6629
1904,3316,7218,7562
1449,2840,7227,8484
1116,2403,7035,9446
887,1948,6867,10298
705,1608,6511,11176
598,1274,6096,12032
507,1055,5627,12811
447,850,5208,13495
408,717,4684,14191
393,574,4250,14783
379,472,3880,15269
384,385,3481,15750
369,345,3117,16169
384,275,2826,16515
416,214,2536,16834
427,182,2266,17125
449,153,2010,17388
485,130,1781,17604
510,119,1595,17776
526,119,1422,17933
557,103,1261,18079
587,105,1126,18182
630,95,1007,18268
672,95,908,18325
727,84,814,18375
773,85,738,18404
809,73,663,18455
866,72,576,18486
915,71,505,18509
958,67,451,18524
1024,56,405,18515
1090,55,359,18496
1145,60,314,18481
1208,54,273,18465
1254,45,241,18460
1311,42,220,18427
1366,44,190,18400
1419,34,176,18371
1475,35,152,18338
1548,33,139,18280
1614,31,129,18226
1678,35,115,18172
1728,30,105,18137
1799,23,97,18081
1857,30,86,18027
1913,27,88,17972
1987,24,84,17905
2031,22,82,17865
2093,13,76,17818
2143,13,67,17777
2198,13,62,17727
2257,12,56,17675
2307,6,57,17630
2364,14,50,17572
2421,12,45,17522
2475,8,45,17472
2533,8,40,17419
2589,11,34,17366
2645,10,27,17318
2709,8,26,17257
2758,11,25,17206
2809,11,23,17157
2863,7,19,17111
2911,8,17,17064
2952,11,16,17021
3003,8,20,16969
3044,7,19,16930
3101,6,17,16876
3144,7,16,16833
3196,6,17,16781
3242,7,17,16734
3301,8,16,16675
3348,8,15,16629
3390,10,14,16586
3440,9,15,16536
3492,8,15,16485
3533,8,18,16441
3572,9,12,16407
3627,8,14,16351
3673,8,13,16306
3713,6,14,16267
3745,7,15,16233
3785,7,17,16191
3818,8,15,16159
3861,9,14,16116
3906,8,15,16071
3960,8,16,16016
4004,9,16,15971
4045,9,10,15936
4081,10,12,15897
4122,5,16,15857
4169,6,15,15810
4207,8,16,15769
4245,10,16,15729
4291,9,17,15683
4345,10,19,15626
4384,13,19,15584
4418,12,21,15549
4462,13,20,15505
4502,15,17,15466
4544,12,18,15426
4599,13,19,15369
4643,11,19,15327
4696,14,22,15268
4739,14,21,15226
4785,9,29,15177
4814,14,25,15147
4870,13,25,15092
4907,11,30,15052
4942,11,33,15014
4981,10,31,14978
5004,11,25,14960
5031,12,25,14932
5087,15,23,14875
5126,12,24,14838
5168,23,23,14786
5198,24,29,14749
5230,22,29,14719
5277,21,31,14671
5310,21,33,14636
5344,22,34,14600
5381,21,38,14560
5413,20,42,14525
5445,24,40,14491
5489,19,44,14448
5529,27,43,14401
5563,29,46,14362
5607,27,46,14320
5635,30,47,14288
5664,27,51,14258
5691,25,56,14228
5714,33,55,14198
5748,34,60,14158
5769,32,67,14132
5785,43,62,14110
5812,46,68,14074
5834,54,75,14037
