SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19970,10,20,0
19955,24,15,6
19943,32,16,9
19930,32,28,10
19911,42,29,18
19888,54,37,21
19861,66,48,25
19807,102,60,31
19741,131,93,35
19657,172,128,43
19536,249,159,56
19376,328,214,82
19197,419,273,111
19000,509,343,148
18713,660,428,199
18339,862,544,255
17889,1074,714,323
17363,1292,937,408
16626,1694,1154,526
15791,2048,1491,670
14838,2431,1859,872
13674,2959,2283,1084
12363,3464,2777,1396
10953,3897,3384,1766
9495,4299,3974,2232
8017,4615,4587,2781
6644,4645,5313,3398
5373,4570,5931,4126
4222,4398,6459,4921
3223,4124,6895,5758
2493,3719,7177,6611
1854,3320,7287,7539
1407,2844,7212,8537
1082,2395,7047,9476
834,1984,6784,10398
674,1617,6437,11272
568,1278,6012,12142
479,1010,5578,12933
434,798,5141,13627
398,651,4705,14246
409,522,4235,14834
398,426,3795,15381
388,366,3471,15775
406,319,3081,16194
421,260,2759,16560
429,234,2446,16891
472,187,2188,17153
504,159,1970,17367
531,142,1766,17561
553,137,1569,17741
590,136,1387,17887
626,131,1230,18013
656,115,1106,18123
687,106,971,18236
734,87,865,18314
769,91,776,18364
805,99,688,18408
851,91,616,18442
892,87,544,18477
942,84,491,18483
1008,73,441,18478
1063,69,413,18455
1121,57,380,18442
1166,61,334,18439
1207,62,300,18431
1256,64,269,18411
1317,54,250,18379
1384,59,226,18331
1437,58,214,18291
1495,52,196,18257
1542,44,180,18234
1587,39,160,18214
1654,32,142,18172
1709,25,128,18138
1759,29,115,18097
1801,25,104,18070
1859,24,90,18027
1909,25,79,17987
1970,25,74,17931
2019,23,73,17885
2086,20,71,17823
2146,18,64,17772
2201,17,57,17725
2237,25,55,17683
2298,20,55,17627
2355,19,50,17576
2409,16,46,17529
2457,15,38,17490
2509,13,40,17438
2566,15,33,17386
2619,13,35,17333
2667,15,31,17287
2735,12,30,17223
2786,12,29,17173
2844,13,29,17114
2901,9,33,17057
2944,8,32,17016
2986,8,30,16976
3033,8,28,16931
3085,7,28,16880
3120,8,27,16845
3175,10,30,16785
3220,9,31,16740
3266,11,30,16693
3308,10,27,16655
3359,11,27,16603
3401,8,24,16567
3437,12,16,16535
3492,10,17,16481
3542,8,18,16432
