SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19970,10,20,0
19951,27,20,2
19938,36,22,4
19924,42,27,7
19899,54,37,10
19861,76,49,14
19819,101,61,19
19762,128,84,26
19689,161,115,35
19593,208,152,47
19455,289,187,69
19295,366,252,87
19067,506,314,113
18774,664,410,152
18456,799,540,205
18002,991,749,258
17427,1284,957,332
16713,1635,1212,440
15906,1995,1508,591
14967,2374,1890,769
13803,2868,2306,1023
12489,3364,2829,1318
10975,3897,3441,1687
9433,4323,4069,2175
7972,4605,4708,2715
6554,4728,5354,3364
5263,4675,5996,4066
4096,4488,6567,4849
3125,4141,7048,5686
2362,3779,7256,6603
1778,3260,7459,7503
1350,2790,7378,8482
1039,2346,7164,9451
804,1919,6898,10379
655,1580,6491,11274
556,1283,6085,12076
473,1047,5637,12843
445,839,5129,13587
409,659,4735,14197
401,531,4271,14797
394,431,3855,15320
404,369,3435,15792
402,317,3066,16215
408,274,2761,16557
417,237,2496,16850
456,209,2245,17090
479,171,2007,17343
511,139,1785,17565
542,134,1578,17746
570,124,1408,17898
595,113,1231,18061
627,115,1099,18159
668,99,982,18251
725,81,882,18312
762,86,778,18374
806,80,690,18424
858,74,615,18453
911,77,526,18486
967,72,480,18481
1005,68,427,18500
1080,56,394,18470
1122,53,356,18469
1169,48,331,18452
1212,57,296,18435
1263,55,270,18412
1308,46,244,18402
1364,47,211,18378
1430,44,188,18338
1509,38,173,18280
1561,33,163,18243
1625,27,152,18196
1690,31,144,18135
1750,30,126,18094
1796,33,112,18059
1856,29,102,18013
1907,24,98,17971
1961,26,86,17927
2010,26,84,17880
2061,21,78,17840
2119,27,72,17782
2167,26,73,17734
2213,26,72,17689
2254,30,67,17649
2299,29,70,17602
2360,26,69,17545
2407,25,63,17505
2452,23,55,17470
2498,19,55,17428
2541,25,50,17384
2599,21,49,17331
2645,20,43,17292
2682,20,41,17257
2723,18,42,17217
2776,15,43,17166
2827,14,41,17118
2884,15,39,17062
2935,14,37,17014
2965,19,28,16988
3010,17,33,16940
3066,16,34,16884
3114,18,31,16837
3157,15,31,16797
3210,15,28,16747
3248,13,25,16714
3291,14,26,16669
3327,11,30,16632
3366,11,32,16591
3423,12,29,16536
3470,13,29,16488
3513,18,30,16439
3568,16,31,16385
3613,14,31,16342
3660,12,31,16297
3693,14,30,16263
3743,12,33,16212
3797,9,32,16162
3842,9,35,16114
3883,14,30,16073
3926,11,31,16032
3974,11,29,15986
4025,10,26,15939
4075,13,24,15888
4120,16,20,15844
4151,15,22,15812
4200,10,26,15764
4239,14,25,15722
4271,11,28,15690
4315,13,27,15645
4365,15,23,15597
4403,13,24,15560
4451,12,26,15511
4492,8,25,15475
4532,13,24,15431
4564,11,29,15396
4600,9,31,15360
4627,12,29,15332
4669,12,28,15291
4716,18,22,15244
4769,17,25,15189
4804,18,27,15151
4833,17,31,15119
4868,19,33,15080
4910,15,30,15045
4924,21,32,15023
4961,21,33,14985
5007,16,34,14943
5057,15,32,14896
5091,26,32,14851
5127,22,38,14813
5159,28,37,14776
5190,35,36,14739
5219,33,42,14706
5243,36,41,14680
5283,35,43,14639
5320,31,41,14608
5358,25,46,14571
5388,29,49,14534
5416,32,49,14503
5441,35,54,14470
5472,32,61,14435
5503,35,63,14399
5535,42,59,14364
5559,43,64,14334
5581,45,66,14308
5615,46,63,14276
5657,47,62,14234
5687,42,67,14204
5709,54,63,14174
5730,54,69,14147
5760,46,81,14113
5792,45,86,14077
5813,46,90,14051
5830,57,91,14022
5850,62,101,13987
5854,81,108,13957
5863,97,117,13923
5860,107,132,13901
5880,111,140,13869
5882,110,159,13849
5893,120,156,13831
5902,124,169,13805
5917,128,173,13782
5906,149,190,13755
5909,154,202,13735
5903,157,217,13723
5913,150,227,13710
5908,150,222,13720
5909,153,220,13718
5884,171,226,13719
5874,177,238,13711
5850,178,247,13725
5834,175,277,13714
5820,204,271,13705
5780,227,283,13710
5771,222,302,13705
5743,220,343,13694
5702,244,363,13691
5667,252,380,13701
5606,273,404,13717
5537,313,438,13712
5474,321,467,13738
5403,348,506,13743
5336,357,542,13765
5284,352,571,13793
5213,363,585,13839
5144,362,643,13851
5069,395,643,13893
4998,404,642,13956
4919,407,676,13998
4827,408,725,14040
4746,406,740,14108
4669,415,762,14154
4585,434,761,14220
4524,436,778,14262
4419,453,805,14323
4336,445,842,14377
4254,457,871,14418
4154,476,881,14489
4062,478,893,14567
3978,473,921,14628
3906,475,914,14705
3818,480,947,14755
3725,486,949,14840
3642,490,922,14946
3547,504,916,15033
3498,470,950,15082
3442,463,924,15171
3352,466,934,15248
3299,446,924,15331
3267,435,920,15378
3212,425,913,15450
3171,407,922,15500
3106,430,882,15582
3072,418,886,15624
3026,418,858,15698
3016,381,861,15742
2984,379,854,15783
2968,362,850,15820
2939,350,835,15876
2916,318,819,15947
2883,326,808,15983
2870,302,799,16029
2852,309,783,16056
2834,310,755,16101
2816,301,742,16141
2829,290,725,16156
2840,275,722,16163
2848,270,689,16193
2851,253,684,16212
2858,244,662,16236
2885,234,637,16244
2900,224,627,16249
2916,228,597,16259
2950,237,558,16255
2960,225,552,16263
2970,210,555,16265
2975,217,541,16267
3026,213,526,16235
3060,214,511,16215
3082,211,498,16209
