SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19956,24,20,0
19943,28,25,4
19922,38,35,5
19889,62,41,8
19848,85,51,16
19801,99,76,24
19724,145,96,35
19652,171,128,49
19546,234,150,70
19413,305,196,86
19254,387,253,106
19024,515,328,133
18743,637,436,184
18371,797,582,250
17870,1082,723,325
17304,1359,924,413
16610,1676,1177,537
15783,2048,1475,694
14734,2507,1879,880
13547,2980,2369,1104
12261,3416,2887,1436
10832,3836,3507,1825
9322,4291,4065,2322
7840,4566,4741,2853
6498,4627,5381,3494
5188,4616,6006,4190
4055,4441,6525,4979
3131,4137,6949,5783
2386,3717,7209,6688
1815,3228,7293,7664
1384,2757,7276,8583
1055,2320,7097,9528
840,1942,6768,10450
662,1629,6355,11354
560,1307,6026,12107
464,1059,5593,12884
420,855,5178,13547
390,672,4746,14192
392,530,4318,14760
380,435,3896,15289
400,353,3492,15755
392,299,3162,16147
400,262,2814,16524
412,216,2516,16856
440,179,2263,17118
489,155,2006,17350
540,141,1755,17564
576,125,1555,17744
604,125,1384,17887
651,113,1237,17999
694,105,1097,18104
737,101,964,18198
765,98,859,18278
813,86,767,18334
852,91,673,18384
911,81,592,18416
970,81,530,18419
1031,65,483,18421
1078,61,417,18444
1131,56,388,18425
1192,46,346,18416
1250,41,317,18392
1303,47,290,18360
1355,43,255,18347
1403,47,227,18323
1441,44,202,18313
1498,36,188,18278
1549,44,170,18237
1611,34,156,18199
1664,32,141,18163
1723,28,136,18113
1779,36,116,18069
1826,30,113,18031
1868,32,102,17998
1908,28,96,17968
1970,29,88,17913
2025,29,85,17861
2085,28,78,17809
2136,22,75,17767
2205,25,66,17704
2250,24,60,17666
2303,24,62,17611
2362,19,62,17557
2406,14,58,17522
2452,14,50,17484
2504,12,47,17437
2552,11,45,17392
2598,17,42,17343
2652,16,42,17290
2709,15,40,17236
2763,13,39,17185
2828,11,39,17122
2885,17,34,17064
2934,16,32,17018
2974,12,34,16980
3019,10,34,16937
3087,11,28,16874
3140,12,22,16826
3187,14,22,16777
3236,10,24,16730
3282,8,25,16685
3320,11,24,16645
3376,10,18,16596
3425,9,19,16547
3465,12,20,16503
3512,14,21,16453
3559,13,23,16405
3610,11,24,16355
3643,11,26,16320
3699,13,21,16267
3737,16,18,16229
3771,18,21,16190
3832,16,23,16129
3878,15,22,16085
3915,15,20,16050
3965,16,23,15996
4017,18,20,15945
4051,18,26,15905
4089,12,32,15867
4121,10,34,15835
4157,9,29,15805
4200,13,28,15759
4242,11,24,15723
4282,15,21,15682
4319,12,26,15643
4361,9,27,15603
4398,9,29,15564
4428,11,28,15533
4476,12,29,15483
4516,12,29,15443
4559,9,31,15401
4600,8,31,15361
4640,11,28,15321
4678,12,24,15286
4713,14,26,15247
4750,15,26,15209
4782,15,28,15175
4818,18,29,15135
4863,19,27,15091
4901,24,21,15054
4937,21,26,15016
4973,18,31,14978
5006,22,29,14943
5061,21,29,14889
5112,19,33,14836
5155,18,33,14794
5190,18,32,14760
5225,23,32,14720
5270,21,33,14676
5303,24,34,14639
5340,26,33,14601
5375,29,31,14565
5417,29,34,14520
5454,20,38,14488
5489,23,39,14449
5530,29,36,14405
5563,23,41,14373
5598,25,41,14336
5625,30,40,14305
5666,21,47,14266
5702,30,39,14229
5729,30,42,14199
5761,35,42,14162
5798,27,39,14136
5837,25,42,14096
5876,25,48,14051
5909,28,47,14016
5949,28,51,13972
5967,28,50,13955
5989,34,52,13925
6018,38,51,13893
6049,40,54,13857
6086,44,54,13816
6127,43,57,13773
6140,57,64,13739
6156,55,73,13716
6179,61,84,13676
6201,52,99,13648
6209,68,100,13623
6212,82,99,13607
6238,80,108,13574
6249,88,115,13548
6257,99,127,13517
6255,107,134,13504
6263,109,144,13484
6267,101,158,13474
6271,97,176,13456
6266,122,178,13434
6260,137,191,13412
6246,154,200,13400
6241,155,233,13371
6239,157,235,13369
6209,176,242,13373
6200,180,255,13365
6169,193,273,13365
6139,224,280,13357
6113,222,321,13344
6071,242,345,13342
6032,266,362,13340
5996,266,401,13337
5940,287,421,13352
5847,328,453,13372
5783,338,501,13378
5685,377,527,13411
5615,377,574,13434
5512,411,612,13465
5399,442,651,13508
5320,461,685,13534
5222,484,714,13580
5116,503,777,13604
5009,507,826,13658
4884,537,855,13724
4783,528,887,13802
4674,541,914,13871
4571,544,931,13954
4458,545,966,14031
4328,561,998,14113
4208,561,1048,14183
4094,552,1093,14261
4003,524,1123,14350
3890,540,1102,14468
3802,537,1117,14544
3689,550,1103,14658
3567,567,1097,14769
3483,551,1107,14859
3373,545,1135,14947
3303,540,1111,15046
3214,544,1108,15134
3146,547,1103,15204
3089,527,1077,15307
3040,493,1049,15418
2984,477,1049,15490
2945,454,1026,15575
2915,425,996,15664
2863,425,958,15754
2831,415,942,15812
2800,405,926,15869
2779,386,910,15925
2739,371,913,15977
2704,390,873,16033
2660,384,847,16109
2643,353,836,16168
2639,333,821,16207
2648,298,799,16255
2643,298,782,16277
2663,283,763,16291
2657,288,738,16317
2670,262,714,16354
2672,267,677,16384
2686,258,656,16400
2719,262,639,16380
2737,242,640,16381
2752,237,622,16389
2781,223,591,16405
2796,218,575,16411
2806,231,556,16407
