SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19964,16,20,0
19948,25,26,1
19932,37,26,5
19915,45,33,7
19888,62,41,9
19854,77,54,15
19813,100,65,22
19744,141,84,31
19671,175,109,45
19565,223,158,54
19425,296,206,73
19253,383,263,101
19014,502,347,137
18732,645,439,184
18356,817,591,236
17863,1055,765,317
17288,1321,975,416
16579,1672,1208,541
15721,2053,1516,710
14727,2490,1871,912
13521,2985,2317,1177
12266,3363,2865,1506
10801,3857,3449,1893
9314,4217,4094,2375
7904,4433,4799,2864
6477,4666,5340,3517
5162,4678,5958,4202
4049,4458,6509,4984
3121,4080,6913,5886
2422,3642,7192,6744
1857,3231,7245,7667
1398,2777,7230,8595
1066,2331,7017,9586
840,1931,6701,10528
683,1562,6296,11459
574,1283,5876,12267
499,1048,5402,13051
449,842,5004,13705
407,678,4584,14331
383,547,4130,14940
359,450,3719,15472
369,365,3307,15959
385,305,2989,16321
399,260,2662,16679
424,226,2353,16997
456,199,2072,17273
483,173,1848,17496
514,156,1653,17677
548,135,1461,17856
591,116,1304,17989
611,114,1149,18126
654,103,1022,18221
684,79,939,18298
725,90,823,18362
778,76,740,18406
827,73,647,18453
861,62,582,18495
906,60,525,18509
950,59,470,18521
1008,55,419,18518
1060,49,387,18504
1107,58,348,18487
1161,54,299,18486
1208,45,282,18465
1250,48,256,18446
1316,45,235,18404
1372,50,218,18360
1434,43,201,18322
1493,38,199,18270
1548,40,184,18228
1606,29,173,18192
1653,32,155,18160
1706,30,152,18112
1761,27,145,18067
1828,25,128,18019
1887,25,118,17970
1945,30,111,17914
1996,36,101,17867
2041,37,95,17827
2089,29,94,17788
2130,29,90,17751
2181,29,82,17708
2240,30,69,17661
2304,24,70,17602
2355,23,61,17561
2405,25,58,17512
2459,17,62,17462
2505,20,56,17419
2558,23,54,17365
2603,18,55,17324
2662,22,51,17265
2687,24,51,17238
2723,26,51,17200
2774,28,51,17147
2807,28,45,17120
2854,31,40,17075
2894,22,52,17032
2932,25,50,16993
2987,21,48,16944
3035,19,47,16899
3080,17,43,16860
3130,16,39,16815
3174,19,35,16772
3228,15,37,16720
3265,15,36,16684
3319,13,33,16635
3372,9,32,16587
3421,7,29,16543
3473,8,26,16493
3525,10,25,16440
3558,13,21,16408
3607,9,22,16362
3657,10,19,16314
3707,9,21,16263
3747,9,22,16222
3790,8,25,16177
3827,9,22,16142
3882,14,21,16083
3921,14,21,16044
3959,10,19,16012
4002,9,18,15971
4047,8,18,15927
4088,8,17,15887
4148,4,18,15830
4191,3,18,15788
4245,3,14,15738
4300,4,12,15684
4341,4,11,15644
4389,7,11,15593
4432,7,8,15553
4477,7,8,15508
4517,5,10,15468
4559,4,9,15428
4608,4,10,15378
4660,3,11,15326
4704,3,11,15282
4740,5,10,15245
4781,4,10,15205
4824,5,7,15164
4863,7,8,15122
4888,6,7,15099
4934,7,7,15052
4981,8,7,15004
5032,3,11,14954
5078,5,10,14907
5114,8,11,14867
5150,4,16,14830
5183,6,14,14797
5232,6,14,14748
5272,5,16,14707
5303,8,14,14675
5354,5,18,14623
5397,6,18,14579
5440,6,19,14535
5478,6,16,14500
5510,6,16,14468
5546,7,14,14433
5587,5,15,14393
5634,5,14,14347
5671,7,13,14309
5703,11,13,14273
