SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19961,19,20,0
19942,33,21,4
19928,32,35,5
19905,44,42,9
19875,62,51,12
19837,84,64,15
19784,113,78,25
19721,150,89,40
19638,187,120,55
19530,239,156,75
19393,294,214,99
19225,369,274,132
18983,512,332,173
18678,671,431,220
18309,847,560,284
17873,1053,711,363
17277,1342,913,468
16599,1675,1144,582
15777,2034,1460,729
14838,2424,1800,938
13734,2824,2295,1147
12392,3325,2818,1465
11018,3768,3378,1836
9529,4179,4052,2240
8057,4464,4687,2792
6614,4643,5356,3387
5281,4639,5982,4098
4163,4500,6447,4890
3190,4224,6827,5759
2403,3862,7106,6629
1843,3332,7225,7600
1366,2822,7235,8577
1073,2302,7111,9514
856,1912,6770,10462
703,1540,6436,11321
607,1247,6007,12139
524,1015,5586,12875
471,800,5111,13618
446,644,4662,14248
421,523,4238,14818
406,444,3845,15305
410,373,3484,15733
390,324,3108,16178
399,268,2769,16564
411,241,2466,16882
442,209,2213,17136
484,186,1928,17402
526,166,1677,17631
553,147,1516,17784
574,124,1343,17959
626,106,1179,18089
663,90,1044,18203
710,86,946,18258
744,83,855,18318
799,77,760,18364
836,70,681,18413
899,69,601,18431
967,65,537,18431
1003,53,483,18461
1064,52,420,18464
1115,57,367,18461
1167,51,330,18452
1220,57,298,18425
1286,51,285,18378
1340,45,266,18349
1381,42,237,18340
1443,40,219,18298
1491,35,200,18274
1541,36,184,18239
1596,41,168,18195
1660,41,159,18140
1711,38,153,18098
1767,33,144,18056
1826,35,134,18005
1867,25,130,17978
1919,24,115,17942
1980,28,99,17893
2009,26,91,17874
2082,28,75,17815
2137,25,72,17766
2205,20,69,17706
2247,20,65,17668
2299,19,62,17620
2356,16,55,17573
2407,18,48,17527
2470,14,53,17463
2521,23,41,17415
2581,19,44,17356
2643,17,47,17293
2687,19,41,17253
2727,17,42,17214
2775,14,41,17170
2817,14,39,17130
2867,14,38,17081
2905,23,37,17035
2948,23,35,16994
2995,18,37,16950
3046,19,37,16898
3087,15,36,16862
3135,17,31,16817
3190,18,28,16764
3245,16,31,16708
3299,16,32,16653
3344,16,30,16610
3394,14,31,16561
3442,14,34,16510
3498,16,32,16454
3546,19,32,16403
3592,18,34,16356
3632,17,36,16315
3667,21,39,16273
3716,20,35,16229
3755,21,36,16188
3804,20,38,16138
3846,17,41,16096
3883,14,42,16061
3930,23,36,16011
3975,23,40,15962
4033,26,38,15903
4068,28,37,15867
4112,26,45,15817
4145,28,47,15780
4183,34,43,15740
4216,37,43,15704
4252,47,45,15656
4285,38,51,15626
4324,37,52,15587
4350,33,62,15555
4380,31,55,15534
4411,38,60,15491
4451,36,63,15450
4484,38,64,15414
4513,38,66,15383
4560,41,70,15329
4586,41,75,15298
4628,48,75,15249
4664,41,79,15216
4691,44,73,15192
4724,46,73,15157
4752,50,68,15130
4781,40,86,15093
4800,50,81,15069
4831,44,90,15035
4856,44,95,15005
4870,52,90,14988
4904,51,91,14954
4940,47,100,14913
4955,57,98,14890
4972,64,99,14865
4999,69,106,14826
5014,80,105,14801
5043,77,118,14762
5062,80,124,14734
5102,78,135,14685
5118,83,147,14652
5117,93,145,14645
5125,94,156,14625
5145,101,163,14591
5155,88,176,14581
5164,92,184,14560
5168,106,189,14537
5170,117,198,14515
5179,120,208,14493
5180,116,226,14478
5200,111,235,14454
5198,130,231,14441
5196,153,238,14413
5191,155,249,14405
5179,172,252,14397
5180,173,261,14386
5181,182,274,14363
5163,198,274,14365
5170,176,303,14351
5162,194,290,14354
5157,179,318,14346
5142,193,335,14330
5135,205,337,14323
5117,214,345,14324
5102,232,354,14312
5091,243,362,14304
5055,246,395,14304
5019,247,412,14322
4971,273,427,14329
4937,287,420,14356
4892,301,446,14361
4867,275,484,14374
4845,284,476,14395
4817,276,484,14423
4761,278,517,14444
4719,299,519,14463
4669,315,542,14474
4625,353,542,14480
4595,349,575,14481
4538,351,613,14498
4460,395,601,14544
4417,386,618,14579
4374,372,657,14597
4340,364,653,14643
4288,368,673,14671
4228,391,660,14721
4173,392,689,14746
4126,378,725,14771
4074,385,712,14829
4031,381,726,14862
3979,378,748,14895
3960,386,749,14905
3884,408,729,14979
3833,389,764,15014
3781,386,788,15045
3721,388,809,15082
3668,393,788,15151
3618,389,794,15199
3562,408,785,15245
3525,383,791,15301
3509,358,793,15340
3461,365,786,15388
3427,370,787,15416
3395,350,796,15459
3345,376,789,15490
3312,369,776,15543
3277,358,781,15584
3273,342,800,15585
3250,348,778,15624
3235,356,756,15653
3203,360,751,15686
3170,358,770,15702
3165,333,768,15734
3142,325,782,15751
3110,330,778,15782
3098,313,797,15792
3083,314,788,15815
3074,320,764,15842
3047,328,747,15878
3053,317,724,15906
3047,303,735,15915
3054,306,703,15937
3051,301,691,15957
3040,314,690,15956
3017,317,666,16000
3034,297,667,16002
3024,282,673,16021
3021,263,685,16031
3013,271,688,16028
3031,252,674,16043
3059,236,670,16035
3054,262,627,16057
3057,269,611,16063
3067,258,598,16077
3088,252,612,16048
3094,232,613,16061
3115,240,590,16055
3128,230,596,16046
3144,243,555,16058
3169,237,556,16038
3188,223,549,16040
3215,207,543,16035
3234,225,512,16029
3260,238,483,16019
3291,239,492,15978
3328,230,511,15931
3361,236,492,15911
3384,223,503,15890
3407,226,508,15859
3422,239,498,15841
3409,247,501,15843
3433,244,487,15836
3456,235,497,15812
3480,221,512,15787
3510,226,489,15775
3527,230,482,15761
3551,230,467,15752
3576,217,488,15719
3597,206,482,15715
3607,216,493,15684
3611,248,468,15673
3652,231,468,15649
3674,229,474,15623
3691,250,461,15598
3738,238,445,15579
3755,236,452,15557
3791,233,461,15515
3812,243,475,15470
3815,252,483,15450
3821,246,489,15444
3850,260,490,15400
3864,233,505,15398
3872,239,505,15384
3882,219,528,15371
3898,236,500,15366
3906,242,504,15348
3915,240,494,15351
3928,257,482,15333
3948,246,493,15313
3974,239,507,15280
3977,251,519,15253
3982,264,522,15232
4005,252,543,15200
3975,282,545,15198
3984,286,547,15183
3973,298,546,15183
3967,289,569,15175
3975,304,565,15156
3987,290,574,15149
3972,300,573,15155
3985,294,580,15141
3997,294,575,15134
4026,294,563,15117
4041,281,582,15096
4057,306,571,15066
4062,304,570,15064
4052,321,577,15050
4058,306,583,15053
4062,306,595,15037
4061,302,612,15025
4057,317,613,15013
4054,309,625,15012
4070,329,617,14984
4029,353,625,14993
4034,346,635,14985
4012,366,628,14994
3986,372,639,15003
3996,345,644,15015
3999,328,648,15025
3997,325,663,15015
3984,350,657,15009
3978,345,682,14995
3946,376,674,15004
3952,396,670,14982
3933,372,699,14996
3911,387,694,15008
3874,382,710,15034
3861,385,729,15025
3840,380,741,15039
3835,377,755,15033
3794,383,766,15057
3798,383,768,15051
3764,396,778,15062
3760,376,783,15081
3731,406,769,15094
3710,386,800,15104
3658,420,804,15118
3630,412,815,15143
3634,396,812,15158
3610,386,817,15187
3604,378,828,15190
3580,397,799,15224
3573,387,810,15230
3551,384,787,15278
3526,380,803,15291
3520,382,791,15307
3499,390,783,15328
3493,382,792,15333
3481,377,796,15346
3463,384,816,15337
3461,382,812,15345
3444,387,798,15371
3431,379,811,15379
3446,361,806,15387
3437,349,810,15404
3410,375,790,15425
3395,372,798,15435
3378,377,791,15454
3359,362,802,15477
3390,360,786,15464
3376,358,779,15487
3351,363,774,15512
3365,368,758,15509
3354,361,776,15509
3350,351,790,15509
3336,355,776,15533
3331,353,771,15545
3323,361,749,15567
3317,351,726,15606
3343,333,740,15584
3370,317,718,15595
3388,304,717,15591
3382,305,707,15606
3391,297,708,15604
3415,305,689,15591
3419,307,679,15595
3439,300,690,15571
3455,289,697,15559
3480,292,675,15553
3491,293,651,15565
3512,301,642,15545
3532,296,644,15528
3564,288,638,15510
3566,284,642,15508
3602,272,637,15489
3621,280,628,15471
3638,292,614,15456
3669,295,623,15413
3679,300,610,15411
3699,283,611,15407
3701,283,626,15390
3718,286,623,15373
3712,291,614,15383
3733,287,594,15386
3765,270,581,15384
3772,283,588,15357
3816,274,576,15334
3842,259,567,15332
3850,279,566,15305
3875,284,559,15282
3897,281,569,15253
3888,290,570,15252
3897,295,558,15250
3917,291,558,15234
3920,305,558,15217
3922,298,565,15215
3912,303,583,15202
3892,314,581,15213
3923,294,588,15195
3949,323,570,15158
3980,308,587,15125
3996,303,608,15093
4001,313,617,15069
4002,331,620,15047
3993,347,606,15054
3998,341,628,15033
3998,334,638,15030
3979,340,659,15022
3983,349,677,14991
3966,347,703,14984
3945,362,706,14987
3917,354,710,15019
3885,364,724,15027
3871,381,723,15025
3846,385,738,15031
3816,391,746,15047
3760,408,764,15068
3721,423,798,15058
3704,409,828,15059
3697,393,827,15083
3688,392,810,15110
3691,354,831,15124
3679,367,824,15130
3645,394,809,15152
3629,429,795,15147
3605,401,809,15185
3599,391,810,15200
3583,388,807,15222
3559,392,811,15238
3544,392,815,15249
3528,384,813,15275
3507,392,810,15291
3508,386,816,15290
3471,413,795,15321
3485,416,792,15307
3473,410,804,15313
3457,399,828,15316
3434,384,847,15335
3408,412,821,15359
3397,379,831,15393
3366,392,828,15414
3324,396,830,15450
3298,398,811,15493
3286,389,814,15511
3267,386,816,15531
3265,377,798,15560
3246,392,808,15554
3234,384,794,15588
3220,388,791,15601
3219,377,800,15604
3236,338,818,15608
3232,362,795,15611
3241,374,794,15591
3241,363,788,15608
3246,348,793,15613
3256,337,779,15628
3272,320,750,15658
3301,310,748,15641
3309,316,727,15648
3304,319,694,15683
3304,324,703,15669
3306,316,716,15662
3338,287,716,15659
3347,289,709,15655
3358,324,678,15640
3364,312,678,15646
3395,309,662,15634
3401,302,664,15633
3453,294,658,15595
3455,290,630,15625
3480,280,622,15618
3505,271,617,15607
3525,255,608,15612
3536,276,586,15602
3554,266,590,15590
3559,266,608,15567
3576,265,613,15546
3580,264,629,15527
3597,264,628,15511
3615,258,625,15502
3598,290,632,15480
3613,298,627,15462
3637,286,637,15440
3626,298,637,15439
3637,289,648,15426
3646,286,664,15404
3635,301,661,15403
3629,319,656,15396
3637,317,655,15391
3651,331,627,15391
3654,329,621,15396
3659,353,604,15384
3654,331,634,15381
3652,324,661,15363
3656,319,668,15357
3643,319,666,15372
3661,292,666,15381
3667,299,647,15387
3661,279,654,15406
3669,301,643,15387
3693,300,640,15367
3699,292,638,15371
3683,312,638,15367
3685,305,646,15364
3701,313,640,15346
3699,338,633,15330
3714,337,641,15308
3717,331,654,15298
3726,338,663,15273
3744,318,669,15269
3750,328,659,15263
3750,321,676,15253
3756,330,683,15231
3746,333,684,15237
3752,317,688,15243
3756,314,709,15221
3761,301,726,15212
3762,314,715,15209
3742,325,695,15238
3744,331,690,15235
3756,336,678,15230
3738,337,688,15237
3721,335,676,15268
3720,324,688,15268
3718,322,694,15266
3723,319,695,15263
3725,325,683,15267
3739,345,666,15250
3744,344,691,15221
3750,330,720,15200
3746,323,725,15206
3758,309,710,15223
3741,321,696,15242
3721,316,698,15265
3730,321,695,15254
3726,328,681,15265
3717,328,691,15264
3715,347,663,15275
3733,316,684,15267
3707,336,697,15260
3704,342,682,15272
3703,358,686,15253
3722,346,683,15249
3763,323,685,15229
3775,315,691,15219
3775,336,679,15210
3810,327,661,15202
3828,319,668,15185
3826,322,682,15170
3831,342,665,15162
3803,386,640,15171
3813,337,668,15182
3817,328,666,15189
3806,334,662,15198
3815,331,665,15189
3806,339,667,15188
3801,346,672,15181
3823,333,665,15179
3832,334,676,15158
3846,340,656,15158
3841,344,667,15148
3839,349,668,15144
3833,341,671,15155
3835,362,674,15129
3851,349,699,15101
3845,338,747,15070
3825,356,755,15064
3799,375,763,15063
3785,377,770,15068
3794,351,772,15083
3781,361,772,15086
3767,400,736,15097
3757,377,762,15104
3740,381,748,15131
3729,369,738,15164
3700,378,751,15171
3686,392,764,15158
3680,392,760,15168
3684,362,786,15168
3685,385,765,15165
3669,409,766,15156
3666,396,777,15161
3659,393,779,15169
3643,375,799,15183
3626,372,800,15202
3622,381,786,15211
3637,377,793,15193
3644,374,802,15180
3631,389,791,15189
3641,387,777,15195
3620,398,770,15212
3597,391,804,15208
3593,404,803,15200
3601,413,790,15196
3591,389,812,15208
3580,384,820,15216
3571,391,820,15218
3578,377,821,15224
3593,371,818,15218
3599,347,825,15229
3605,342,793,15260
3603,326,810,15261
3621,331,782,15266
3607,349,743,15301
3615,369,735,15281
3598,385,725,15292
3596,385,727,15292
3610,366,707,15317
3586,383,708,15323
3600,336,742,15322
3584,352,764,15300
3584,335,772,15309
3598,343,746,15313
3575,344,734,15347
3586,351,736,15327
3599,348,739,15314
3585,339,749,15327
3575,352,740,15333
3572,343,729,15356
3589,319,740,15352
3596,329,728,15347
3562,359,709,15370
3541,353,742,15364
3551,362,736,15351
3570,348,733,15349
3568,357,728,15347
3581,353,709,15357
3588,354,720,15338
3548,375,706,15371
3571,375,703,15351
3561,358,703,15378
3568,355,707,15370
3579,336,722,15363
3565,344,736,15355
3555,362,727,15356
3534,343,740,15383
3578,333,740,15349
3583,333,737,15347
3569,350,719,15362
3578,347,737,15338
3596,327,750,15327
3565,353,744,15338
3568,361,727,15344
3565,350,730,15355
3556,356,736,15352
3542,351,752,15355
3534,358,767,15341
3547,344,773,15336
3546,340,761,15353
3557,337,745,15361
3581,334,739,15346
3582,335,737,15346
3575,330,740,15355
3586,335,725,15354
3607,339,713,15341
3585,347,729,15339
3584,346,734,15336
3579,357,717,15347
3573,383,704,15340
3560,364,716,15360
3573,370,708,15349
3560,362,710,15368
3581,330,716,15373
3586,316,716,15382
3596,317,723,15364
3589,326,709,15376
3572,326,703,15399
3567,332,720,15381
3581,327,714,15378
3575,332,704,15389
3555,320,714,15411
3576,305,722,15397
3558,306,709,15427
3603,303,703,15391
3616,330,681,15373
3621,328,666,15385
3629,328,651,15392
3647,334,647,15372
3653,331,639,15377
3647,328,665,15360
3662,319,656,15363
3644,334,668,15354
3636,345,664,15355
3636,330,682,15352
3594,347,675,15384
3589,338,678,15395
3593,330,685,15392
3605,330,680,15385
3611,333,677,15379
3593,350,676,15381
3577,350,697,15376
3597,347,681,15375
3594,359,698,15349
3614,317,734,15335
3605,335,736,15324
3588,356,714,15342
3560,345,729,15366
3560,354,713,15373
3574,363,725,15338
3592,357,726,15325
3581,343,753,15323
3568,336,748,15348
3544,357,750,15349
3540,351,742,15367
3547,322,754,15377
3569,292,755,15384
3568,306,735,15391
3563,318,731,15388
3546,328,719,15407
3561,338,715,15386
3547,343,723,15387
3547,335,728,15390
3563,324,730,15383
3559,339,735,15367
3530,359,727,15384
3505,343,743,15409
