SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
4324,12,17,15647
4368,14,18,15600
4399,12,24,15565
4449,11,22,15518
4493,9,29,15469
4531,11,30,15428
4568,10,27,15395
4603,13,27,15357
4640,20,26,15314
4669,19,31,15281
4717,21,30,15232
4752,31,31,15186
4793,24,35,15148
4834,22,39,15105
4861,23,38,15078
4896,23,36,15045
4932,26,37,15005
4966,25,36,14973
5008,25,40,14927
5045,19,43,14893
5069,28,41,14862
5099,22,46,14833
5133,21,45,14801
5157,23,46,14774
5200,27,41,14732
5231,23,48,14698
5268,26,48,14658
5315,29,48,14608
5356,30,49,14565
5397,34,51,14518
5420,39,55,14486
5448,44,52,14456
5471,43,54,14432
5500,39,62,14399
5527,39,65,14369
5562,44,65,14329
5586,38,72,14304
5615,37,74,14274
5646,38,77,14239
5666,41,75,14218
5701,43,72,14184
5728,44,73,14155
5755,52,73,14120
5786,55,78,14081
5804,55,82,14059
5828,50,89,14033
5860,53,82,14005
5883,63,82,13972
5907,52,93,13948
5929,56,91,13924
5963,61,94,13882
5999,66,92,13843
6018,70,96,13816
6042,79,95,13784
6051,89,93,13767
6073,84,105,13738
6093,95,108,13704
6103,101,121,13675
6110,95,141,13654
6116,98,146,13640
6128,104,145,13623
6140,113,153,13594
6136,134,153,13577
6126,139,179,13556
6117,136,202,13545
6115,134,218,13533
6103,153,229,13515
6074,168,253,13505
6052,177,281,13490
6011,203,291,13495
5963,233,314,13490
5932,237,327,13504
5891,259,346,13504
5846,276,368,13510
5799,295,385,13521
5743,316,413,13528
5699,322,436,13543
5634,338,471,13557
5573,364,493,13570
5518,362,534,13586
5477,368,549,13606
5400,385,578,13637
5342,382,609,13667
5276,387,644,13693
5206,409,660,13725
5128,424,686,13762
5053,432,703,13812
4945,447,737,13871
4852,467,756,13925
4745,493,778,13984
4663,486,801,14050
4574,506,836,14084
4460,529,859,14152
4349,545,883,14223
4249,545,920,14286
4171,504,954,14371
4068,508,979,14445
3970,510,1001,14519
3900,500,1016,14584
3793,520,1042,14645
3707,519,1046,14728
3612,535,1041,14812
3521,530,1072,14877
3427,550,1074,14949
3350,538,1062,15050
3279,535,1060,15126
3204,499,1074,15223
3144,501,1060,15295
3090,474,1074,15362
3015,490,1041,15454
2989,449,1021,15541
2931,450,980,15639
2891,445,948,15716
2883,394,922,15801
2836,392,894,15878
2794,390,875,15941
2758,372,866,16004
2742,344,853,16061
2741,335,843,16081
2730,319,824,16127
2718,300,804,16178
2713,311,739,16237
2713,294,724,16269
2728,293,697,16282
2742,286,667,16305
2747,264,652,16337
2768,264,648,16320
2754,273,637,16336
2771,266,625,16338
2796,260,608,16336
2830,245,573,16352
2850,233,570,16347
2863,234,566,16337
2872,224,568,16336
2907,194,572,16327
2939,198,546,16317
2965,222,511,16302
2991,209,508,16292
3003,203,502,16292
3025,203,492,16280
3052,205,458,16285
3090,197,475,16238
3112,203,463,16222
3175,184,451,16190
3206,190,433,16171
3261,185,420,16134
3293,192,406,16109
3317,202,405,16076
3350,189,426,16035
3380,181,425,16014
3394,196,411,15999
3422,186,429,15963
3426,200,427,15947
3479,184,429,15908
3505,198,414,15883
3530,199,405,15866
3551,211,396,15842
3592,215,386,15807
3606,222,397,15775
3628,206,414,15752
3654,198,423,15725
3676,214,420,15690
3702,221,419,15658
3715,222,418,15645
3755,217,430,15598
3783,209,424,15584
3815,208,413,15564
3845,217,412,15526
3869,225,428,15478
3892,239,421,15448
3910,217,431,15442
3927,227,421,15425
3939,244,401,15416
3947,228,422,15403
3966,227,435,15372
3996,230,440,15334
4011,218,436,15335
4027,233,438,15302
4050,224,453,15273
4030,252,447,15271
4046,244,457,15253
4076,227,469,15228
4089,224,480,15207
4093,236,472,15199
4108,254,466,15172
4110,275,471,15144
4103,288,478,15131
4120,281,471,15128
4125,278,478,15119
4157,272,490,15081
4171,275,504,15050
4185,260,524,15031
4169,281,533,15017
4162,283,556,14999
4168,300,545,14987
4174,303,537,14986
4168,297,550,14985
4150,310,553,14987
4134,334,571,14961
4129,316,618,14937
4135,310,617,14938
4131,333,629,14907
4107,355,631,14907
4093,349,650,14908
4093,357,660,14890
4096,343,678,14883
4102,337,677,14884
4081,345,676,14898
4074,356,668,14902
4066,347,650,14937
4056,348,663,14933
4040,343,688,14929
4021,360,675,14944
3986,371,678,14965
3969,374,692,14965
3955,368,706,14971
3950,367,715,14968
3959,364,716,14961
3941,382,721,14956
3904,422,716,14958
3881,411,759,14949
3867,415,751,14967
3839,410,759,14992
3820,393,778,15009
3807,370,795,15028
3776,381,816,15027
3764,385,809,15042
3740,381,815,15064
3715,373,808,15104
3675,386,814,15125
3645,411,788,15156
3613,420,803,15164
3605,400,795,15200
3600,407,804,15189
3587,412,795,15206
3572,445,748,15235
3555,451,764,15230
3560,402,801,15237
3538,438,782,15242
3528,420,817,15235
3517,407,827,15249
3513,396,842,15249
3505,409,824,15262
3477,387,831,15305
3450,389,848,15313
3441,386,839,15334
3407,398,834,15361
3404,399,821,15376
3419,402,803,15376
3403,415,798,15384
3419,417,794,15370
3398,398,805,15399
3393,375,793,15439
3377,380,788,15455
3377,382,768,15473
3380,393,747,15480
3382,397,757,15464
3364,387,763,15486
3345,404,746,15505
3370,385,755,15490
3380,357,759,15504
3380,348,764,15508
3399,346,742,15513
3404,353,729,15514
3404,350,719,15527
3418,340,734,15508
3424,334,743,15499
3415,337,731,15517
3392,346,724,15538
3428,320,722,15530
3414,342,733,15511
3427,335,734,15504
3402,342,737,15519
3416,347,729,15508
3421,346,714,15519
3412,375,685,15528
3412,371,686,15531
3412,364,697,15527
3427,351,690,15532
3440,360,668,15532
3463,347,671,15519
3482,351,668,15499
3488,358,676,15478
3498,357,671,15474
3514,358,678,15450
3510,343,715,15432
3514,345,729,15412
3494,363,727,15416
3487,351,748,15414
3463,353,731,15453
3467,374,727,15432
3452,371,718,15459
3453,365,718,15464
3459,375,722,15444
3464,369,717,15450
3473,373,723,15431
3486,361,732,15421
3478,377,699,15446
3455,377,716,15452
3440,366,728,15466
3439,360,717,15484
3444,369,713,15474
3441,367,715,15477
3456,332,734,15478
3422,349,768,15461
3431,355,771,15443
3426,347,768,15459
3403,367,768,15462
3404,367,758,15471
3378,389,739,15494
3387,368,755,15490
3393,342,758,15507
3370,361,735,15534
3377,341,747,15535
3385,346,734,15535
3387,345,741,15527
3389,351,742,15518
3356,352,755,15537
3353,348,747,15552
3365,345,722,15568
3379,343,710,15568
3398,322,705,15575
3403,335,687,15575
3383,345,687,15585
3400,335,688,15577
3420,334,680,15566
3431,319,685,15565
3416,321,684,15579
3413,308,683,15596
3420,313,672,15595
3417,325,654,15604
3419,333,642,15606
3439,330,623,15608
3438,325,626,15611
3436,322,633,15609
3441,307,639,15613
3436,310,632,15622
3451,322,635,15592
3456,325,634,15585
3462,310,634,15594
3488,310,632,15570
3503,331,622,15544
3526,328,631,15515
3531,322,642,15505
3536,328,630,15506
3541,319,657,15483
3535,317,653,15495
3528,328,658,15486
3534,321,669,15476
3551,314,672,15463
3538,304,680,15478
3546,315,681,15458
3526,330,686,15458
3521,336,678,15465
3523,323,691,15463
3496,345,688,15471
3491,330,702,15477
3502,325,694,15479
3522,335,668,15475
3540,333,660,15467
3547,334,670,15449
3563,315,687,15435
3568,298,703,15431
3576,319,708,15397
3555,326,698,15421
3559,321,705,15415
3547,325,693,15435
3539,336,703,15422
3552,362,692,15394
3553,365,702,15380
3539,366,713,15382
3540,361,728,15371
3523,367,717,15393
3513,349,754,15384
3484,342,760,15414
3473,335,745,15447
3458,356,735,15451
3474,334,729,15463
3470,328,733,15469
3478,331,714,15477
3450,363,706,15481
3441,365,714,15480
3464,336,699,15501
3463,329,703,15505
3465,320,706,15509
3494,310,717,15479
3512,308,694,15486
3514,315,692,15479
3528,328,687,15457
3526,325,689,15460
3540,317,701,15442
3537,316,699,15448
3517,333,686,15464
3506,343,683,15468
3513,337,698,15452
3526,315,696,15463
3508,315,686,15491
3536,324,666,15474
3548,306,654,15492
3563,291,664,15482
3551,304,642,15503
3552,302,648,15498
3559,300,659,15482
3567,288,650,15495
3574,315,645,15466
3570,321,641,15468
3569,339,612,15480
3555,334,629,15482
3582,338,632,15448
3597,338,632,15433
3594,353,632,15421
3589,340,639,15432
3591,329,630,15450
3611,315,633,15441
3624,302,634,15440
3628,306,627,15439
3633,308,627,15432
3639,321,609,15431
3649,312,617,15422
3657,323,617,15403
3678,303,633,15386
3698,318,624,15360
3723,308,631,15338
3719,307,611,15363
3700,315,611,15374
3710,311,630,15349
3720,318,623,15339
3736,321,616,15327
3759,281,623,15337
3772,292,627,15309
3774,295,626,15305
3748,302,618,15332
3754,304,622,15320
3785,302,608,15305
3806,296,601,15297
3797,321,595,15287
3828,328,598,15246
3847,337,615,15201
3863,326,631,15180
3867,329,636,15168
3855,334,646,15165
3850,358,637,15155
3872,353,651,15124
3877,358,645,15120
3861,350,656,15133
3847,351,656,15146
3879,336,647,15138
3877,334,656,15133
3893,319,653,15135
3911,296,658,15135
3945,290,673,15092
3951,279,671,15099
3942,316,639,15103
3954,321,658,15067
3954,326,650,15070
3962,349,644,15045
3972,357,639,15032
3962,353,651,15034
3973,350,666,15011
3951,374,670,15005
3955,378,661,15006
3940,370,682,15008
3934,397,690,14979
3930,389,681,15000
3910,394,694,15002
3886,385,732,14997
3888,386,734,14992
3897,379,738,14986
3884,370,758,14988
3864,390,731,15015
3871,364,744,15021
3842,394,737,15027
3834,397,742,15027
3809,402,739,15050
3803,407,755,15035
3800,408,754,15038
3778,425,755,15042
3772,408,769,15051
3745,389,799,15067
3736,392,804,15068
3728,387,792,15093
3712,380,795,15113
3694,393,793,15120
3669,398,791,15142
3656,400,761,15183
3634,415,783,15168
3627,407,775,15191
3607,410,788,15195
3602,389,802,15207
3554,398,791,15257
3548,394,779,15279
3533,412,755,15300
3525,401,758,15316
3512,391,755,15342
3493,401,772,15334
3449,399,787,15365
3451,376,776,15397
3459,367,766,15408
3487,358,795,15360
3487,366,749,15398
3488,354,751,15407
3464,350,760,15426
3479,324,776,15421
3487,337,758,15418
3506,328,774,15392
3482,355,757,15406
3488,348,763,15401
3456,360,764,15420
3489,339,772,15400
3445,376,754,15425
3443,376,758,15423
3442,374,751,15433
3465,372,747,15416
3494,342,770,15394
3476,361,752,15411
3469,360,739,15432
3467,352,753,15428
3457,370,746,15427
3450,358,746,15446
3473,364,729,15434
3474,344,735,15447
3477,344,745,15434
3456,355,748,15441
3445,372,730,15453
3469,350,742,15439
3495,329,747,15429
3498,334,741,15427
3495,336,734,15435
3479,352,715,15454
3483,321,755,15441
3499,338,741,15422
3501,351,729,15419
3512,349,737,15402
3511,348,734,15407
3513,344,737,15406
3541,328,741,15390
3552,328,745,15375
3530,346,738,15386
3541,365,726,15368
3530,367,725,15378
3527,361,732,15380
3525,355,740,15380
3551,357,731,15361
3566,355,720,15359
3574,371,709,15346
3557,370,733,15340
3579,369,718,15334
3583,349,740,15328
3595,342,730,15333
3603,348,707,15342
3620,325,710,15345
3636,341,675,15348
3638,343,679,15340
3643,342,688,15327
3651,345,675,15329
3633,341,691,15335
3643,354,703,15300
3632,360,721,15287
3617,359,706,15318
3585,379,725,15311
3583,377,729,15311
3584,372,722,15322
3576,381,728,15315
3540,390,731,15339
3545,366,728,15361
3540,364,726,15370
3544,354,713,15389
3539,356,723,15382
3542,367,722,15369
3519,376,727,15378
3528,357,742,15373
3523,372,736,15369
3513,362,744,15381
3514,359,739,15388
3530,358,744,15368
3525,339,759,15377
3513,356,754,15377
3530,341,758,15371
3520,357,736,15387
3520,351,730,15399
3519,351,729,15401
3537,354,724,15385
3553,353,713,15381
3524,384,708,15384
3533,388,719,15360
3543,398,703,15356
3541,389,722,15348
3533,381,716,15370
3507,379,722,15392
3496,366,728,15410
3503,353,742,15402
3492,370,730,15408
3490,369,710,15431
3478,344,722,15456
3488,345,699,15468
3496,340,715,15449
3512,332,696,15460
3514,336,694,15456
3518,331,672,15479
3535,324,646,15495
3537,317,661,15485
3536,332,658,15474
3547,338,655,15460
3540,352,647,15461
3530,356,660,15454
