SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19963,17,20,0
19949,26,23,2
19925,43,27,5
19896,61,36,7
19847,93,49,11
19797,120,71,12
19733,149,95,23
19655,184,126,35
19546,233,174,47
19404,291,240,65
19213,398,299,90
18980,512,381,127
18662,683,469,186
18273,874,604,249
17803,1116,755,326
17196,1417,953,434
16487,1739,1226,548
15633,2097,1568,702
14579,2563,1938,920
13388,3026,2427,1159
12035,3528,2950,1487
10588,3982,3566,1864
9137,4366,4163,2334
7631,4598,4872,2899
6305,4688,5518,3489
5020,4615,6136,4229
3924,4399,6644,5033
3030,4074,7009,5887
2286,3686,7276,6752
1720,3248,7383,7649
1325,2739,7336,8600
1018,2251,7137,9594
789,1873,6873,10465
645,1530,6438,11387
533,1245,5992,12230
458,979,5552,13011
399,772,5085,13744
385,608,4589,14418
363,482,4132,15023
339,399,3715,15547
347,316,3335,16002
361,253,3018,16368
373,202,2681,16744
391,171,2398,17040
414,158,2113,17315
455,137,1863,17545
486,126,1659,17729
519,113,1456,17912
555,97,1287,18061
580,103,1133,18184
623,86,1009,18282
676,90,899,18335
701,88,823,18388
751,87,723,18439
800,86,649,18465
848,84,566,18502
907,68,511,18514
941,75,441,18543
998,64,398,18540
1058,60,359,18523
1114,48,326,18512
1162,50,297,18491
1218,41,285,18456
1267,43,259,18431
1335,45,242,18378
1393,40,218,18349
1449,36,192,18323
1496,41,170,18293
1551,42,165,18242
1621,38,152,18189
1669,37,141,18153
1717,34,133,18116
1780,33,121,18066
1842,30,111,18017
1895,32,100,17973
1946,25,95,17934
1997,27,80,17896
2058,18,79,17845
2107,22,72,17799
2156,22,58,17764
2210,17,49,17724
2258,12,52,17678
2314,10,48,17628
2368,10,39,17583
2428,10,35,17527
2473,14,28,17485
2533,10,29,17428
2586,9,30,17375
2638,5,32,17325
2683,8,28,17281
2733,9,24,17234
2779,11,21,17189
2828,7,22,17143
2877,9,19,17095
2928,7,18,17047
2980,10,13,16997
3045,8,14,16933
3103,5,17,16875
3141,6,14,16839
3194,6,13,16787
3237,6,14,16743
3296,7,12,16685
3346,5,14,16635
3406,6,10,16578
3470,4,11,16515
3505,4,11,16480
3561,2,13,16424
3610,3,12,16375
3651,5,11,16333
3709,5,9,16277
3759,4,9,16228
3816,5,9,16170
3852,7,10,16131
3895,8,8,16089
3933,8,5,16054
3976,4,8,16012
4034,2,9,15955
4081,3,10,15906
4122,5,5,15868
4163,5,4,15828
4223,5,5,15767
4261,5,4,15730
4307,5,6,15682
4359,6,6,15629
4406,6,6,15582
4458,5,7,15530
4499,5,8,15488
4541,5,6,15448
4585,5,6,15404
4614,6,3,15377
4661,6,5,15328
4703,6,5,15286
4751,6,6,15237
4783,5,7,15205
4832,8,7,15153
4870,8,8,15114
4914,6,9,15071
4959,7,9,15025
4988,10,10,14992
5015,11,12,14962
5044,11,13,14932
5078,10,13,14899
5109,13,13,14865
5137,15,16,14832
5172,18,20,14790
5206,19,23,14752
5234,16,28,14722
5271,18,28,14683
5301,20,28,14651
5324,20,35,14621
5362,27,35,14576
5396,25,37,14542
5424,25,42,14509
5457,25,44,14474
5494,30,47,14429
5523,25,48,14404
5549,32,46,14373
5576,32,52,14340
5602,35,52,14311
5625,32,55,14288
5649,36,56,14259
5670,42,52,14236
5712,45,53,14190
5742,46,52,14160
5767,47,56,14130
5801,43,58,14098
5822,46,64,14068
5844,49,68,14039
5865,52,75,14008
5894,58,75,13973
5919,65,85,13931
5935,75,90,13900
5959,78,92,13871
5979,73,109,13839
5986,82,118,13814
5988,105,126,13781
5987,104,151,13758
5992,112,155,13741
5988,119,167,13726
5987,125,181,13707
5986,132,195,13687
5983,137,205,13675
5968,141,221,13670
5966,141,238,13655
5945,166,257,13632
5924,191,272,13613
5904,196,285,13615
5877,217,295,13611
5858,226,310,13606
5811,233,344,13612
5760,259,357,13624
5733,261,381,13625
5680,268,403,13649
5621,294,413,13672
5572,315,424,13689
5510,317,458,13715
5447,327,478,13748
5409,342,477,13772
5350,332,520,13798
5295,345,546,13814
5179,389,574,13858
5112,386,625,13877
5042,386,648,13924
4975,394,679,13952
4878,424,710,13988
4792,431,729,14048
4702,450,748,14100
4606,459,797,14138
4492,508,804,14196
4401,505,852,14242
4296,513,881,14310
4181,508,915,14396
4067,535,941,14457
3982,517,968,14533
3888,508,993,14611
3782,519,1005,14694
3718,506,1008,14768
3612,525,1004,14859
3534,501,1008,14957
3461,491,1029,15019
3374,500,1029,15097
3300,469,1051,15180
3209,483,1040,15268
3128,506,1032,15334
3060,481,1051,15408
3008,456,1047,15489
2946,452,1043,15559
2914,434,1005,15647
2874,413,978,15735
2837,401,951,15811
2819,387,913,15881
2801,365,882,15952
2767,367,871,15995
2743,355,852,16050
2728,347,857,16068
2711,315,861,16113
2687,321,819,16173
2687,308,809,16196
2681,303,785,16231
2669,310,755,16266
2690,282,749,16279
2681,300,702,16317
2684,274,695,16347
2682,279,707,16332
2689,281,670,16360
2694,251,655,16400
2725,247,632,16396
2741,234,615,16410
2764,224,605,16407
2787,239,579,16395
2805,209,593,16393
2828,214,573,16385
2849,217,547,16387
2875,226,539,16360
2898,233,531,16338
2912,218,517,16353
2953,210,508,16329
2952,220,497,16331
2978,206,500,16316
2992,220,478,16310
3026,213,484,16277
3071,209,472,16248
3102,209,457,16232
3128,215,460,16197
3157,219,446,16178
3175,228,435,16162
3211,203,451,16135
3249,206,446,16099
3271,215,436,16078
3293,222,418,16067
3336,216,418,16030
3392,195,430,15983
3428,184,425,15963
3461,196,401,15942
3487,194,410,15909
3522,203,408,15867
3539,207,414,15840
3575,200,425,15800
3597,219,416,15768
3634,208,403,15755
3685,193,403,15719
3741,190,397,15672
3763,194,397,15646
3774,191,388,15647
3806,185,398,15611
3850,176,401,15573
3890,170,400,15540
3925,172,402,15501
3948,189,399,15464
3976,192,407,15425
4011,195,392,15402
4024,210,399,15367
4043,202,421,15334
4068,208,413,15311
4104,201,413,15282
4133,208,412,15247
4155,215,403,15227
4159,214,418,15209
4180,218,423,15179
4199,227,425,15149
4200,241,422,15137
4214,251,436,15099
4209,256,442,15093
4229,238,465,15068
4231,257,465,15047
4260,260,466,15014
4283,262,475,14980
4284,275,484,14957
4300,278,510,14912
4271,305,493,14931
4267,312,509,14912
4268,302,538,14892
4237,329,554,14880
4212,336,569,14883
4200,341,588,14871
4205,334,609,14852
4180,355,625,14840
4173,343,656,14828
4157,331,670,14842
4150,346,684,14820
4131,345,689,14835
4110,362,667,14861
4097,357,684,14862
4079,361,682,14878
4054,374,665,14907
4016,397,676,14911
4003,415,669,14913
3996,401,700,14903
3954,388,737,14921
3908,395,756,14941
