SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19969,11,20,0
19946,28,25,1
19923,44,29,4
19895,61,37,7
19844,95,50,11
19796,117,70,17
19724,159,91,26
19630,201,135,34
19525,254,158,63
19387,325,203,85
19189,422,284,105
18953,533,361,153
18653,680,472,195
18245,891,609,255
17739,1132,808,321
17087,1464,1031,418
16305,1831,1310,554
15354,2237,1675,734
14256,2718,2087,939
12998,3196,2618,1188
11554,3721,3205,1520
10165,4090,3784,1961
8675,4502,4379,2444
7196,4710,5082,3012
5795,4817,5724,3664
4566,4665,6360,4409
3499,4439,6857,5205
2690,4000,7215,6095
2039,3497,7477,6987
1525,3090,7427,7958
1143,2624,7288,8945
893,2119,7064,9924
711,1724,6730,10835
584,1390,6303,11723
485,1172,5806,12537
428,919,5404,13249
400,733,4988,13879
363,609,4501,14527
362,480,4111,15047
372,404,3675,15549
376,344,3272,16008
395,268,2920,16417
421,236,2591,16752
434,206,2299,17061
451,164,2046,17339
481,153,1840,17526
503,132,1654,17711
529,127,1467,17877
572,111,1302,18015
609,104,1163,18124
665,94,1025,18216
704,92,917,18287
753,92,824,18331
799,96,740,18365
842,80,663,18415
895,71,600,18434
956,66,528,18450
997,71,467,18465
1041,80,419,18460
1081,78,398,18443
1115,69,368,18448
1155,62,339,18444
1210,55,305,18430
1271,58,266,18405
1323,46,248,18383
1391,41,217,18351
1439,38,198,18325
1505,33,181,18281
1550,36,160,18254
1608,31,146,18215
1674,25,145,18156
1722,27,128,18123
1776,24,111,18089
1838,22,107,18033
1902,21,101,17976
1956,23,84,17937
2006,27,81,17886
2049,24,77,17850
2098,21,75,17806
2145,22,66,17767
2206,19,65,17710
2255,20,60,17665
2299,20,54,17627
2351,18,51,17580
2412,12,55,17521
2468,12,48,17472
2507,16,42,17435
2554,15,42,17389
2614,13,39,17334
2661,15,41,17283
2716,9,42,17233
2759,11,35,17195
2814,12,32,17142
2876,13,26,17085
2920,14,25,17041
2979,14,25,16982
3031,11,26,16932
3079,11,27,16883
3147,8,23,16822
3189,4,27,16780
3228,7,27,16738
3275,5,22,16698
3321,5,21,16653
3370,6,20,16604
3408,7,16,16569
3453,9,13,16525
3509,9,13,16469
3552,10,15,16423
3602,10,14,16374
3641,8,16,16335
3693,10,14,16283
3734,15,14,16237
3782,15,17,16186
3826,14,17,16143
3879,9,22,16090
3918,9,23,16050
3976,10,23,15991
4039,9,20,15932
4077,4,24,15895
4131,8,21,15840
4177,15,20,15788
4221,12,24,15743
4259,11,28,15702
4291,14,27,15668
4326,15,27,15632
4358,21,26,15595
4398,18,28,15556
4436,16,28,15520
4481,21,27,15471
4525,19,25,15431
4567,17,28,15388
4605,13,30,15352
4646,15,33,15306
4680,18,33,15269
4719,20,28,15233
4748,25,27,15200
4784,25,26,15165
4831,25,32,15112
4883,25,35,15057
4923,22,38,15017
4955,21,41,14983
4987,20,43,14950
5026,20,43,14911
5063,25,44,14868
5097,27,40,14836
5129,33,38,14800
5180,31,42,14747
5231,29,42,14698
5274,25,45,14656
5312,27,49,14612
5362,30,43,14565
5407,29,43,14521
5437,29,48,14486
5490,26,49,14435
5517,37,42,14404
5550,36,44,14370
5571,34,50,14345
5594,39,56,14311
5618,47,64,14271
5642,51,74,14233
5660,62,76,14202
5684,52,83,14181
5704,50,90,14156
5728,60,86,14126
5757,74,85,14084
5784,69,99,14048
5807,73,102,14018
5833,72,110,13985
5839,76,121,13964
5853,75,126,13946
5880,82,127,13911
5881,82,146,13891
5879,94,148,13879
5880,114,141,13865
5885,122,152,13841
5896,118,171,13815
5896,121,187,13796
5886,128,201,13785
5889,133,209,13769
5897,136,222,13745
5903,133,226,13738
5902,140,233,13725
5890,162,238,13710
5870,184,239,13707
5852,183,282,13683
5831,203,293,13673
5799,224,304,13673
5764,249,309,13678
5734,249,342,13675
5670,268,379,13683
5629,261,420,13690
5571,284,437,13708
5513,319,436,13732
5471,323,470,13736
5411,342,477,13770
5359,355,489,13797
5298,356,533,13813
5241,378,552,13829
5165,379,603,13853
