SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19964,16,20,0
19949,28,21,2
19931,35,30,4
19917,39,35,9
19887,53,44,16
19855,72,51,22
19800,103,68,29
19733,147,80,40
19675,162,110,53
19582,215,131,72
19479,261,168,92
19345,316,227,112
19151,429,275,145
18909,540,372,179
18594,709,468,229
18187,937,576,300
17738,1139,744,379
17144,1407,955,494
16392,1729,1263,616
15523,2095,1610,772
14450,2582,1978,990
13252,3044,2465,1239
11857,3557,3007,1579
10361,4054,3612,1973
8886,4371,4288,2455
7421,4575,4945,3059
6008,4704,5597,3691
4753,4671,6130,4446
3675,4421,6666,5238
2873,3978,7025,6124
2196,3529,7224,7051
1656,3111,7219,8014
1261,2653,7144,8942
954,2204,6912,9930
757,1782,6623,10838
627,1443,6197,11733
534,1143,5753,12570
475,907,5336,13282
442,738,4860,13960
425,601,4460,14514
398,493,4038,15071
400,401,3656,15543
413,328,3297,15962
424,277,2951,16348
420,236,2596,16748
448,208,2328,17016
477,172,2088,17263
501,164,1868,17467
519,143,1642,17696
561,130,1433,17876
595,137,1270,17998
630,105,1161,18104
690,91,1016,18203
726,101,877,18296
784,90,776,18350
842,76,702,18380
894,60,634,18412
943,64,559,18434
1003,71,508,18418
1056,76,457,18411
1108,73,410,18409
1160,69,366,18405
1212,54,342,18392
1269,57,300,18374
1318,63,258,18361
1356,64,222,18358
1400,57,217,18326
1452,53,198,18297
1502,48,188,18262
1552,46,176,18226
1623,31,173,18173
1679,33,151,18137
1717,48,141,18094
1765,40,123,18072
1826,42,108,18024
1890,39,102,17969
1942,32,94,17932
2002,31,86,17881
2039,31,88,17842
2091,33,76,17800
2156,33,73,17738
2210,22,77,17691
2263,22,77,17638
2325,18,75,17582
2365,24,66,17545
2399,24,65,17512
2450,25,69,17456
2507,22,69,17402
2550,23,66,17361
2610,24,61,17305
2647,20,56,17277
2691,20,56,17233
2751,15,59,17175
2801,15,59,17125
2850,21,56,17073
2896,21,54,17029
2942,19,49,16990
3004,19,53,16924
3060,14,54,16872
3105,12,51,16832
3152,15,47,16786
3213,15,44,16728
