SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19966,14,20,0
19951,24,23,2
19933,38,24,5
19912,53,28,7
19884,68,37,11
19841,88,59,12
19794,112,75,19
19721,158,97,24
19635,212,114,39
19555,228,162,55
19422,293,210,75
19223,415,262,100
19002,518,351,129
18709,644,469,178
18362,829,563,246
17896,1055,726,323
17334,1337,907,422
16621,1681,1156,542
15778,2048,1491,683
14779,2472,1890,859
13585,2951,2367,1097
12253,3456,2869,1422
10858,3889,3433,1820
9421,4266,4037,2276
7947,4534,4682,2837
6499,4732,5336,3433
5232,4696,5930,4142
4099,4493,6477,4931
3083,4237,6879,5801
2391,3777,7133,6699
1791,3320,7288,7601
1379,2801,7254,8566
1068,2369,7088,9475
861,1963,6753,10423
679,1638,6421,11262
569,1287,6074,12070
483,1041,5643,12833
441,824,5201,13534
402,666,4783,14149
378,546,4370,14706
380,443,3925,15252
393,344,3543,15720
390,295,3185,16130
414,240,2801,16545
429,221,2485,16865
446,189,2227,17138
472,158,1971,17399
500,149,1760,17591
548,119,1587,17746
578,102,1408,17912
612,89,1252,18047
637,91,1109,18163
683,78,999,18240
720,83,885,18312
771,84,788,18357
812,82,696,18410
867,72,627,18434
917,57,578,18448
970,60,524,18446
1023,56,466,18455
1076,58,413,18453
1126,60,357,18457
1190,47,343,18420
1226,58,304,18412
1283,53,280,18384
1325,57,254,18364
1373,53,228,18346
1439,48,207,18306
1506,54,187,18253
1551,43,174,18232
1607,41,167,18185
1650,48,157,18145
1696,43,147,18114
1758,40,134,18068
1825,31,130,18014
1871,28,113,17988
1927,28,103,17942
1996,23,100,17881
2044,29,85,17842
2100,25,81,17794
2149,24,75,17752
2200,21,57,17722
2234,18,54,17694
2285,20,43,17652
2324,24,38,17614
2378,18,38,17566
2424,17,41,17518
2481,15,39,17465
2529,13,37,17421
2588,12,36,17364
2632,6,37,17325
2682,10,30,17278
2734,10,30,17226
2794,8,31,17167
2844,7,33,17116
2882,8,32,17078
2938,13,25,17024
2979,15,25,16981
3019,17,26,16938
3072,15,24,16889
3114,14,27,16845
3158,14,26,16802
3207,13,25,16755
3257,13,23,16707
3314,9,25,16652
3364,10,26,16600
3405,11,26,16558
3449,14,27,16510
3501,11,31,16457
3551,10,28,16411
3586,11,29,16374
3631,10,30,16329
3674,11,29,16286
3720,13,28,16239
3759,15,27,16199
3800,14,28,16158
3846,14,28,16112
3887,16,26,16071
3936,12,26,16026
3976,13,21,15990
4007,12,23,15958
4048,15,19,15918
4099,12,22,15867
4139,12,23,15826
4181,12,25,15782
4223,11,26,15740
4263,12,21,15704
4308,7,24,15661
4352,7,23,15618
4392,7,20,15581
4438,7,21,15534
4469,8,21,15502
4503,16,20,15461
4547,14,20,15419
4594,15,21,15370
4645,13,25,15317
4678,14,23,15285
4708,15,19,15258
4745,14,24,15217
4777,15,24,15184
4813,15,26,15146
4862,13,29,15096
4900,16,28,15056
4936,13,30,15021
4988,14,31,14967
5038,15,35,14912
5075,20,36,14869
5112,21,38,14829
5153,24,39,14784
5189,27,43,14741
5231,24,42,14703
5267,28,42,14663
5299,25,46,14630
5325,31,45,14599
5344,36,51,14569
5381,39,49,14531
5418,37,51,14494
5444,40,50,14466
5473,44,46,14437
5499,43,55,14403
5535,46,50,14369
5573,44,58,14325
5601,50,69,14280
5634,53,71,14242
5655,62,71,14212
5697,61,82,14160
5720,54,91,14135
5749,54,94,14103
5771,54,101,14074
5797,60,106,14037
5825,68,110,13997
5838,76,116,13970
5846,84,124,13946
5854,90,134,13922
5869,86,129,13916
5876,90,135,13899
5898,77,144,13881
5907,85,149,13859
5913,93,151,13843
5922,112,153,13813
5909,126,157,13808
5925,127,170,13778
5927,140,186,13747
5914,154,205,13727
5910,150,233,13707
5917,147,247,13689
5915,147,251,13687
5912,137,283,13668
5904,168,271,13657
5878,204,273,13645
5859,189,319,13633
5856,190,325,13629
5816,220,322,13642
5786,225,348,13641
5750,241,378,13631
5689,267,399,13645
5670,258,424,13648
5613,272,452,13663
5567,295,456,13682
5528,298,477,13697
5467,318,492,13723
5396,331,534,13739
5343,339,558,13760
5252,363,587,13798
5174,360,621,13845
5078,397,640,13885
4997,407,680,13916
4929,408,709,13954
4828,430,734,14008
4751,442,748,14059
4664,461,764,14111
4571,474,790,14165
4477,489,810,14224
4416,456,863,14265
4321,492,861,14326
4250,507,876,14367
4167,488,901,14444
4092,477,921,14510
4001,481,918,14600
3896,519,916,14669
3837,496,952,14715
3738,525,961,14776
3667,481,998,14854
3598,467,996,14939
3504,479,996,15021
3442,473,1006,15079
3357,477,1009,15157
3295,446,1007,15252
3234,455,970,15341
3171,455,945,15429
3123,445,957,15475
3100,418,940,15542
3045,427,964,15564
2997,436,955,15612
2967,421,947,15665
2902,424,943,15731
2866,421,932,15781
2834,389,959,15818
2810,390,923,15877
2777,391,893,15939
2764,370,880,15986
2757,348,859,16036
2757,315,840,16088
2723,324,821,16132
2723,309,832,16136
2731,300,820,16149
2726,296,768,16210
2708,303,765,16224
2694,282,767,16257
2698,286,734,16282
2713,289,722,16276
2717,277,694,16312
2717,290,668,16325
2718,280,644,16358
2738,259,635,16368
2782,228,617,16373
2791,215,598,16396
2797,239,574,16390
2850,225,563,16362
2870,218,560,16352
2891,220,533,16356
2911,213,520,16356
2913,235,524,16328
2967,233,509,16291
3001,217,520,16262
3050,206,512,16232
3076,209,492,16223
3094,208,482,16216
3130,210,475,16185
3146,206,462,16186
3174,208,456,16162
3214,200,474,16112
3238,184,485,16093
3249,190,466,16095
3283,202,445,16070
3300,202,447,16051
3320,220,451,16009
3347,202,478,15973
3364,205,459,15972
3403,214,433,15950
3439,211,438,15912
3468,214,441,15877
3504,190,453,15853
3528,189,442,15841
3558,172,450,15820
3577,177,442,15804
3605,193,444,15758
3656,191,447,15706
3663,201,448,15688
3688,209,425,15678
3720,213,431,15636
3750,216,434,15600
3782,210,435,15573
3812,204,458,15526
3832,203,467,15498
3853,196,478,15473
3859,211,463,15467
3871,222,454,15453
3888,224,435,15453
3933,226,437,15404
3961,246,438,15355
3977,252,457,15314
3991,254,468,15287
3987,262,482,15269
3995,269,491,15245
4012,264,501,15223
4014,255,519,15212
4005,278,509,15208
4003,276,524,15197
4004,265,545,15186
4025,269,553,15153
4028,282,551,15139
4016,303,553,15128
4025,277,579,15119
4055,268,596,15081
4065,278,576,15081
4053,296,582,15069
4059,316,568,15057
4039,337,570,15054
4050,317,582,15051
4032,320,582,15066
4019,330,592,15059
3993,337,609,15061
3961,350,605,15084
3957,357,611,15075
3957,353,631,15059
3962,336,650,15052
3948,355,648,15049
3963,324,663,15050
3947,347,664,15042
3936,365,680,15019
3918,384,673,15025
3895,390,681,15034
3905,368,697,15030
3898,359,713,15030
3876,384,717,15023
3863,394,710,15033
3848,380,716,15056
3829,371,723,15077
3808,361,759,15072
3788,366,766,15080
3772,361,777,15090
3760,363,790,15087
3742,369,788,15101
3718,370,788,15124
3714,365,799,15122
3687,390,798,15125
3685,381,800,15134
3657,383,823,15137
3642,393,834,15131
3596,422,824,15158
3604,413,821,15162
3600,415,843,15142
3587,405,861,15147
3566,385,841,15208
3561,391,826,15222
3557,387,804,15252
3536,382,806,15276
3521,382,803,15294
3533,352,804,15311
3524,343,807,15326
3528,348,776,15348
3515,361,771,15353
3511,363,784,15342
3518,351,778,15353
3518,359,783,15340
3513,369,792,15326
3522,353,767,15358
3516,337,769,15378
3513,357,757,15373
3489,367,760,15384
3501,345,770,15384
3489,371,763,15377
3471,378,756,15395
3463,377,749,15411
3504,367,750,15379
3498,353,777,15372
3477,384,758,15381
3466,391,739,15404
