SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19964,16,20,0
19944,34,19,3
19927,43,22,8
19898,56,31,15
19872,66,43,19
19833,87,57,23
19783,103,82,32
19705,143,104,48
19617,191,127,65
19522,237,156,85
19409,282,194,115
19245,377,235,143
19047,472,309,172
18753,644,393,210
18395,819,523,263
17973,1010,693,324
17443,1274,876,407
16778,1566,1128,528
15992,1908,1421,679
15032,2318,1794,856
13856,2832,2219,1093
12560,3278,2790,1372
11107,3761,3386,1746
9596,4216,3991,2197
8098,4551,4627,2724
6708,4614,5366,3312
5375,4668,5914,4043
4261,4484,6423,4832
3304,4207,6869,5620
2524,3824,7135,6517
1881,3387,7338,7394
1410,2892,7324,8374
1066,2387,7252,9295
835,1988,6955,10222
673,1619,6606,11102
540,1283,6280,11897
458,1026,5850,12666
428,811,5319,13442
390,676,4823,14111
370,535,4345,14750
380,423,3923,15274
376,348,3505,15771
389,309,3075,16227
415,254,2749,16582
424,222,2460,16894
452,192,2219,17137
480,166,1959,17395
509,138,1773,17580
525,126,1586,17763
559,125,1402,17914
598,118,1254,18030
627,108,1110,18155
670,92,982,18256
706,87,888,18319
747,83,781,18389
807,75,690,18428
875,64,612,18449
932,54,543,18471
966,61,493,18480
1001,59,449,18491
1055,42,409,18494
1107,33,379,18481
1162,39,334,18465
1211,38,295,18456
1237,44,274,18445
1292,49,252,18407
1335,51,218,18396
1378,52,199,18371
1447,44,174,18335
1491,44,161,18304
1541,39,150,18270
1588,33,134,18245
1661,30,122,18187
1718,28,114,18140
1754,27,109,18110
1803,30,106,18061
1855,32,96,18017
1916,34,89,17961
1971,28,83,17918
2032,28,77,17863
2100,25,70,17805
2169,26,67,17738
2224,26,66,17684
2275,23,66,17636
2327,22,59,17592
2378,20,59,17543
2439,19,54,17488
2500,18,52,17430
2555,13,51,17381
2619,12,47,17322
2671,10,43,17276
2717,9,39,17235
2762,10,34,17194
2809,9,34,17148
2870,8,30,17092
2928,10,29,17033
2990,7,27,16976
3037,6,27,16930
3093,9,24,16874
3137,12,24,16827
3182,10,25,16783
3236,13,27,16724
3283,13,26,16678
3330,14,23,16633
3367,12,25,16596
3422,12,24,16542
3478,10,28,16484
3518,13,27,16442
3559,14,25,16402
3601,16,26,16357
3641,13,29,16317
3696,13,31,16260
3740,18,29,16213
3779,23,27,16171
3828,20,33,16119
3863,21,31,16085
3902,20,30,16048
3940,21,31,16008
3993,17,37,15953
4037,18,39,15906
4071,19,43,15867
4104,22,36,15838
4139,28,35,15798
4185,23,41,15751
4218,22,41,15719
4258,21,48,15673
4287,27,43,15643
4326,25,43,15606
4367,18,49,15566
4401,20,44,15535
4441,22,44,15493
4475,24,48,15453
4493,25,45,15437
4533,26,45,15396
4572,28,45,15355
4613,26,48,15313
4649,26,50,15275
4691,22,51,15236
4728,27,45,15200
4756,31,45,15168
4800,32,49,15119
4823,36,51,15090
4856,35,57,15052
4885,36,59,15020
4929,39,61,14971
4959,43,59,14939
5005,34,65,14896
5032,41,68,14859
5070,35,67,14828
5100,43,70,14787
5117,47,76,14760
5141,53,74,14732
5177,48,75,14700
5206,53,82,14659
5235,54,96,14615
5247,64,99,14590
5273,61,111,14555
5291,63,120,14526
5316,69,127,14488
5348,64,127,14461
5369,76,130,14425
5377,87,137,14399
5382,95,150,14373
5390,91,164,14355
5399,108,160,14333
5406,103,180,14311
5404,120,184,14292
5396,135,187,14282
5417,130,200,14253
5418,137,216,14229
5428,148,212,14212
5406,159,230,14205
5394,164,241,14201
5389,164,244,14203
5394,160,255,14191
5395,161,266,14178
5383,175,276,14166
5361,181,302,14156
5331,198,303,14168
5318,212,311,14159
5300,222,318,14160
5277,213,334,14176
5256,216,359,14169
5216,251,354,14179
5198,237,388,14177
5175,238,395,14192
5136,253,412,14199
5105,268,426,14201
5062,277,447,14214
5024,274,468,14234
4989,281,479,14251
4934,296,506,14264
4884,305,518,14293
4813,309,552,14326
4767,325,566,14342
4704,344,585,14367
4638,343,629,14390
4570,373,649,14408
4497,370,666,14467
4431,390,667,14512
4367,419,673,14541
4273,435,699,14593
4210,417,727,14646
4149,394,751,14706
4076,381,794,14749
4003,393,781,14823
3933,422,777,14868
3858,449,806,14887
3798,421,853,14928
3732,434,834,15000
3671,431,852,15046
3592,442,860,15106
3562,424,867,15147
3499,425,856,15220
3450,390,873,15287
3408,378,876,15338
3379,381,863,15377
3322,380,851,15447
3276,386,837,15501
3269,357,843,15531
3215,385,839,15561
3190,372,855,15583
3177,363,853,15607
3117,377,844,15662
3106,355,834,15705
3047,368,828,15757
3031,372,821,15776
2999,345,821,15835
2976,335,794,15895
2954,333,777,15936
2940,320,762,15978
2921,324,751,16004
2924,307,732,16037
2923,273,736,16068
2922,273,733,16072
2908,278,706,16108
2901,271,700,16128
2905,267,683,16145
2918,250,657,16175
2932,251,645,16172
2952,258,637,16153
2955,269,629,16147
2965,273,605,16157
2984,244,615,16157
3000,246,608,16146
3018,244,581,16157
3015,258,554,16173
3023,250,557,16170
3059,227,547,16167
3079,222,547,16152
3106,238,533,16123
3144,231,530,16095
3175,247,500,16078
3194,249,492,16065
3207,237,508,16048
3215,248,506,16031
3246,235,505,16014
3271,242,492,15995
3290,224,513,15973
3314,233,507,15946
3339,222,503,15936
3360,230,475,15935
3384,212,470,15934
3423,211,453,15913
3458,205,453,15884
3474,215,459,15852
3487,216,454,15843
3509,218,448,15825
3528,193,445,15834
3562,204,446,15788
3602,189,442,15767
3644,181,447,15728
3686,174,435,15705
3718,181,428,15673
3750,179,423,15648
3771,186,427,15616
3770,209,405,15616
3789,219,408,15584
3822,209,413,15556
3840,217,410,15533
3855,214,431,15500
3846,229,439,15486
3861,245,438,15456
3889,233,448,15430
3895,244,451,15410
3910,243,455,15392
3922,252,451,15375
3946,235,458,15361
3978,237,451,15334
3994,251,470,15285
4004,262,489,15245
4001,272,504,15223
4004,294,501,15201
4003,293,517,15187
4018,285,549,15148
4023,285,564,15128
4041,294,573,15092
4049,295,586,15070
4042,299,594,15065
4039,295,610,15056
4031,313,649,15007
4015,327,639,15019
3988,341,637,15034
3997,333,638,15032
3988,335,635,15042
3974,333,626,15067
3961,319,648,15072
3956,318,647,15079
3941,339,627,15093
3932,335,624,15109
3917,340,616,15127
3914,333,661,15092
3915,330,674,15081
3919,334,691,15056
3928,327,682,15063
3922,325,712,15041
3907,346,696,15051
3884,370,701,15045
3863,363,732,15042
3844,359,732,15065
3807,361,711,15121
3815,338,737,15110
3802,367,728,15103
3770,364,750,15116
3733,392,730,15145
3721,382,756,15141
3733,355,743,15169
3717,360,747,15176
3710,355,754,15181
3705,381,738,15176
3691,375,747,15187
3687,374,745,15194
3700,364,770,15166
3676,358,774,15192
3671,363,759,15207
3644,398,756,15202
3616,398,764,15222
3607,396,787,15210
3587,396,795,15222
3552,394,795,15259
3544,375,814,15267
3557,357,795,15291
3565,352,762,15321
3537,359,759,15345
3548,348,769,15335
3541,360,782,15317
3533,351,791,15325
3517,366,773,15344
3492,379,768,15361
3492,364,780,15364
3490,358,780,15372
3467,344,809,15380
3452,362,794,15392
3405,371,812,15412
