SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19961,19,20,0
19947,27,21,5
19926,40,27,7
19899,58,35,8
19879,54,56,11
19836,78,68,18
19775,112,83,30
19700,161,99,40
19580,221,145,54
19465,275,182,78
19299,357,245,99
19116,439,311,134
18849,597,365,189
18521,739,511,229
18122,915,669,294
17622,1173,822,383
16982,1482,1054,482
16236,1820,1308,636
15336,2220,1648,796
14296,2626,2093,985
13064,3119,2567,1250
11722,3551,3113,1614
10200,4054,3681,2065
8731,4384,4324,2561
7298,4621,4940,3141
5958,4650,5635,3757
4745,4593,6141,4521
3680,4314,6698,5308
2783,4040,6978,6199
2173,3511,7219,7097
1669,3058,7247,8026
1276,2584,7159,8981
979,2152,6937,9932
761,1756,6650,10833
620,1442,6216,11722
518,1147,5781,12554
469,904,5335,13292
431,732,4858,13979
403,576,4387,14634
388,481,3966,15165
392,393,3576,15639
407,332,3196,16065
411,281,2865,16443
407,245,2534,16814
431,206,2285,17078
446,177,2089,17288
464,149,1858,17529
482,135,1622,17761
519,128,1454,17899
561,124,1268,18047
582,95,1119,18204
627,89,999,18285
666,91,886,18357
714,81,781,18424
759,64,698,18479
808,69,619,18504
877,63,545,18515
938,55,491,18516
983,57,436,18524
1033,54,394,18519
1088,51,357,18504
1157,48,322,18473
1197,49,285,18469
1228,57,252,18463
1285,53,228,18434
1348,41,217,18394
1392,47,202,18359
1458,39,189,18314
1514,38,175,18273
1568,32,161,18239
1615,33,149,18203
1669,39,127,18165
1733,36,117,18114
1788,35,110,18067
1842,23,109,18026
1903,25,96,17976
1955,23,85,17937
2011,24,76,17889
2063,21,73,17843
2107,22,69,17802
2165,18,63,17754
2221,21,59,17699
2282,23,55,17640
2331,21,52,17596
2385,18,52,17545
2431,18,51,17500
2480,17,51,17452
2525,18,49,17408
2591,15,45,17349
2642,11,43,17304
2689,11,38,17262
2738,11,41,17210
2799,10,36,17155
2854,12,30,17104
2909,10,28,17053
2959,10,31,17000
3007,5,34,16954
3051,8,29,16912
3105,7,29,16859
3166,6,28,16800
3219,7,24,16750
3259,7,23,16711
3297,9,22,16672
3350,7,26,16617
3402,6,23,16569
3449,5,20,16526
3495,6,17,16482
3546,6,16,16432
3583,7,14,16396
3632,6,13,16349
3676,7,13,16304
3730,9,13,16248
3772,8,14,16206
3818,9,16,16157
3863,10,15,16112
3921,9,14,16056
3966,8,16,16010
4009,6,17,15968
4040,10,17,15933
4090,11,18,15881
4139,10,18,15833
4192,8,17,15783
4239,7,18,15736
4282,10,17,15691
4331,9,19,15641
4374,12,15,15599
4423,10,17,15550
4475,9,18,15498
4520,14,15,15451
4550,12,17,15421
4595,7,21,15377
4624,11,20,15345
4661,7,25,15307
4702,12,22,15264
4743,17,26,15214
4772,20,30,15178
4829,21,29,15121
4864,17,34,15085
4900,26,28,15046
4934,28,33,15005
4970,28,34,14968
5008,25,39,14928
5049,18,43,14890
5079,19,43,14859
5101,28,42,14829
5133,30,39,14798
5167,27,48,14758
5200,28,51,14721
5240,25,57,14678
5265,35,60,14640
5288,42,61,14609
5313,32,57,14598
5332,38,59,14571
5363,42,62,14533
5389,44,69,14498
5409,57,74,14460
5437,51,87,14425
5455,63,86,14396
5475,60,90,14375
5501,68,89,14342
5535,74,95,14296
5555,69,101,14275
5589,66,111,14234
5620,60,119,14201
5627,64,127,14182
5648,71,126,14155
5665,74,131,14130
5675,85,133,14107
5686,98,128,14088
5690,105,143,14062
5698,113,145,14044
5701,126,149,14024
5697,135,165,14003
5708,125,188,13979
5696,141,188,13975
5689,151,204,13956
5700,145,217,13938
5698,145,235,13922
5690,156,250,13904
5684,169,264,13883
5658,184,281,13877
5645,186,286,13883
5619,200,302,13879
5596,198,329,13877
5571,189,361,13879
5526,224,351,13899
5501,233,369,13897
5470,250,401,13879
5401,283,412,13904
5354,302,441,13903
5307,307,468,13918
5256,327,490,13927
5220,316,515,13949
5160,338,532,13970
5092,339,560,14009
5026,367,563,14044
4974,366,592,14068
4915,367,631,14087
4839,374,667,14120
4762,403,669,14166
4685,413,685,14217
4606,402,735,14257
4540,409,752,14299
4437,448,755,14360
4361,459,786,14394
4281,469,810,14440
4185,468,845,14502
4085,484,880,14551
3991,491,899,14619
3899,477,922,14702
3795,508,927,14770
3691,522,941,14846
3619,504,965,14912
3542,488,982,14988
3482,490,961,15067
3424,473,978,15125
3363,456,985,15196
3285,455,988,15272
3211,442,987,15360
3154,459,956,15431
3099,461,954,15486
3043,445,972,15540
2991,427,959,15623
2965,412,926,15697
2946,371,940,15743
2908,363,909,15820
2892,356,893,15859
2855,380,854,15911
2832,373,843,15952
2816,357,809,16018
2803,351,794,16052
2800,339,767,16094
2772,321,749,16158
2762,302,732,16204
2777,298,702,16223
2761,304,693,16242
2764,281,690,16265
2755,291,671,16283
2757,298,651,16294
2788,276,640,16296
2804,260,623,16313
2843,229,623,16305
2853,229,609,16309
2851,234,593,16322
2840,234,589,16337
2861,241,571,16327
2899,231,557,16313
2918,232,537,16313
2960,202,537,16301
2979,218,506,16297
2998,220,511,16271
3034,206,508,16252
3068,204,501,16227
3077,221,480,16222
3124,221,478,16177
3158,215,484,16143
3202,201,471,16126
3225,196,488,16091
3247,209,481,16063
3273,220,460,16047
3293,212,464,16031
3293,217,466,16024
3332,206,454,16008
3353,214,444,15989
3355,227,450,15968
3375,229,447,15949
3385,233,456,15926
3392,240,463,15905
3421,227,464,15888
3459,229,455,15857
3494,212,459,15835
3536,204,458,15802
3537,226,453,15784
3575,212,446,15767
3615,195,445,15745
3655,196,439,15710
3658,209,425,15708
3699,197,440,15664
3716,211,429,15644
3730,210,434,15626
3757,200,444,15599
3802,216,431,15551
3814,204,451,15531
3831,211,456,15502
3858,199,460,15483
3875,218,453,15454
3885,213,474,15428
3886,240,463,15411
3902,223,469,15406
3912,228,455,15405
3916,217,474,15393
3941,239,451,15369
3961,232,459,15348
3990,229,453,15328
3998,242,449,15311
4027,241,456,15276
4045,232,460,15263
4037,250,469,15244
4035,279,482,15204
4040,273,495,15192
4049,273,512,15166
4047,284,524,15145
4024,305,534,15137
4055,284,548,15113
4064,259,558,15119
4079,282,543,15096
4096,278,544,15082
4101,288,544,15067
4106,297,543,15054
4087,322,546,15045
4087,336,554,15023
4058,354,583,15005
4059,330,612,14999
4037,353,630,14980
4040,361,648,14951
4010,361,672,14957
4000,344,693,14963
3991,334,697,14978
3950,356,704,14990
3938,360,704,14998
3913,371,722,14994
3878,378,725,15019
3869,370,741,15020
3836,371,736,15057
3796,381,727,15096
3794,361,761,15084
3752,367,779,15102
3742,360,785,15113
3718,375,787,15120
3694,402,773,15131
3678,405,789,15128
3658,410,792,15140
3632,406,817,15145
3608,391,811,15190
3602,388,815,15195
3592,369,820,15219
3552,391,818,15239
3526,408,799,15267
3528,404,809,15259
3512,398,803,15287
3496,388,802,15314
3479,383,796,15342
3461,385,781,15373
3469,366,776,15389
3458,376,765,15401
3436,356,793,15415
3430,355,787,15428
3409,361,782,15448
3396,358,773,15473
3405,346,760,15489
3442,351,744,15463
3422,362,721,15495
3425,370,717,15488
3455,333,728,15484
3452,324,716,15508
3463,325,702,15510
3434,334,708,15524
3469,321,700,15510
3497,301,700,15502
3486,308,698,15508
3476,339,689,15496
3475,322,703,15500
3471,343,691,15495
3491,323,691,15495
3518,297,688,15497
3530,312,670,15488
3536,322,673,15469
3544,328,644,15484
3581,333,642,15444
3592,318,665,15425
3594,318,679,15409
3594,323,719,15364
3605,324,721,15350
3614,315,704,15367
3614,301,713,15372
3611,303,705,15381
3617,312,688,15383
3604,311,673,15412
3627,305,670,15398
3636,313,657,15394
3651,311,652,15386
3668,312,643,15377
3664,305,644,15387
3653,320,645,15382
3681,306,651,15362
3693,301,666,15340
3688,315,638,15359
3687,312,659,15342
3700,318,650,15332
3697,315,648,15340
3697,333,638,15332
3710,333,629,15328
3715,324,654,15307
3719,327,668,15286
3699,346,664,15291
3708,336,663,15293
3704,350,670,15276
3702,346,685,15267
3701,352,702,15245
3708,334,704,15254
3696,355,683,15266
3688,363,694,15255
3709,341,710,15240
3688,366,703,15243
3712,351,695,15242
3708,337,697,15258
3737,329,707,15227
3733,346,706,15215
3694,362,713,15231
3697,345,743,15215
3714,346,733,15207
3689,379,730,15202
3672,374,721,15233
3666,383,712,15239
3656,348,743,15253
3640,358,735,15267
3620,356,730,15294
3637,352,727,15284
3623,357,725,15295
3603,359,720,15318
3620,341,721,15318
3612,347,718,15323
3623,320,721,15336
3627,326,723,15324
3627,354,696,15323
3617,351,721,15311
3620,350,716,15314
3610,360,714,15316
3585,376,723,15316
3563,384,712,15341
3562,373,718,15347
3570,340,725,15365
3586,339,723,15352
3599,319,738,15344
3598,336,717,15349
3606,323,716,15355
3585,346,705,15364
3580,356,721,15343
3577,365,717,15341
3566,347,738,15349
3559,340,746,15355
3539,360,750,15351
3530,343,751,15376
3494,364,751,15391
3470,370,761,15399
3448,385,748,15419
3433,383,752,15432
3433,365,758,15444
3427,349,758,15466
3429,340,758,15473
3421,352,734,15493
3430,352,727,15491
3418,338,732,15512
3421,328,726,15525
3427,321,717,15535
3421,310,714,15555
3414,313,711,15562
3433,300,715,15552
3413,312,720,15555
3413,329,700,15558
3431,308,698,15563
3434,310,676,15580
3444,303,669,15584
3450,310,668,15572
3455,301,673,15571
3456,315,670,15559
3456,326,650,15568
3468,338,634,15560
3489,322,641,15548
3499,317,657,15527
3491,328,652,15529
3538,318,654,15490
