SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19964,16,20,0
19956,21,21,2
19941,32,22,5
19930,34,25,11
19908,46,31,15
19880,64,36,20
19839,80,57,24
19785,117,65,33
19734,129,92,45
19654,171,115,60
19534,246,145,75
19421,283,201,95
19250,371,255,124
19048,479,315,158
18775,621,407,197
18460,769,520,251
18041,1009,637,313
17532,1231,837,400
16876,1549,1046,529
16113,1883,1348,656
15155,2335,1657,853
14051,2784,2086,1079
12816,3229,2592,1363
11417,3686,3192,1705
9932,4166,3788,2114
8381,4572,4414,2633
6972,4731,5073,3224
5691,4739,5672,3898
4543,4505,6319,4633
3511,4318,6689,5482
2716,3832,7092,6360
2087,3337,7278,7298
1572,2890,7319,8219
1219,2428,7199,9154
960,1997,6954,10089
764,1673,6554,11009
620,1355,6147,11878
525,1112,5716,12647
480,892,5288,13340
441,720,4803,14036
419,604,4320,14657
403,484,3934,15179
417,401,3533,15649
420,329,3216,16035
418,279,2866,16437
435,238,2564,16763
464,209,2266,17061
504,169,2026,17301
529,149,1821,17501
563,132,1638,17667
591,130,1459,17820
607,127,1311,17955
636,118,1163,18083
674,101,1055,18170
717,102,951,18230
760,94,841,18305
802,92,754,18352
846,93,652,18409
877,92,575,18456
924,74,525,18477
964,59,483,18494
1012,58,433,18497
1073,64,401,18462
1121,64,363,18452
1174,61,325,18440
1234,47,304,18415
1284,55,273,18388
1337,55,240,18368
1394,42,232,18332
1451,38,218,18293
1501,36,185,18278
1563,32,172,18233
1605,38,156,18201
1660,41,144,18155
1720,38,132,18110
1768,27,129,18076
1829,29,120,18022
1890,30,110,17970
1939,30,105,17926
1987,25,104,17884
2046,23,95,17836
2103,22,90,17785
2145,26,76,17753
2221,24,68,17687
2276,23,63,17638
2328,22,59,17591
2387,15,58,17540
2436,17,51,17496
2491,16,47,17446
2557,14,44,17385
2612,14,39,17335
2673,14,32,17281
2727,16,27,17230
2775,18,20,17187
2813,16,19,17152
2858,20,18,17104
2917,20,20,17043
2967,24,19,16990
3019,18,22,16941
3062,18,23,16897
3112,18,25,16845
3165,15,27,16793
3209,16,27,16748
3264,12,31,16693
3311,12,31,16646
3361,16,29,16594
3404,18,27,16551
3455,19,24,16502
3511,19,24,16446
3555,23,25,16397
3610,17,27,16346
3651,15,29,16305
3690,16,26,16268
3733,18,24,16225
3789,16,25,16170
3826,18,27,16129
3874,16,24,16086
3910,15,28,16047
3954,18,25,16003
4006,14,21,15959
4054,13,20,15913
4096,14,21,15869
4142,16,20,15822
4187,13,23,15777
4236,17,23,15724
4275,16,24,15685
4304,18,23,15655
4344,16,26,15614
4397,15,25,15563
4438,15,20,15527
4476,16,22,15486
4507,18,23,15452
4548,17,25,15410
4580,18,27,15375
4611,27,20,15342
4654,22,26,15298
4693,15,37,15255
4742,15,38,15205
4772,18,38,15172
4807,18,35,15140
4853,21,36,15090
4885,23,38,15054
4915,26,41,15018
4949,33,40,14978
4983,29,50,14938
5012,33,52,14903
5034,40,53,14873
5072,38,55,14835
5106,43,57,14794
5137,51,54,14758
5170,42,67,14721
5190,48,71,14691
5224,49,76,14651
5259,52,82,14607
5283,48,86,14583
5321,45,89,14545
5356,47,89,14508
5380,57,86,14477
5409,59,87,14445
5440,57,90,14413
5473,63,83,14381
5500,60,84,14356
5532,55,92,14321
5549,54,103,14294
5575,64,100,14261
5587,62,118,14233
5603,78,107,14212
5622,75,116,14187
5642,77,119,14162
5668,83,124,14125
5691,81,129,14099
5707,88,142,14063
5710,100,146,14044
5726,110,151,14013
5724,118,162,13996
5757,117,174,13952
5756,131,183,13930
5747,150,189,13914
5740,150,213,13897
5711,159,245,13885
5696,163,270,13871
5681,183,274,13862
5664,198,280,13858
5636,202,314,13848
5621,196,338,13845
5600,192,370,13838
5561,218,374,13847
5529,251,365,13855
5500,256,397,13847
5480,255,423,13842
5434,266,449,13851
5389,282,462,13867
5339,291,476,13894
5267,309,488,13936
5212,321,522,13945
5147,348,527,13978
5075,379,545,14001
5014,369,600,14017
4936,395,607,14062
4866,416,640,14078
4791,424,678,14107
4717,418,717,14148
4647,424,713,14216
4576,441,719,14264
4514,416,750,14320
4453,429,759,14359
4383,439,757,14421
4318,428,775,14479
4233,442,793,14532
4145,461,808,14586
4077,452,827,14644
3993,453,841,14713
3917,452,841,14790
3845,451,867,14837
3786,444,868,14902
3735,431,883,14951
3653,441,890,15016
3594,421,905,15080
3521,435,906,15138
3463,432,911,15194
3419,429,901,15251
3366,401,907,15326
3342,397,903,15358
3290,394,890,15426
3243,404,866,15487
3190,384,876,15550
3139,377,863,15621
3117,384,853,15646
3083,381,833,15703
3035,370,854,15741
2993,362,851,15794
2971,351,846,15832
2948,366,803,15883
2929,350,793,15928
2930,332,780,15958
2917,330,768,15985
2900,312,769,16019
2900,314,737,16049
2886,299,732,16083
2901,294,700,16105
2901,300,686,16113
2920,276,686,16118
2938,272,659,16131
2937,271,630,16162
2950,257,627,16166
2959,258,611,16172
2970,249,592,16189
3007,223,588,16182
3028,218,571,16183
3052,209,556,16183
3070,219,542,16169
3093,206,556,16145
3111,220,532,16137
3124,217,522,16137
3176,206,517,16101
3226,207,511,16056
3263,209,494,16034
3249,218,488,16045
3281,203,488,16028
3311,213,476,16000
3322,221,462,15995
3343,219,460,15978
3380,214,461,15945
3398,215,452,15935
3427,211,431,15931
3441,217,451,15891
3454,212,454,15880
3461,222,444,15873
3489,214,463,15834
3513,209,461,15817
3546,231,448,15775
3568,234,464,15734
3597,234,461,15708
3628,229,464,15679
3659,225,465,15651
3688,218,469,15625
3709,207,484,15600
3757,200,483,15560
3761,231,472,15536
3795,230,456,15519
3832,226,458,15484
3829,239,465,15467
3832,260,454,15454
3839,256,475,15430
3849,260,477,15414
3877,231,483,15409
3906,235,482,15377
3906,241,475,15378
3939,223,489,15349
3970,238,488,15304
3963,251,495,15291
3964,272,492,15272
3970,267,487,15276
4009,241,517,15233
4024,249,519,15208
4030,270,505,15195
4013,284,511,15192
4010,273,538,15179
3995,281,550,15174
