SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19964,16,20,0
19948,30,21,1
19923,44,30,3
19903,52,39,6
19873,67,45,15
19821,98,61,20
19761,135,70,34
19679,181,97,43
19573,221,153,53
19441,300,188,71
19291,373,244,92
19102,449,315,134
18852,580,385,183
18494,767,506,233
18087,968,652,293
17543,1246,845,366
16860,1551,1107,482
16061,1907,1422,610
15070,2342,1799,789
13956,2797,2209,1038
12717,3268,2664,1351
11308,3748,3257,1687
9802,4227,3845,2126
8399,4450,4491,2660
6911,4695,5168,3226
5556,4690,5841,3913
4353,4585,6368,4694
3375,4322,6768,5535
2576,3939,7101,6384
1932,3447,7334,7287
1467,2915,7362,8256
1147,2448,7208,9197
889,1997,6970,10144
710,1619,6611,11060
592,1328,6211,11869
504,1083,5766,12647
455,869,5330,13346
411,701,4833,14055
378,584,4416,14622
352,476,3996,15176
360,399,3528,15713
359,327,3178,16136
396,273,2827,16504
422,227,2481,16870
439,203,2202,17156
474,179,1939,17408
495,177,1712,17616
524,163,1555,17758
558,152,1389,17901
620,136,1225,18019
661,126,1121,18092
695,115,994,18196
737,106,872,18285
768,92,803,18337
814,93,718,18375
864,70,652,18414
927,63,580,18430
959,65,521,18455
1005,68,462,18465
1062,71,418,18449
1097,74,362,18467
1148,72,328,18452
1191,69,298,18442
1230,67,274,18429
1280,56,250,18414
1345,46,234,18375
1416,43,213,18328
1460,48,197,18295
1533,44,179,18244
1590,39,173,18198
1650,32,150,18168
1716,26,140,18118
1782,23,127,18068
1824,24,114,18038
1885,25,99,17991
1934,30,91,17945
2006,26,82,17886
2047,27,81,17845
2092,24,75,17809
2153,24,67,17756
2223,17,70,17690
2267,20,61,17652
2330,17,64,17589
2385,15,63,17537
2440,14,61,17485
2499,14,56,17431
2557,18,54,17371
2615,19,46,17320
2668,16,50,17266
2708,14,46,17232
2750,16,49,17185
2802,19,44,17135
2852,22,44,17082
2901,20,41,17038
2948,15,38,16999
2996,16,34,16954
3046,15,32,16907
3092,11,37,16860
3148,11,32,16809
3193,13,30,16764
3246,8,33,16713
3285,9,29,16677
3340,10,31,16619
3385,12,34,16569
3430,9,31,16530
3477,10,29,16484
3523,9,28,16440
3559,11,22,16408
3604,12,23,16361
3651,10,26,16313
3677,10,31,16282
3709,14,28,16249
3742,11,27,16220
3779,10,26,16185
3827,11,25,16137
3860,12,22,16106
3919,10,20,16051
3960,9,20,16011
