SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19972,8,20,0
19956,20,22,2
19940,27,28,5
19919,39,36,6
19892,55,42,11
19851,80,55,14
19796,109,71,24
19726,159,82,33
19654,180,127,39
19536,254,156,54
19388,315,231,66
19199,426,273,102
18982,528,347,143
18696,669,451,184
18331,865,552,252
17866,1073,746,315
17276,1375,948,401
16608,1687,1174,531
15780,2063,1473,684
14759,2496,1860,885
13615,2927,2329,1129
12314,3394,2847,1445
10932,3826,3443,1799
9420,4281,4049,2250
7934,4518,4763,2785
6530,4682,5409,3379
5291,4651,6001,4057
4222,4418,6494,4866
3284,4112,6936,5668
2488,3752,7214,6546
1907,3319,7265,7509
1493,2800,7216,8491
1137,2393,7059,9411
893,1982,6781,10344
713,1666,6373,11248
611,1332,5957,12100
535,1063,5515,12887
478,849,5132,13541
451,669,4693,14187
420,552,4275,14753
422,463,3875,15240
414,381,3507,15698
429,316,3159,16096
427,281,2819,16473
451,242,2492,16815
474,207,2247,17072
498,180,2002,17320
535,150,1810,17505
573,125,1615,17687
616,113,1475,17796
662,105,1296,17937
691,110,1139,18060
734,104,1024,18138
776,95,906,18223
812,90,806,18292
846,102,704,18348
897,89,656,18358
935,79,588,18398
979,69,551,18401
1028,70,487,18415
1090,65,448,18397
1135,61,391,18413
1191,60,349,18400
1270,51,311,18368
1314,49,276,18361
1364,49,241,18346
1417,49,215,18319
1484,42,203,18271
1539,33,193,18235
1589,32,171,18208
1640,34,143,18183
1697,36,127,18140
1750,44,107,18099
1795,47,103,18055
1848,40,102,18010
1919,32,99,17950
1974,21,97,17908
2026,23,87,17864
2083,28,84,17805
2132,30,78,17760
2186,25,78,17711
2235,21,73,17671
2296,17,74,17613
2360,22,71,17547
2409,23,64,17504
2472,23,58,17447
2533,21,57,17389
2585,21,60,17334
2635,20,55,17290
2684,15,53,17248
2739,13,52,17196
2797,11,51,17141
2847,12,47,17094
2902,16,46,17036
2945,16,43,16996
2999,17,48,16936
3051,19,39,16891
3093,19,39,16849
3168,18,43,16771
3211,20,39,16730
3269,18,35,16678
3310,14,37,16639
3366,13,31,16590
3407,15,30,16548
3449,13,37,16501
3512,15,34,16439
3546,11,33,16410
3577,11,31,16381
3620,10,33,16337
3686,8,36,16270
3742,9,31,16218
3777,15,29,16179
3812,11,34,16143
3860,14,29,16097
3919,16,28,16037
3973,14,27,15986
4014,15,30,15941
4062,11,27,15900
4101,16,26,15857
4135,22,27,15816
4184,23,25,15768
4232,23,27,15718
4276,21,29,15674
4323,19,30,15628
4346,26,29,15599
4407,23,27,15543
4448,18,34,15500
4488,20,38,15454
4522,20,39,15419
4558,16,44,15382
4607,16,39,15338
4653,20,37,15290
4696,22,34,15248
4739,18,37,15206
4784,13,42,15161
4820,20,39,15121
4857,26,35,15082
4904,23,37,15036
4949,22,39,14990
4981,25,35,14959
5036,29,27,14908
5085,28,29,14858
5121,27,33,14819
5163,25,39,14773
5199,30,41,14730
5224,35,43,14698
5245,37,46,14672
5272,36,53,14639
5299,34,60,14607
5325,44,60,14571
5355,48,59,14538
5382,43,69,14506
5404,44,72,14480
5433,40,72,14455
5467,47,77,14409
5500,45,77,14378
5523,51,84,14342
5558,61,83,14298
5570,69,88,14273
5594,63,107,14236
5602,69,114,14215
5628,75,111,14186
5654,74,119,14153
5668,79,117,14136
5669,82,130,14119
