SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19966,14,20,0
19953,21,23,3
19928,41,24,7
19912,46,33,9
19895,53,36,16
19863,69,46,22
19821,94,58,27
19770,120,71,39
19706,151,92,51
19617,196,125,62
19494,260,168,78
19335,340,230,95
19123,454,298,125
18885,568,376,171
18523,778,483,216
18123,941,655,281
17618,1176,839,367
16960,1495,1077,468
16127,1900,1375,598
15171,2315,1717,797
14145,2704,2139,1012
12903,3149,2672,1276
11422,3716,3216,1646
10022,4100,3785,2093
8519,4440,4479,2562
7042,4683,5136,3139
5632,4752,5785,3831
4401,4635,6380,4584
3417,4324,6858,5401
2632,3918,7144,6306
1997,3476,7254,7273
1537,2946,7324,8193
1194,2478,7130,9198
939,2025,6965,10071
755,1650,6606,10989
623,1326,6268,11783
526,1102,5804,12568
458,872,5320,13350
410,715,4865,14010
383,570,4403,14644
383,469,3986,15162
393,381,3583,15643
394,318,3190,16098
410,258,2810,16522
438,222,2521,16819
459,210,2250,17081
470,182,2035,17313
500,149,1803,17548
512,143,1600,17745
564,125,1433,17878
610,99,1268,18023
646,94,1115,18145
688,86,989,18237
738,87,885,18290
804,76,792,18328
851,76,700,18373
886,74,638,18402
931,66,576,18427
994,54,500,18452
1049,58,435,18458
1098,62,394,18446
1154,63,360,18423
1205,56,323,18416
1256,52,289,18403
1315,43,272,18370
1381,41,259,18319
1448,32,237,18283
1493,36,214,18257
1533,31,202,18234
1592,37,178,18193
1653,38,150,18159
1693,47,130,18130
1754,41,128,18077
1806,39,123,18032
1880,34,117,17969
1920,34,108,17938
1978,26,105,17891
2040,30,93,17837
2094,24,80,17802
2150,20,76,17754
2218,25,67,17690
2281,26,57,17636
2334,20,57,17589
2390,23,50,17537
2442,24,50,17484
2498,26,47,17429
2546,22,45,17387
2596,23,44,17337
2657,19,46,17278
2705,18,41,17236
2758,14,41,17187
2812,13,42,17133
2876,13,37,17074
2922,22,32,17024
2968,19,39,16974
3010,19,41,16930
3051,17,36,16896
3098,23,34,16845
