SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19970,10,20,0
19953,22,21,4
19936,34,23,7
19924,42,24,10
19898,55,34,13
19868,75,41,16
19830,92,54,24
19788,116,62,34
19715,153,86,46
19634,183,128,55
19550,209,166,75
19403,301,195,101
19216,402,257,125
19001,500,338,161
18732,628,441,199
18362,820,564,254
17908,1051,717,324
17331,1326,917,426
16629,1668,1147,556
15761,2094,1430,715
14804,2449,1863,884
13598,2942,2315,1145
12268,3438,2824,1470
10824,3926,3414,1836
9382,4270,4057,2291
8004,4423,4709,2864
6593,4614,5281,3512
5333,4591,5896,4180
4225,4448,6359,4968
3314,4072,6810,5804
2540,3676,7074,6710
1925,3211,7223,7641
1457,2743,7236,8564
1118,2325,7082,9475
890,1915,6851,10344
713,1575,6489,11223
580,1286,6081,12053
508,1008,5606,12878
447,834,5127,13592
400,701,4676,14223
369,564,4274,14793
364,448,3873,15315
364,376,3498,15762
358,320,3127,16195
368,265,2793,16574
390,215,2471,16924
401,199,2193,17207
430,161,1955,17454
460,140,1762,17638
492,133,1557,17818
532,120,1419,17929
572,109,1247,18072
632,91,1110,18167
664,94,977,18265
718,78,882,18322
761,75,787,18377
803,71,728,18398
838,71,636,18455
896,66,551,18487
942,66,493,18499
1003,54,453,18490
1060,52,407,18481
1110,46,365,18479
1154,49,325,18472
1197,46,300,18457
1265,43,277,18415
1300,48,255,18397
1372,43,226,18359
1427,39,206,18328
1466,43,180,18311
1518,50,167,18265
1579,44,155,18222
1636,46,143,18175
1693,40,133,18134
1748,38,120,18094
1806,32,120,18042
1863,37,113,17987
1912,32,112,17944
1971,36,101,17892
2023,32,88,17857
2074,27,84,17815
2135,24,77,17764
2182,28,72,17718
2244,21,69,17666
2291,23,58,17628
2361,25,54,17560
2418,27,55,17500
2466,21,59,17454
2513,19,59,17409
2545,19,62,17374
2589,24,59,17328
2637,19,66,17278
2680,22,66,17232
2727,23,62,17188
2786,23,49,17142
2838,25,45,17092
2892,19,48,17041
2933,19,49,16999
2987,16,46,16951
3029,18,41,16912
3073,15,46,16866
3135,19,41,16805
3192,18,47,16743
3230,18,46,16706
3275,20,48,16657
3316,20,51,16613
3368,22,48,16562
3408,25,47,16520
3453,26,51,16470
3499,24,57,16420
3543,27,51,16379
3576,31,48,16345
3616,31,45,16308
3648,27,42,16283
3682,24,47,16247
3728,26,45,16201
3778,20,49,16153
3815,26,47,16112
3846,25,49,16080
3901,22,55,16022
3925,24,59,15992
3963,31,54,15952
3992,26,58,15924
4037,29,58,15876
4089,33,62,15816
4112,30,66,15792
