SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19969,11,20,0
19952,26,19,3
19934,37,24,5
19904,58,32,6
19874,71,44,11
19824,95,66,15
19771,120,85,24
19704,153,111,32
19606,205,147,42
19479,266,195,60
19347,332,241,80
19140,461,287,112
18896,576,388,140
18585,745,474,196
18197,957,586,260
17715,1171,781,333
17088,1461,1019,432
16299,1826,1303,572
15355,2238,1672,735
14277,2692,2066,965
13092,3128,2554,1226
11747,3610,3081,1562
10320,3995,3733,1952
8796,4390,4366,2448
7327,4583,5051,3039
5993,4639,5655,3713
4766,4507,6298,4429
3675,4391,6658,5276
2859,3994,6985,6162
2203,3555,7196,7046
1696,3060,7256,7988
1293,2630,7149,8928
994,2224,6912,9870
773,1888,6588,10751
624,1500,6242,11634
520,1209,5819,12452
450,960,5400,13190
410,760,4964,13866
372,629,4505,14494
362,510,4100,15028
353,409,3692,15546
347,347,3290,16016
378,275,2948,16399
385,239,2625,16751
407,197,2342,17054
455,174,2055,17316
472,159,1829,17540
510,128,1638,17724
543,107,1448,17902
583,94,1276,18047
621,88,1152,18139
654,77,1040,18229
701,74,928,18297
744,85,813,18358
792,77,747,18384
835,65,674,18426
874,64,600,18462
921,73,533,18473
960,59,473,18508
1010,49,427,18514
1057,57,371,18515
1099,54,348,18499
1167,55,316,18462
1219,52,293,18436
1288,46,264,18402
1342,38,248,18372
1383,42,218,18357
1445,38,196,18321
1499,34,185,18282
1547,30,174,18249
1600,29,157,18214
1660,37,141,18162
1720,34,128,18118
1783,39,116,18062
1831,37,107,18025
1891,35,105,17969
1940,31,97,17932
1982,26,94,17898
2042,21,91,17846
2082,25,89,17804
2133,22,81,17764
2194,21,80,17705
2256,26,72,17646
2301,31,62,17606
2357,23,64,17556
2418,24,61,17497
2456,26,60,17458
2507,29,59,17405
2561,30,55,17354
2607,29,57,17307
2666,24,58,17252
2711,20,52,17217
2770,21,48,17161
2814,20,48,17118
2857,19,45,17079
2913,14,45,17028
2960,14,42,16984
3006,10,42,16942
3057,14,39,16890
3109,20,33,16838
3162,14,38,16786
3220,15,39,16726
3263,17,37,16683
3314,20,33,16633
3354,14,38,16594
3412,12,42,16534
3465,18,38,16479
3506,18,38,16438
3543,25,41,16391
3589,27,39,16345
3636,20,50,16294
3690,18,48,16244
3730,14,48,16208
3777,21,41,16161
3817,21,43,16119
3857,24,42,16077
3906,20,50,16024
3957,17,49,15977
4006,16,48,15930
4048,10,49,15893
4086,16,44,15854
4134,15,40,15811
4171,15,42,15772
4213,23,38,15726
4244,23,36,15697
4276,26,35,15663
4326,23,34,15617
4357,25,34,15584
4412,23,37,15528
4453,18,40,15489
4511,19,37,15433
4544,22,36,15398
4587,24,39,15350
4610,29,41,15320
4652,29,39,15280
4700,30,45,15225
4748,30,48,15174
4792,27,45,15136
4839,25,43,15093
4874,27,48,15051
4894,38,42,15026
4930,32,55,14983
4972,32,61,14935
5010,35,61,14894
5053,33,68,14846
5085,33,66,14816
5115,39,71,14775
5157,35,78,14730
5182,37,80,14701
5195,52,76,14677
5217,47,88,14648
5239,56,85,14620
5270,59,95,14576
5297,67,100,14536
5324,67,105,14504
5343,61,118,14478
5353,73,122,14452
5378,70,124,14428
5400,69,129,14402
5414,89,127,14370
5443,89,135,14333
5445,92,144,14319
5474,90,144,14292
5499,97,157,14247
5509,93,163,14235
5513,110,168,14209
5512,107,178,14203
5504,116,179,14201
5509,124,198,14169
5522,131,199,14148
5510,133,220,14137
5509,133,239,14119
5491,156,237,14116
5495,154,254,14097
5463,171,254,14112
5442,179,267,14112
5433,173,295,14099
5419,172,319,14090
5406,188,326,14080
5376,194,333,14097
5348,199,353,14100
5316,223,350,14111
5280,252,347,14121
5247,254,369,14130
5205,270,384,14141
5156,286,407,14151
5118,286,431,14165
5076,287,463,14174
5039,288,481,14192
4983,322,492,14203
4930,334,516,14220
4853,350,551,14246
4792,359,584,14265
4717,378,581,14324
4640,393,600,14367
4590,391,644,14375
4493,426,671,14410
4414,426,711,14449
4348,433,719,14500
4305,403,755,14537
4216,428,771,14585
4152,436,780,14632
4091,416,800,14693
4003,434,797,14766
3954,435,810,14801
3872,447,831,14850
3817,447,857,14879
3750,444,882,14924
3689,444,897,14970
3612,440,900,15048
3550,428,914,15108
3494,424,908,15174
3426,428,919,15227
3386,419,905,15290
3325,410,912,15353
3251,426,881,15442
3193,414,884,15509
3156,396,904,15544
3127,385,891,15597
3111,368,899,15622
3084,369,861,15686
3063,350,851,15736
3052,328,847,15773
3022,333,837,15808
2998,335,816,15851
2974,337,783,15906
2958,309,779,15954
2942,323,756,15979
2928,316,760,15996
2900,318,757,16025
2881,321,742,16056
2879,298,744,16079
2888,274,743,16095
2904,257,722,16117
2887,260,705,16148
2887,270,687,16156
2888,284,674,16154
2909,271,644,16176
2916,274,629,16181
2922,264,632,16182
2929,266,623,16182
2939,249,604,16208
2951,247,592,16210
2985,231,586,16198
3018,228,574,16180
3046,221,569,16164
3049,229,536,16186
3088,235,497,16180
3119,225,489,16167
3130,218,479,16173
3169,215,472,16144
3210,204,484,16102
3222,218,478,16082
3252,199,484,16065
3285,194,487,16034
3308,199,485,16008
3357,198,473,15972
3361,207,483,15949
3367,207,484,15942
3396,209,477,15918
3424,209,474,15893
3456,219,465,15860
3474,221,457,15848
3504,228,463,15805
3519,221,472,15788
3526,227,470,15777
3545,219,488,15748
3546,239,482,15733
3566,221,490,15723
3592,231,484,15693
3616,218,491,15675
3626,216,498,15660
3648,218,495,15639
3679,231,485,15605
3695,223,491,15591
3723,224,476,15577
3764,207,487,15542
3758,236,479,15527
3764,250,473,15513
3786,238,488,15488
3790,253,488,15469
3800,263,502,15435
3802,279,486,15433
3827,265,498,15410
3838,264,507,15391
3858,256,507,15379
3864,252,496,15388
3860,263,500,15377
3872,268,499,15361
3889,263,519,15329
3883,272,526,15319
3872,291,532,15305
3883,298,553,15266
3888,298,560,15254
3871,291,578,15260
3869,315,576,15240
3884,320,580,15216
3883,315,602,15200
3877,319,603,15201
3895,316,613,15176
3880,312,614,15194
3850,346,616,15188
3868,323,626,15183
3855,337,650,15158
3835,330,667,15168
3811,326,681,15182
3809,321,688,15182
3808,309,677,15206
3832,303,685,15180
3810,339,679,15172
3813,330,681,15176
3804,336,688,15172
3795,352,664,15189
3774,346,681,15199
3743,346,685,15226
3719,356,687,15238
3718,343,702,15237
3715,345,705,15235
3707,375,681,15237
3701,366,691,15242
3702,371,687,15240
3680,377,692,15251
3697,356,706,15241
3701,359,701,15239
3695,348,697,15260
3683,351,709,15257
3686,344,725,15245
3662,372,717,15249
3661,361,735,15243
3685,346,748,15221
3669,359,746,15226
3679,334,737,15250
3701,337,736,15226
3696,345,728,15231
3692,345,709,15254
3666,356,710,15268
3628,377,708,15287
3636,370,708,15286
3638,356,705,15301
3610,383,700,15307
3610,377,711,15302
3624,375,708,15293
3612,365,714,15309
3604,352,737,15307
3579,361,734,15326
3557,359,769,15315
3581,342,755,15322
3568,344,747,15341
3558,363,727,15352
3562,338,772,15328
3537,347,773,15343
3511,362,774,15353
3518,366,758,15358
3532,370,726,15372
3547,360,719,15374
3568,354,709,15369
3556,352,717,15375
3574,345,698,15383
3563,342,703,15392
3583,324,692,15401
3567,326,700,15407
3566,318,701,15415
3571,335,688,15406
3576,327,692,15405
3569,344,682,15405
3563,357,683,15397
3580,342,686,15392
3581,354,687,15378
3567,359,694,15380
3561,354,685,15400
3594,328,702,15376
3601,332,711,15356
3611,327,730,15332
3615,329,729,15327
3632,341,726,15301
3614,336,715,15335
3595,345,720,15340
3592,344,712,15352
3604,352,722,15322
3613,333,730,15324
3605,331,721,15343
3576,341,722,15361
3547,369,721,15363
3537,364,732,15367
3501,373,752,15374
3505,367,750,15378
3493,380,730,15397
3473,385,749,15393
3462,387,752,15399
3450,376,761,15413
3440,368,783,15409
3425,375,792,15408
3422,370,784,15424
3415,386,795,15404
3409,378,802,15411
3407,372,797,15424
3418,357,798,15427
3424,355,793,15428
3416,366,767,15451
3428,339,780,15453
3427,340,770,15463
3445,362,746,15447
3457,343,760,15440
3467,352,744,15437
3476,357,723,15444
3486,352,719,15443
3482,377,703,15438
3463,357,729,15451
3448,351,747,15454
3465,338,737,15460
3471,327,749,15453
3472,340,745,15443
3486,335,717,15462
3488,331,711,15470
3477,336,700,15487
3470,333,711,15486
3463,355,698,15484
3485,327,716,15472
3503,321,707,15469
3491,327,710,15472
3490,324,709,15477
3505,322,710,15463
3526,327,710,15437
3521,315,690,15474
3512,337,686,15465
3499,338,682,15481
3500,344,698,15458
3506,361,667,15466
3518,335,687,15460
3523,335,681,15461
3520,321,674,15485
3523,310,678,15489
3526,297,693,15484
3524,310,679,15487
3536,302,689,15473
3536,320,684,15460
3527,298,684,15491
3528,327,656,15489
3528,317,674,15481
3547,312,669,15472
3558,295,679,15468
3542,318,670,15470
3541,329,660,15470
3547,323,646,15484
3573,319,643,15465
3578,334,625,15463
3580,321,643,15456
3623,298,643,15436
3644,303,636,15417
3642,296,642,15420
3643,313,604,15440
3656,318,604,15422
3640,307,620,15433
3661,300,633,15406
