SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19970,10,20,0
19950,28,21,1
19936,33,26,5
19913,49,31,7
19880,69,41,10
19842,88,52,18
19781,124,71,24
19714,150,105,31
19621,206,126,47
19503,273,160,64
19355,334,226,85
19174,421,286,119
18903,566,376,155
18599,716,484,201
18220,892,621,267
17720,1134,813,333
17085,1443,1023,449
16287,1849,1278,586
15355,2224,1659,762
14304,2651,2086,959
12991,3195,2585,1229
11591,3665,3166,1578
10132,4132,3739,1997
8601,4471,4436,2492
7164,4641,5168,3027
5800,4724,5766,3710
4553,4610,6355,4482
3521,4407,6734,5338
2695,4019,7016,6270
2020,3578,7206,7196
1548,3011,7306,8135
1196,2556,7210,9038
930,2106,7010,9954
754,1713,6713,10820
630,1407,6285,11678
544,1141,5886,12429
457,936,5454,13153
421,753,4962,13864
387,639,4464,14510
363,517,4028,15092
381,390,3659,15570
398,303,3256,16043
402,273,2882,16443
431,222,2547,16800
468,170,2298,17064
498,158,2035,17309
530,148,1801,17521
557,136,1614,17693
602,135,1416,17847
632,132,1255,17981
666,127,1110,18097
698,121,994,18187
748,109,891,18252
790,113,783,18314
830,94,703,18373
860,92,637,18411
907,84,578,18431
964,79,517,18440
1027,71,475,18427
1085,63,413,18439
1130,54,367,18449
1173,56,330,18441
1218,57,281,18444
1283,48,261,18408
1332,49,239,18380
1390,42,221,18347
1432,38,201,18329
1495,33,194,18278
1556,30,175,18239
1610,30,155,18205
1662,38,138,18162
1723,36,126,18115
1780,34,114,18072
1836,25,112,18027
1890,20,106,17984
1955,17,103,17925
2007,17,89,17887
2042,16,85,17857
2100,19,82,17799
2147,17,74,17762
2212,14,67,17707
2245,17,65,17673
2292,19,62,17627
2332,19,57,17592
2385,21,57,17537
2436,20,57,17487
2481,18,55,17446
2542,21,55,17382
2592,23,45,17340
2650,20,44,17286
2704,19,40,17237
2754,17,40,17189
2806,16,33,17145
2853,14,32,17101
2902,15,31,17052
2945,14,35,17006
3008,15,38,16939
3066,16,35,16883
3106,18,32,16844
3163,14,31,16792
3203,15,29,16753
3251,16,31,16702
3288,15,26,16671
3337,11,27,16625
3387,8,27,16578
3428,9,27,16536
3477,8,26,16489
3519,11,21,16449
3558,10,20,16412
3609,8,19,16364
3655,7,19,16319
3703,5,20,16272
3758,5,21,16216
3817,5,22,16156
3861,4,24,16111
3903,9,25,16063
3947,8,25,16020
3989,11,27,15973
4030,15,26,15929
4069,10,25,15896
4111,11,28,15850
4150,13,27,15810
4199,9,26,15766
4235,12,22,15731
4282,10,26,15682
4321,13,19,15647
4373,8,24,15595
4415,9,23,15553
4463,11,21,15505
4494,11,21,15474
4532,7,24,15437
4575,11,24,15390
4627,8,22,15343
4683,10,18,15289
4720,11,20,15249
4766,10,22,15202
4820,8,21,15151
4866,9,19,15106
4913,6,17,15064
4957,8,17,15018
4987,6,19,14988
5029,9,20,14942
5069,8,22,14901
5116,15,19,14850
5157,16,18,14809
5191,18,18,14773
5225,21,15,14739
5255,16,23,14706
5291,16,25,14668
5339,19,27,14615
5377,18,29,14576
5405,18,35,14542
5445,25,32,14498
5481,29,29,14461
5522,29,36,14413
5557,31,39,14373
5584,27,48,14341
5611,29,53,14307
5634,38,52,14276
5669,35,60,14236
5712,36,60,14192
5750,36,64,14150
5788,35,65,14112
5820,42,65,14073
5853,42,64,14041
5879,47,64,14010
5902,52,66,13980
5926,52,73,13949
5937,51,86,13926
5948,52,85,13915
5968,63,88,13881
5992,68,93,13847
6015,75,97,13813
6019,84,96,13801
6023,90,104,13783
6032,99,108,13761
6036,105,116,13743
6036,110,130,13724
6057,97,154,13692
6072,108,159,13661
6075,114,164,13647
6064,119,176,13641
6058,132,184,13626
6022,148,197,13633
6006,159,219,13616
5984,167,243,13606
5962,164,270,13604
5922,197,278,13603
5891,215,305,13589
5871,216,328,13585
5811,248,351,13590
5767,248,390,13595
5728,267,394,13611
5698,262,435,13605
5639,265,451,13645
5579,285,465,13671
5530,320,471,13679
5483,316,503,13698
5438,336,521,13705
5353,361,563,13723
5301,358,590,13751
5222,374,617,13787
5134,394,629,13843
5042,411,664,13883
4967,415,683,13935
4879,441,698,13982
4808,433,723,14036
4722,443,747,14088
4623,458,761,14158
4540,477,784,14199
4440,485,822,14253
4312,522,853,14313
4196,543,893,14368
4108,533,910,14449
4010,509,959,14522
3898,533,967,14602
3809,531,990,14670
3695,549,997,14759
3611,533,1008,14848
3542,499,1018,14941
3460,491,1017,15032
3389,494,1030,15087
3300,523,1011,15166
3226,502,1017,15255
3171,465,1045,15319
3091,478,1028,15403
3027,472,1029,15472
2969,469,1008,15554
2925,449,1011,15615
2860,437,992,15711
2835,425,964,15776
2801,415,943,15841
2777,399,931,15893
2739,378,942,15941
2709,368,901,16022
2673,363,890,16074
2649,358,887,16106
2640,354,855,16151
2635,342,819,16204
2625,340,804,16231
2638,318,779,16265
2623,306,756,16315
2629,287,723,16361
2628,280,689,16403
2645,266,662,16427
2663,255,646,16436
2668,264,625,16443
2698,248,619,16435
2730,249,627,16394
2750,254,619,16377
2786,237,592,16385
2818,225,584,16373
2841,226,575,16358
2858,212,570,16360
2889,210,554,16347
2903,224,514,16359
2920,228,498,16354
2954,225,488,16333
2996,207,477,16320
3039,186,484,16291
3081,174,459,16286
3119,170,446,16265
3163,176,418,16243
3195,181,410,16214
3259,166,409,16166
3303,164,392,16141
3348,171,393,16088
3407,172,386,16035
3435,184,385,15996
3460,183,385,15972
3500,170,386,15944
3528,168,400,15904
3558,166,380,15896
3597,167,353,15883
3640,163,345,15852
3672,179,337,15812
3730,183,331,15756
3780,180,330,15710
3826,167,336,15671
3843,179,321,15657
3909,172,320,15599
3953,172,335,15540
3992,192,339,15477
4031,176,345,15448
4072,172,350,15406
4111,171,342,15376
4144,167,342,15347
4181,159,346,15314
4195,179,355,15271
4214,186,370,15230
4262,186,357,15195
4275,192,362,15171
4287,208,362,15143
4334,195,378,15093
4370,188,381,15061
4401,206,360,15033
4424,215,368,14993
4436,212,387,14965
4467,219,393,14921
4484,228,391,14897
4486,250,388,14876
4547,219,415,14819
4554,233,424,14789
4574,231,435,14760
4603,240,437,14720
4595,262,446,14697
4594,249,466,14691
4585,253,480,14682
4562,285,479,14674
4571,281,517,14631
4569,294,527,14610
4540,321,545,14594
4527,331,565,14577
4467,355,587,14591
4444,369,597,14590
4423,374,616,14587
4407,365,629,14599
4386,366,654,14594
4348,378,652,14622
4299,416,662,14623
4281,393,683,14643
4270,391,702,14637
4214,419,715,14652
4207,418,721,14654
4183,420,707,14690
4131,425,720,14724
4124,416,743,14717
4092,410,777,14721
4036,417,790,14757
4017,420,793,14770
3974,415,819,14792
3945,422,842,14791
3915,426,853,14806
3881,420,861,14838
3844,427,889,14840
3794,466,881,14859
3766,465,874,14895
3717,462,894,14927
3703,448,908,14941
3665,492,885,14958
3650,470,889,14991
3608,466,885,15041
3579,457,875,15089
3518,447,889,15146
3480,436,902,15182
3455,422,907,15216
3445,397,894,15264
3439,404,865,15292
3425,386,879,15310
3408,388,853,15351
3380,388,855,15377
3389,379,849,15383
3354,398,853,15395
3344,396,829,15431
3341,386,810,15463
