SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19968,12,20,0
19959,18,19,4
19945,25,22,8
19926,36,29,9
19901,48,40,11
19872,63,49,16
19830,85,66,19
19779,108,86,27
19719,136,109,36
19613,199,138,50
19483,275,178,64
19321,359,234,86
19126,459,294,121
18882,578,379,161
18546,747,500,207
18174,920,632,274
17703,1152,785,360
17078,1472,994,456
16306,1833,1287,574
15367,2235,1660,738
14291,2661,2081,967
13026,3163,2597,1214
11612,3710,3138,1540
10119,4142,3777,1962
8647,4465,4471,2417
7196,4656,5181,2967
5845,4709,5824,3622
4613,4641,6398,4348
3592,4329,6902,5177
2747,3956,7177,6120
2076,3512,7383,7029
1578,3055,7346,8021
1170,2639,7233,8958
898,2196,6987,9919
731,1781,6702,10786
604,1414,6326,11656
534,1106,5909,12451
475,890,5447,13188
443,726,4946,13885
403,611,4509,14477
405,479,4087,15029
419,382,3662,15537
418,313,3247,16022
418,278,2860,16444
439,222,2528,16811
448,197,2232,17123
481,162,2005,17352
529,137,1783,17551
562,136,1569,17733
591,134,1414,17861
616,124,1261,17999
666,122,1138,18074
703,101,1015,18181
778,91,911,18220
815,98,787,18300
848,93,693,18366
891,86,623,18400
924,85,550,18441
963,82,496,18459
1017,78,432,18473
1066,66,382,18486
1117,50,364,18469
1170,49,322,18459
1217,48,290,18445
1260,59,252,18429
1316,50,219,18415
1369,45,196,18390
1431,37,184,18348
1483,29,169,18319
1534,32,151,18283
1578,29,145,18248
1640,31,122,18207
1697,27,109,18167
1759,31,92,18118
1819,25,90,18066
1874,27,86,18013
1933,26,73,17968
1997,25,68,17910
2039,25,71,17865
2106,23,68,17803
2172,21,62,17745
2229,18,58,17695
2279,17,52,17652
2321,20,50,17609
2383,18,48,17551
2428,16,54,17502
2467,12,44,17477
2529,17,39,17415
2578,19,36,17367
2635,20,35,17310
2701,14,40,17245
2755,16,39,17190
2818,14,37,17131
2853,11,38,17098
2895,14,34,17057
2937,12,32,17019
2979,9,31,16981
3031,9,26,16934
3085,7,25,16883
3139,10,20,16831
3187,10,17,16786
3235,5,20,16740
3289,6,15,16690
3346,7,14,16633
3396,10,14,16580
3434,9,16,16541
3476,11,19,16494
3511,9,20,16460
3556,10,19,16415
3605,11,17,16367
3653,9,17,16321
3695,9,16,16280
3733,12,15,16240
3776,9,18,16197
3815,9,16,16160
3855,7,15,16123
3880,10,15,16095
3926,11,14,16049
3981,7,17,15995
4016,5,20,15959
4063,6,20,15911
4112,8,20,15860
4160,6,24,15810
4205,9,23,15763
4244,8,21,15727
4278,10,21,15691
4321,10,20,15649
4358,12,19,15611
4392,13,19,15576
4440,16,20,15524
4490,12,22,15476
4525,13,22,15440
4580,13,23,15384
4633,9,25,15333
4678,12,27,15283
4719,18,25,15238
4752,16,27,15205
4798,13,27,15162
4825,16,28,15131
4867,18,29,15086
4900,23,29,15048
4943,18,33,15006
4979,19,37,14965
5015,24,34,14927
5054,18,33,14895
5089,17,33,14861
5128,15,36,14821
5167,21,32,14780
5199,19,35,14747
5248,17,38,14697
5287,15,41,14657
5329,21,42,14608
5353,22,48,14577
5375,30,52,14543
5408,35,49,14508
5437,48,48,14467
5462,44,56,14438
5486,36,59,14419
5507,43,62,14388
5525,47,69,14359
5551,48,72,14329
5580,53,74,14293
5601,59,80,14260
5618,55,93,14234
5654,59,94,14193
5673,65,97,14165
5698,65,108,14129
5708,75,111,14106
5732,79,115,14074
5741,77,120,14062
5751,75,133,14041
5757,87,136,14020
5757,99,141,14003
5771,109,143,13977
5789,112,152,13947
5798,122,161,13919
5809,133,168,13890
5816,130,184,13870
5807,135,201,13857
5812,132,219,13837
5802,149,214,13835
5793,156,228,13823
5779,158,244,13819
5767,164,265,13804
5763,181,258,13798
5736,199,281,13784
5718,205,306,13771
5705,209,333,13753
5666,232,340,13762
5636,238,354,13772
5593,251,389,13767
5545,267,399,13789
5507,261,421,13811
5444,295,434,13827
5391,298,461,13850
5328,309,488,13875
5274,341,515,13870
5213,355,546,13886
5159,363,566,13912
5082,384,592,13942
5018,394,614,13974
4942,382,660,14016
4852,418,680,14050
4761,432,697,14110
4694,425,707,14174
4624,429,742,14205
4548,446,773,14233
4459,459,802,14280
4368,467,840,14325
4296,472,863,14369
4222,470,873,14435
4093,527,865,14515
3997,524,897,14582
3917,516,913,14654
3819,528,941,14712
3720,506,989,14785
3643,504,996,14857
3553,511,1000,14936
3476,506,1033,14985
3399,489,1045,15067
3312,497,1026,15165
3234,481,1045,15240
3181,453,1053,15313
3116,453,1043,15388
3070,456,1001,15473
3016,459,972,15553
2988,421,960,15631
2956,411,945,15688
2938,394,938,15730
2917,359,944,15780
2877,344,936,15843
2853,340,904,15903
2805,365,869,15961
2789,353,856,16002
2781,334,833,16052
2781,318,802,16099
2771,326,778,16125
2770,316,766,16148
2768,310,749,16173
2766,295,732,16207
2765,282,724,16229
2769,284,701,16246
2774,268,693,16265
2809,254,670,16267
2789,279,652,16280
2837,240,639,16284
2845,254,610,16291
2869,239,598,16294
2881,240,581,16298
2885,239,569,16307
2905,236,553,16306
2909,236,546,16309
2925,228,543,16304
2933,227,526,16314
2943,239,511,16307
2957,235,503,16305
2988,213,508,16291
2998,223,502,16277
3020,206,492,16282
3052,198,483,16267
3076,210,481,16233
3111,206,464,16219
3124,216,449,16211
3171,196,447,16186
3202,182,450,16166
3253,165,457,16125
3280,183,430,16107
3301,174,429,16096
3320,192,422,16066
3331,203,417,16049
3355,192,415,16038
3404,189,396,16011
3432,184,394,15990
3471,188,393,15948
3506,192,394,15908
3537,208,388,15867
3569,218,380,15833
3628,211,389,15772
3647,213,398,15742
3685,221,392,15702
3714,224,405,15657
3750,230,415,15605
3783,222,417,15578
3812,223,414,15551
3847,216,424,15513
3873,227,438,15462
3881,229,435,15455
3904,219,452,15425
3909,224,455,15412
3946,220,447,15387
3973,224,447,15356
3964,243,446,15347
