SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
19963,17,20,0
19939,35,23,3
19913,47,34,6
19875,68,51,6
19824,99,69,8
19749,147,92,12
19656,204,121,19
19539,268,152,41
19374,352,211,63
19171,444,292,93
18911,581,368,140
18582,750,477,191
18154,970,617,259
17664,1210,791,335
17093,1426,1040,441
16352,1762,1294,592
15426,2205,1605,764
14384,2639,1977,1000
13167,3130,2473,1230
11783,3617,3030,1570
10389,3980,3646,1985
8917,4368,4259,2456
7478,4597,4926,2999
6085,4670,5609,3636
4840,4610,6167,4383
3804,4323,6699,5174
2948,3946,7087,6019
2255,3528,7282,6935
1689,3127,7321,7863
1311,2672,7248,8769
1032,2225,7002,9741
831,1857,6564,10748
679,1513,6201,11607
577,1234,5802,12387
493,1014,5342,13151
447,816,4921,13816
416,667,4513,14404
419,520,4129,14932
427,401,3713,15459
424,320,3340,15916
398,299,2951,16352
411,252,2660,16677
435,205,2397,16963
460,190,2117,17233
511,153,1903,17433
543,140,1678,17639
564,147,1478,17811
593,137,1292,17978
632,120,1160,18088
671,111,1020,18198
718,92,910,18280
758,95,809,18338
805,89,746,18360
858,84,657,18401
915,78,597,18410
957,78,535,18430
1016,70,481,18433
1050,72,443,18435
1097,67,399,18437
1149,57,376,18418
1199,64,333,18404
1268,55,309,18368
1310,52,284,18354
1362,55,261,18322
1420,54,239,18287
1476,56,214,18254
1528,61,199,18212
1590,61,183,18166
1639,52,178,18131
1680,44,171,18105
1726,50,160,18064
1771,46,145,18038
1816,45,129,18010
1871,46,118,17965
1933,41,110,17916
1982,36,104,17878
2033,40,102,17825
2082,37,98,17783
2137,34,87,17742
2196,29,88,17687
2250,28,83,17639
2305,22,80,17593
2361,24,74,17541
2408,22,76,17494
2455,26,66,17453
2514,23,61,17402
2582,18,59,17341
2632,18,58,17292
2685,17,58,17240
2739,19,55,17187
2786,17,51,17146
2833,15,51,17101
2881,16,47,17056
2942,22,40,16996
2979,24,40,16957
3047,18,39,16896
3097,17,41,16845
3131,11,46,16812
3192,14,43,16751
3242,10,42,16706
3286,12,42,16660
3342,11,37,16610
3394,14,33,16559
3437,17,28,16518
3483,17,31,16469
3531,16,35,16418
3579,21,38,16362
3614,21,32,16333
3659,23,31,16287
3697,24,32,16247
3743,23,36,16198
3791,22,39,16148
3831,30,40,16099
3861,31,40,16068
3906,31,41,16022
3948,28,42,15982
4002,22,50,15926
4035,30,46,15889
4081,30,46,15843
4132,25,51,15792
4174,24,46,15756
4210,25,46,15719
4252,26,46,15676
4289,27,47,15637
4328,26,52,15594
4356,30,61,15553
4394,22,69,15515
4421,32,64,15483
4468,31,58,15443
4498,31,58,15413
4533,35,62,15370
4554,39,63,15344
4582,46,60,15312
4619,45,61,15275
4640,47,64,15249
4673,44,66,15217
4710,34,70,15186
4737,46,67,15150
4765,49,65,15121
4814,43,74,15069
4853,36,82,15029
4882,43,78,14997
4929,43,82,14946
4965,44,81,14910
4989,52,81,14878
5030,47,87,14836
5055,54,84,14807
